报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,9100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
其他应收款(万元),1237,1146,336,261,3590,5941,5155,4321,6580,6350,7715,6211,3889,2869,4388,2797,4602,3566,5082,4473,5485,4116,3828,886,363,425,538,125,187,159,84,69,75,74,73,27,68,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
存货(万元),18576,16736,19537,11656,12628,18744,17357,12965,8123,7786,7526,8130,7698,11005,12014,12060,10901,10249,10563,14700,10997,14335,17672,8735,7697,8449,7151,7061,6833,6940,1717,6631,2439,3451,2766,1834,538,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
其他流动资产(万元),10521,11054,9793,8671,6280,6126,5234,7068,5830,5896,6493,7024,2020,1313,1519,2842,1557,1565,2279,2926,1571,2328,3008,1943,3029,1692,2075,2464,--,--,--,0,--,0,0,0,--,
流动资产合计(万元),162532,167338,104820,92203,108935,127674,134328,141345,130057,126750,135280,142836,141528,104205,129264,121694,129294,120000,116782,118439,106331,117690,105651,123691,125626,121374,76685,111626,107044,105335,103382,138931,162442,26708,18161,15033,13190,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
长期股权投资(万元),29491,29483,24553,24422,24533,24496,24373,24262,24379,24362,24669,27379,43026,29557,29181,29565,30077,29579,29085,30219,30231,29485,16860,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,553,560,572,--,
固定资产原值(万元),--,478535,--,469143,--,409883,--,386140,--,370668,--,338036,--,258651,--,253786,--,242990,--,237369,--,236128,--,175667,--,151650,--,120744,--,96204,--,72536,--,70308,67846,0,61505,
累计折旧(万元),--,185140,--,173352,--,162478,--,152162,--,144864,--,135102,--,112701,--,106833,--,102352,--,96048,--,86523,--,60949,--,39971,--,33062,--,29111,--,25829,--,22860,19906,0,9083,
固定资产净值(万元),--,293395,--,295790,--,247405,--,233978,--,225803,--,202934,--,145950,--,146952,--,140638,--,141322,--,149605,--,114719,--,111679,--,87682,--,67093,--,46708,--,47448,47941,0,52422,
固定资产减值准备(万元),--,228,--,228,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
固定资产(万元),289301,293166,291901,295562,247868,247405,239218,233978,222912,225803,231501,202934,143363,145950,147956,146952,142213,140638,139371,141322,146371,149605,146108,114719,108483,111679,113198,87682,65793,67093,61565,46708,45972,47448,47941,47638,52422,
在建工程(万元),12505,11913,13957,11883,48148,40903,43646,36654,31286,22757,18136,45986,39889,34847,28834,27604,16118,15353,14905,12984,14202,2091,5513,10808,13233,5842,4030,7354,19703,15508,15459,8074,5491,2106,2379,3023,759,
工程物资(万元),--,--,--,--,6,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,0,35,35,35,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
无形资产(万元),31230,31498,31692,31942,32081,31716,31356,31604,31852,32100,32348,32596,26323,23918,24090,24257,24457,22044,22200,21979,22130,22262,22415,18786,25610,25858,26106,3740,3767,3789,3809,2893,2910,2849,2883,2918,2922,
开发支出(万元),--,319,219,--,362,272,121,--,341,179,67,--,416,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
商誉(万元),44964,44964,44964,44964,44915,44915,44915,36318,36318,36318,36318,36318,26160,26160,26160,26160,27288,27288,27288,27288,25941,25941,25627,16989,--,0,--,--,--,--,--,0,--,0,0,0,--,
长期待摊费用(万元),5924,6002,6073,5978,6204,6231,6407,6510,6204,5774,4659,4737,351,384,285,301,286,--,--,--,14,--,--,--,--,0,--,--,--,--,358,0,--,0,0,0,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
递延所得税资产(万元),1069,1084,1044,1095,1132,1135,1138,1138,1022,1020,999,898,808,818,821,839,784,780,754,749,551,194,67,62,215,686,1142,9,7,7,6,6,6,6,5,30,22,
其他非流动资产(万元),2483,1548,2002,1989,1969,1961,2519,3200,7420,5134,6280,5065,4810,5711,5307,4404,6044,6150,6027,5226,1556,2639,0,1085,--,0,--,--,--,--,--,0,--,0,0,0,--,
非流动资产合计(万元),416965,419977,416405,417836,407216,399033,393692,373663,361734,353482,355011,355947,285147,267346,262634,260083,247267,241833,239630,239767,240996,232218,216590,162449,147541,144065,144475,98785,89271,86397,81196,57680,54378,52961,53767,54181,56125,
资产总计(万元),579498,587316,521226,510039,516151,526707,528020,515009,491791,480232,490290,498784,426676,371551,391898,381777,376561,361834,356412,358206,347327,349907,322241,286140,273167,265439,221160,210411,196315,191731,184579,196612,216820,79669,71928,69214,69315,
短期借款(万元),117200,125200,132300,126300,131300,141700,104200,81200,66200,62200,61199,74699,44300,41000,43900,43900,43900,43900,38900,39000,39000,40700,24900,--,3100,3900,3900,--,--,--,--,0,--,0,0,0,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付票据(万元),--,6933,8385,6625,14994,18890,12463,6230,5959,8784,8414,9797,9218,8855,7375,6074,4955,4775,6705,8552,6822,5307,5686,--,--,0,--,--,--,--,--,0,--,0,0,0,1300,
应付账款(万元),--,25539,31102,32782,31101,26726,33167,40109,25719,27466,35542,27759,22218,21090,34829,31089,32300,21905,23577,25228,20673,26292,20422,15153,16534,12409,14002,12140,6686,8520,5810,8612,4056,5497,5077,4853,7586,
预收账款(万元),13393,10082,8777,5062,11535,12995,13842,6419,8188,4962,1872,1580,723,978,526,378,380,724,1067,2943,1635,2239,2234,2677,521,725,869,2269,1174,272,192,176,285,199,180,167,389,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付职工薪酬(万元),393,541,279,710,356,277,171,513,486,440,179,374,213,192,167,176,209,166,184,307,280,258,228,357,205,167,176,42,41,27,40,14,17,18,24,16,18,
应交税费(万元),2681,3099,510,3672,129,1829,548,2105,2552,3065,2497,2016,2011,2374,2442,2262,2376,1862,1646,1651,2042,1819,2144,1598,1001,1902,1870,1081,-1501,-1571,-1288,879,1149,916,198,1084,2579,
应付利息(万元),--,98,93,168,153,131,2332,1667,979,311,2372,1702,935,265,2258,1642,926,292,2304,1642,698,268,2238,1579,1001,425,54,--,--,--,--,0,44,44,44,78,53,
应付股利(万元),--,--,--,--,--,--,1538,--,9100,--,--,--,--,--,54,54,108,108,180,180,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
其他应付款(万元),7107,7992,8213,8509,6472,13831,10618,9414,13330,14102,11066,12694,3795,4962,4143,3565,4365,3429,1695,1911,2231,2504,1850,2083,1350,1467,2364,788,950,872,1135,775,1497,703,542,319,6077,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,39941,--,4500,9000,9000,--,--,1225,1225,1000,1900,2500,3400,2700,1800,2700,2580,1680,1980,850,--,--,--,--,0,5900,5900,5900,5400,5000,
其他流动负债(万元),121,--,60,--,155,66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,286,--,43,--,32,128,--,--,--,--,--,0,--,0,0,0,--,
流动负债合计(万元),167659,179485,189718,183829,196194,216445,178879,187599,132512,125829,132142,139622,83413,79716,96918,90364,90518,79061,78759,84814,76368,81188,62445,26027,25424,23102,24085,16319,7351,8121,5889,10456,12950,13277,11965,11918,25002,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1020,1920,2820,3720,4620,5520,7000,--,--,--,--,0,22700,22700,22700,28600,22400,
应付债券(万元),--,--,--,--,--,--,39969,--,39914,39887,39858,39833,39807,39782,39757,39731,39703,39681,39659,39636,39607,39592,39570,39548,39526,39503,--,--,--,--,--,0,--,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
长期递延收益(万元),5636,5552,5785,5837,4612,4729,4863,4856,4928,4042,4251,4251,4313,4262,4358,4449,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
递延所得税负债(万元),1438,1438,1438,1438,2425,1551,1551,1551,1665,1665,1665,1665,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3444,3444,3701,3701,3321,3438,3542,3639,2995,3093,3288,3288,3484,3484,3679,3679,2500,2500,2388,0,--,
非流动负债合计(万元),7074,6990,7223,7275,7038,6281,46383,6408,46507,45595,45774,45748,44121,44044,44114,44180,43147,43124,43359,43337,43948,44950,45932,46907,47141,48116,10288,3288,3484,3484,3679,3679,25200,25200,25088,28600,22400,
负债合计(万元),174732,186475,196942,191103,203231,222726,225262,194006,179019,171424,177916,185370,127533,123760,141032,134544,133665,122186,122118,128151,120316,126137,108377,72934,72564,71218,34374,19607,10834,11604,9568,14135,38150,38477,37053,40518,47402,
实收资本(或股本)(万元),89410,89410,79635,79635,79635,79635,79635,79635,79635,79635,79635,79635,79635,73167,73472,73472,73472,73472,73777,73777,73780,73780,73780,43400,42800,42800,42800,42800,42800,42800,42800,21400,21400,16000,16000,16000,16000,
资本公积(万元),169698,169698,102724,102724,105154,102154,114154,124867,124890,124890,124890,124890,124873,85285,86204,86204,86536,86536,87458,87458,87079,86724,86155,116535,112884,112884,112884,112884,112884,112884,112884,134284,134284,5913,5913,5913,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1225,1225,--,--,--,--,10,10,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
盈余公积(万元),15561,15561,15561,15561,13316,13316,13316,13316,10541,10541,10541,10541,9208,9208,9208,9208,7817,7817,7817,7817,6925,6925,6925,6925,4882,4882,4882,4882,2979,2979,2979,2979,1596,1596,1596,678,831,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
未分配利润(万元),100637,95200,96694,92014,84872,79667,68134,67778,64149,58355,62411,58002,56072,51112,53759,50777,48460,44727,38956,34837,33988,31960,26800,34451,31067,25295,18449,30237,26817,21464,16347,23813,21390,17684,11366,6105,5082,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,
归属于母公司股东权益合计(万元),375306,369868,294613,289934,282977,274772,275238,285596,279215,273421,277477,273068,269787,218771,221418,218436,216285,212553,208009,203889,201762,199378,193660,201311,191633,185861,179015,190803,185480,180127,175011,182477,178670,41193,34875,28696,21913,
少数股东权益(万元),29460,30973,29670,29002,29943,29210,27520,35406,33557,35388,34898,40346,29355,29019,29447,28797,26611,27095,26286,26166,25249,24392,20204,11896,8970,8360,7772,--,--,--,--,0,--,0,0,0,--,
所有者权益(或股东权益)合计(万元),404765,400841,324284,318936,312920,303982,302758,321002,312772,308808,312374,313414,299142,247791,250866,247233,242896,239648,234294,230055,227011,223770,213864,213206,200603,194221,186786,190803,185480,180127,175011,182477,178670,41193,34875,28696,21913,
负债和所有者权益(或股东权益)总计(万元),579498,587316,521226,510039,516151,526707,528020,515009,491791,480232,490290,498784,426676,371551,391898,381777,376561,361834,356412,358206,347327,349907,322241,286140,273167,265439,221160,210411,196315,191731,184579,196612,216820,79669,71928,69214,69315,		
  
