报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
递延所得税资产(万元),651,652,118,112,141,152,110,112,123,135,171,116,92,100,206,129,74,53,
其他非流动资产(万元),297,281,488,2764,1554,1133,7009,1357,4746,311,1029,1029,1387,1387,1492,1327,2500,--,
非流动资产合计(万元),74880,80117,57758,53982,58059,41503,20996,14567,17907,17220,16407,16392,16485,16685,16773,16209,13492,10989,
资产总计(万元),125537,122454,97129,92669,98621,87046,63715,64782,66708,64179,63615,60683,61386,37767,39226,38573,32179,24661,
短期借款(万元),21320,14800,13800,14000,13000,10200,6200,8000,10000,8000,8000,6000,6000,6000,8000,9914,9000,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,18,18,2,39,--,--,6,6,14,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),3096,1881,898,1348,923,1855,636,488,509,789,514,653,564,641,1004,1149,616,1596,
预收账款(万元),1543,868,989,778,599,563,357,640,670,545,1038,1177,922,983,870,497,213,377,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),813,1416,775,755,689,899,403,364,248,327,286,312,332,335,364,355,355,299,
应交税费(万元),477,1425,837,543,385,733,213,401,367,273,401,286,492,435,922,996,510,561,
应付利息(万元),0,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15669,15515,3592,341,5300,6664,86,95,2,173,135,235,851,103,112,97,133,29,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),42918,35927,20891,17764,20896,20913,7913,10006,11799,10146,10375,8663,9168,8502,11287,13008,10826,7863,
长期借款(万元),18112,18112,12060,12060,7060,4224,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1161,1180,1192,1211,1303,1321,417,435,453,471,--,259,--,--,--,--,--,--,
递延所得税负债(万元),829,847,782,799,815,831,--,--,--,--,--,--,--,--,--,9,11,4,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,225,--,277,312,387,537,216,288,
非流动负债合计(万元),20102,20139,14034,14069,9177,6375,417,435,453,471,225,259,277,312,387,546,227,292,
负债合计(万元),63021,56066,34925,31834,30074,27289,8331,10441,12252,10617,10600,8922,9445,8814,11674,13554,11053,8155,
实收资本(或股本)(万元),8938,8938,8938,8800,8800,8800,8800,8800,8800,8800,8800,8800,8800,6600,6600,6600,6600,6600,
资本公积(万元),25044,26960,26453,24328,24328,24328,24328,24328,24328,24328,24349,24349,24349,4770,4770,4770,4770,4770,
减:库存股(万元),2263,2263,2263,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2277,2277,2101,2101,2101,2101,1813,1813,1813,1813,1593,1593,1593,1593,1205,1205,875,580,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),25722,24544,23357,22185,22061,21377,20413,19369,19484,18589,18273,17039,17212,16001,14981,12445,8881,4556,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59718,60456,58587,57414,57290,56606,55355,54311,54426,53531,53015,51781,51954,28964,27555,25019,21125,16506,
少数股东权益(万元),2798,5932,3617,3421,11257,3152,29,29,30,30,--,-20,-12,-11,-4,--,--,--,
所有者权益(或股东权益)合计(万元),62516,66388,62204,60836,68547,59758,55384,54341,54455,53561,53015,51761,51942,28953,27552,25019,21125,16506,
负债和所有者权益(或股东权益)总计(万元),125537,122454,97129,92669,98621,87046,63715,64782,66708,64179,63615,60683,61386,37767,39226,38573,32179,24661,		
  
