报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
资产总计(万元),145641,143680,134159,135187,134078,120149,106100,
短期借款(万元),38000,38000,30000,34000,35000,37150,36000,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),1949,2850,400,--,1840,4091,--,
应付账款(万元),12126,9270,10536,12201,9031,8765,7241,
预收账款(万元),505,411,2029,848,2070,2811,1751,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),409,489,658,268,478,298,242,
应交税费(万元),943,1015,1889,1590,1912,1677,941,
应付利息(万元),40,31,43,47,38,88,91,
应付股利(万元),--,1043,--,1000,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),1611,2052,1860,2010,2095,1924,2017,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,506,615,635,940,1386,739,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),55811,57623,48729,53249,54005,58689,49672,
长期借款(万元),2450,2963,4450,5200,5950,7350,8650,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),2705,238,330,--,86,552,885,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),4584,4101,4626,4543,4605,4017,3892,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),9739,7302,9406,9743,10641,11919,13427,
负债合计(万元),65550,64925,58135,62992,64646,70607,63099,
实收资本(或股本)(万元),14050,14050,14050,14050,14050,10537,10537,
资本公积(万元),24297,24613,24613,24613,24613,15559,15559,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),3047,3047,2820,2172,2172,1571,1007,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),38696,37045,34540,31360,28598,21874,15898,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),80091,78755,76023,72195,69433,49541,43001,
少数股东权益(万元),--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),80091,78755,76023,72195,69433,49541,43001,
负债和所有者权益(或股东权益)总计(万元),145641,143680,134159,135187,134078,120149,106100,		
  
