报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6578,6577,6559,6542,6446,6319,6268,6259,6232,6296,5904,5618,5674,5430,5486,5055,5128,5272,393,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),40807,42023,42949,42045,42603,44013,44010,44558,44021,44162,37987,38870,36367,36231,31868,30521,29993,29715,26337,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),15330,18759,15621,14207,12575,15207,10086,9821,9405,12772,9746,9282,9628,11276,9478,8891,10242,8311,4668,
其他非流动资产(万元),77462,80155,93117,86351,85497,85283,81764,116956,90154,89098,78700,78804,84265,81606,94818,92095,83497,64909,48410,
非流动资产合计(万元),1490396,1397930,1372554,1342322,1312701,1290522,1260199,1271817,1218891,1176455,1062738,976399,889565,833963,786410,721398,573500,496160,378783,
资产总计(万元),2453551,2060242,2052273,1973826,1902102,1964656,1964033,1937011,1648571,1602899,1518951,1322911,1230998,1126149,1070830,938116,765141,700123,484244,
短期借款(万元),192895,164053,134289,122981,90094,120490,196643,255885,243592,156108,126997,131693,128166,204551,214211,178157,29021,43777,63749,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),5667,4155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,--,--,
应付账款(万元),52602,42638,43512,44416,35696,32561,33431,42895,36585,33950,35429,30169,33498,20433,21018,20897,21251,21628,13707,
预收账款(万元),68934,83988,72972,79891,57483,96919,55206,70544,84596,135504,122195,53172,40037,67914,44319,41644,55470,32937,36649,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),13705,28754,19697,14761,10535,23250,7138,5981,5805,19959,5089,5992,5598,13098,5681,5297,14110,14133,5495,
应交税费(万元),34886,26283,38636,12707,22906,19967,35794,23698,30583,31697,38567,28980,26271,25591,27468,17592,33920,18533,18951,
应付利息(万元),9072,8105,5365,4110,10099,8214,5140,3298,2167,3285,2857,3530,2361,3781,1301,2507,2115,2257,1043,
应付股利(万元),9,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),26990,27136,30622,21568,21492,31576,14480,16590,14821,15033,15918,16858,13414,11975,23762,21105,10885,7487,5944,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),157582,159797,140596,130692,180263,189388,188385,144143,125895,102340,102826,91688,84037,74369,64180,55811,41008,36636,27836,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),562342,544919,485689,431126,428569,522366,536217,563035,544043,497875,449878,362081,333383,421712,401940,343010,222780,177386,173372,
长期借款(万元),333078,340981,397471,439138,386589,386398,351133,324117,311610,335353,314059,269110,224199,232910,217582,207029,196122,243113,94057,
应付债券(万元),229420,229298,229173,229048,228924,228802,228677,228470,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),70006,69093,71495,69026,69131,67194,67864,85781,87634,100610,100154,94610,107736,106660,108955,85533,67519,67642,67826,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4449,4062,3631,3033,2644,2314,2595,2207,1998,1740,1830,1446,1226,975,816,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),23021,25499,26486,27518,23569,25234,23404,22209,12640,13344,11604,12519,8229,8563,8879,8558,4421,4658,4126,
非流动负债合计(万元),659973,668934,728256,767763,710858,709942,673673,662784,413881,451046,427646,377685,341390,349108,336232,301120,268062,315414,166009,
负债合计(万元),1222316,1213852,1213945,1198889,1139427,1232307,1209890,1225818,957925,948921,877524,739767,674773,770820,738172,644130,490841,492800,339380,
实收资本(或股本)(万元),91690,80058,80058,80058,80058,80058,80000,80000,80000,80000,40000,40000,40000,30000,30000,30000,30000,30000,30000,
资本公积(万元),489691,155380,154903,154903,154903,154903,153433,153433,153433,153433,193433,193433,193433,27970,27970,27970,27970,27970,27970,
减:库存股(万元),1057,1409,1409,1409,1409,1409,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),47862,47862,36437,36437,36437,36437,27953,27953,27953,27953,15000,15000,15000,15000,15000,15000,15000,14883,8633,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),602833,564283,568338,504948,492685,462360,492757,449807,429260,392592,392994,334711,307791,282359,259688,221016,201330,134470,78261,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),1231236,846390,838327,774937,762675,732349,754143,711193,690646,653978,641428,583144,556224,355329,332658,293987,274300,207323,144864,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),1231236,846390,838327,774937,762675,732349,754143,711193,690646,653978,641428,583144,556224,355329,332658,293987,274300,207323,144864,
负债和所有者权益(或股东权益)总计(万元),2453551,2060242,2052273,1973826,1902102,1964656,1964033,1937011,1648571,1602899,1518951,1322911,1230998,1126149,1070830,938116,765141,700123,484244,		
  
