报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),18761,15513,14694,15962,12662,10720,15701,15395,12309,9420,10077,9587,8886,7342,7858,4555,5624,1453,1235,1360,1042,815,1484,1208,1054,438,539,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),97292,96361,88932,80648,59280,51904,76668,71857,40575,38927,41200,45595,38343,33107,29863,28510,28053,16402,17990,22318,9897,7113,9044,12485,4823,6972,10303,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),280,224,1295,1243,1395,1214,392,336,280,224,280,224,280,280,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),25025,21445,11951,4808,3234,3050,738,443,138,538,121,295,632,612,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),884746,968530,990562,749781,513542,558629,498944,441027,342764,362727,319736,308215,261553,282520,273385,245407,207633,153737,134596,134447,114424,121420,129861,76688,64367,40258,26975,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),47935,47935,20827,19963,19890,21690,8201,7734,5260,3710,610,610,610,610,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),49327,37742,1434,1442,1450,1458,7073,3895,1480,1486,1493,1499,1561,1511,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),88043,83381,14019,15070,13568,12778,11292,7623,7698,7708,6342,4627,4912,4930,2667,570,--,--,3570,--,--,--,--,--,--,--,241,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3287,3339,3021,3061,3101,3140,3180,--,--,--,1093,1109,1126,1143,1159,1176,1192,1209,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,48067,--,49799,--,48169,--,32589,--,31864,--,27185,--,24566,--,14688,--,10599,--,6624,--,5608,--,3842,3526,--,--,
累计折旧(万元),--,12031,--,11931,--,10142,--,8000,--,6489,--,4829,--,3609,--,2700,--,1470,--,1178,--,870,--,753,568,--,--,
固定资产净值(万元),--,36036,--,37868,--,38027,--,24589,--,25375,--,22356,--,20957,--,11988,--,9129,--,5446,--,4738,--,3089,2957,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),36363,36036,36087,37868,37510,38027,26116,24589,24684,25375,22917,22356,21424,20957,19322,11988,10694,9129,9018,5446,4717,4738,2698,3089,2957,1975,358,
在建工程(万元),7751,8828,10852,6841,5292,4915,9874,9970,9294,9173,1589,2142,2629,3116,3080,2526,1613,2148,1451,3207,2716,2602,2406,713,99,103,105,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),438,385,442,638,727,790,856,920,1715,1812,1902,1933,2586,2564,2503,2150,2211,1914,720,135,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4735,5093,10726,10790,10169,10239,10303,10673,11034,10263,10379,10436,5092,5126,4293,3462,3465,3304,3298,2163,2162,2176,1355,1345,1355,417,120,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),33614,33464,37197,36622,36622,36622,36607,18427,18427,18427,18427,18427,18427,18427,18427,18427,18427,1,1,1,1,1,1,1,1,1,--,
长期待摊费用(万元),5029,5230,5183,5521,4854,4231,4550,4416,3977,4050,4054,4061,4478,4696,5442,5292,5103,4031,3852,1964,321,323,632,505,556,352,303,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),12357,12398,13220,11159,8668,8675,8007,6405,5739,5812,5193,4725,3945,3895,3550,3225,2569,1768,1346,1146,963,963,1113,1105,821,455,205,
其他非流动资产(万元),5754,5253,2964,2009,2234,1118,6180,4765,4342,4531,7440,4176,4295,1045,1120,2858,3,--,3,--,--,--,--,--,--,--,--,
非流动资产合计(万元),294633,279084,155971,150984,144085,143684,132241,99419,93650,92348,81438,76101,71085,68019,61561,51675,45277,23505,23259,14062,10880,10804,8206,6759,5790,3304,1332,
资产总计(万元),1179380,1247614,1146534,900765,657626,702313,631185,540445,436414,455075,401174,384316,332638,350539,334946,297082,252910,177242,157855,148509,125305,132223,138066,83448,70158,43562,28307,
短期借款(万元),171534,177474,198346,175558,149831,159124,128704,120140,92322,64975,48130,44645,44745,47730,46730,50230,39230,32500,26500,19300,14300,14300,18300,13000,12000,4000,500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),147298,106347,86999,62819,46304,33041,30038,23053,26038,23877,14887,5187,8992,5093,1351,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),168949,278597,237736,183322,84957,131049,116232,104517,61397,103958,97244,88651,61566,85225,75431,69879,47808,43119,35724,36280,25268,32680,34515,26323,22844,13268,8804,
预收账款(万元),2421,7018,3272,2087,2352,4130,2108,1432,1809,584,1701,2848,1743,1214,652,36,135,187,176,1536,227,117,1602,1611,7,457,3891,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3809,5616,4908,4956,4860,5281,1057,905,1043,1659,1052,1048,710,1166,858,880,599,643,501,330,262,273,338,313,247,127,176,
应交税费(万元),16160,9633,11620,11712,4711,6105,11080,8226,9288,10578,11344,11989,11729,11396,10665,10138,8283,5611,5154,4120,2105,2083,4404,4494,2817,1696,924,
应付利息(万元),872,1022,540,358,177,201,200,202,158,391,470,977,999,1569,90,80,60,54,--,--,--,--,--,--,--,--,--,
应付股利(万元),3374,3374,3374,3374,1330,1958,1958,1330,--,1271,1271,2863,--,--,242,1651,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),6419,8320,5443,5638,2696,2452,3259,1985,2553,1311,27341,26137,11341,2571,6933,207,13541,171,370,86,86,85,859,140,266,295,1833,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),23445,18596,17678,14391,13280,10127,8063,14916,8980,11880,12140,12040,11800,9200,1900,--,--,300,300,300,--,--,--,--,--,--,--,
其他流动负债(万元),124059,132017,95767,28554,10892,13202,--,--,--,--,--,--,--,9990,10355,10158,9960,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),668339,748015,665683,492767,321389,366671,302699,276706,203586,220483,215580,196385,153625,175155,155207,143260,119616,82584,68726,61950,42247,49539,60018,45881,38181,19842,16128,
长期借款(万元),84177,75811,71831,57578,20548,22147,27240,27980,7920,7920,9210,16210,13300,12900,21400,300,--,--,--,--,300,200,--,--,--,--,--,
应付债券(万元),24836,24820,24802,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),537,545,553,561,570,578,586,594,602,610,618,627,635,643,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),7074,6082,6100,6393,5227,5236,4846,3876,4062,3998,4207,3546,3552,3363,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2781,1933,1372,1058,584,598,491,511,765,441,42,27,--,
非流动负债合计(万元),116623,107259,103286,64533,26345,27961,32673,32451,12584,12529,14035,20382,17487,16906,24181,2233,1372,1058,584,598,791,711,765,441,42,27,0,
负债合计(万元),784963,855274,768969,557300,347734,394631,335372,309157,216170,233012,229615,216767,171112,192060,179387,145494,120988,83642,69309,62548,43038,50250,60783,46323,38223,19869,16128,
实收资本(或股本)(万元),160424,160424,160424,160424,100265,100265,100265,93754,46877,46877,44039,44039,44039,44039,44039,22020,21494,20547,20547,20547,13698,13698,13698,10262,10262,10262,4437,
资本公积(万元),28320,28320,28320,28320,88479,88479,88479,49539,96416,96416,50803,50803,50807,50807,50807,72827,60732,35079,35130,35130,41979,41979,41979,8054,8054,8054,3891,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),33014,33014,18106,18106,18106,18106,12765,12765,12765,12765,10110,10110,10110,10110,7464,7464,7464,7464,5227,5227,5227,5227,2615,2615,2615,1014,912,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),140157,138457,140765,108621,76128,74982,70428,58653,47571,49579,51297,47571,41821,39176,39739,35896,28983,26797,27377,24755,21007,20679,18560,15753,10566,4017,2940,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),361927,360234,347639,315495,282978,281832,271937,214712,203629,205638,156250,152523,146778,144133,142050,138207,118673,89887,88281,85659,81911,81583,76852,36684,31497,23346,12180,
少数股东权益(万元),32490,32106,29925,27971,26914,25849,23876,16577,16615,16426,15309,15026,14749,14345,13509,13381,13249,3713,265,302,356,390,432,442,438,347,--,
所有者权益(或股东权益)合计(万元),394417,392340,377564,343466,309893,307681,295814,231289,220244,222064,171559,167549,161527,158478,155559,151588,131921,93599,88546,85961,82267,81974,77283,37125,31935,23693,12180,
负债和所有者权益(或股东权益)总计(万元),1179380,1247614,1146534,900765,657626,702313,631185,540445,436414,455075,401174,384316,332638,350539,334946,297082,252910,177242,157855,148509,125305,132223,138066,83448,70158,43562,28307,		
  
