报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期待摊费用(万元),466,478,449,490,445,340,292,306,353,413,532,548,464,179,245,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),724,668,438,380,436,252,250,205,201,181,170,143,109,87,11,
其他非流动资产(万元),--,--,--,--,432,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),15501,15304,14041,14012,2530,1825,1763,1743,1775,1839,1967,1947,1851,385,386,
资产总计(万元),86653,82152,54662,54962,47872,48291,43983,42107,41031,42840,25259,25225,23143,20788,16088,
短期借款(万元),9482,6644,5519,5586,1490,500,500,10,10,200,603,703,686,219,214,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4302,2148,1630,1644,2551,1405,2998,1965,3049,3203,1936,1733,1212,1438,1957,
预收账款(万元),2658,2641,2458,1881,3131,4030,2343,2155,1768,1827,1453,1830,2418,2722,708,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),45,55,17,17,20,161,14,14,17,159,10,118,171,62,111,
应交税费(万元),240,922,149,264,137,1381,90,291,54,1382,486,912,733,1345,850,
应付利息(万元),--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,106,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1239,1235,1208,1225,1580,1616,123,76,48,42,68,44,28,18,41,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),17964,13660,10981,10617,8909,9093,6069,4512,4947,6813,4556,5446,5249,5803,3881,
长期借款(万元),5000,5000,5000,5000,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1,1,3,3,3,3,6,6,6,6,7,10,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),5001,5001,5003,5003,3,3,6,6,6,6,7,10,0,0,0,
负债合计(万元),22966,18661,15984,15619,8912,9096,6074,4517,4952,6819,4563,5456,5249,5803,3881,
实收资本(或股本)(万元),11235,11235,10121,10121,6748,6748,6748,6748,6700,6700,5000,5000,5000,5000,5000,
资本公积(万元),38162,38131,13861,13794,17120,17043,16878,16794,15273,15273,3800,3800,3800,3800,3800,
减:库存股(万元),1107,1107,1107,1117,1513,1513,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1795,1795,1791,1791,1791,1791,1457,1457,1457,1457,1126,1126,873,546,183,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),13579,13425,14001,14767,14830,15125,12830,12594,12649,12592,10770,9843,8220,5639,3224,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),63663,63479,38667,39356,38976,39194,37912,37593,36079,36021,20696,19769,17894,14985,12207,
少数股东权益(万元),24,12,12,-14,-15,1,-4,-3,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),63687,63491,38679,39342,38961,39195,37909,37590,36079,36021,20696,19769,17894,14985,12207,
负债和所有者权益(或股东权益)总计(万元),86653,82152,54662,54962,47872,48291,43983,42107,41031,42840,25259,25225,23143,20788,16088,		
  
