报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
递延所得税资产(万元),4443,4443,874,874,865,865,671,671,641,641,514,514,509,509,471,471,457,457,374,374,367,367,307,307,301,301,256,256,242,242,248,248,248,248,237,237,237,237,213,213,213,213,167,167,167,167,208,208,165,127,135,
其他非流动资产(万元),10212,11122,--,313,--,41,--,--,--,4,--,--,--,2279,--,--,--,185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
非流动资产合计(万元),81166,82221,37004,37340,37744,38785,35594,34417,34021,34829,31122,31062,30934,32782,29337,29269,30093,30873,31101,31674,32747,33841,34136,34975,34998,35661,36005,33386,30962,31073,29635,28420,29110,29310,27287,27179,26654,27241,27270,26880,27000,27171,24508,24142,23103,23627,21865,22375,23487,21300,17112,
资产总计(万元),293218,259883,103355,99387,95702,91798,93601,94090,92368,86445,87226,84360,84890,85091,86470,85476,82384,76278,77777,75649,73063,74692,76277,72520,71297,73143,72956,71893,70815,70866,72176,71761,70499,68308,69753,68879,65683,64577,66514,65265,63787,65563,67556,64513,64144,67193,42617,42481,41589,39273,29623,
短期借款(万元),21000,19000,5000,5000,3000,--,3000,7000,7000,7000,4000,2000,5000,5000,5000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,7000,5000,5000,7000,7000,8000,8000,7000,7000,6000,5000,5000,5000,5000,5000,5000,5000,8500,7700,6600,9780,9780,9780,8200,8780,3780,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,0,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,500,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,2260,500,1000,
应付账款(万元),--,--,--,18766,17608,17829,21147,18706,17424,16522,15714,15950,13699,13672,15434,14030,11818,10602,12617,11379,9293,10337,12732,9876,8529,9423,10098,9924,9073,8889,8170,8789,8476,9362,8997,8924,7701,6451,8842,7482,5855,6679,9950,8904,7717,7769,7847,8534,6670,3800,3049,
预收账款(万元),11460,12834,414,411,520,328,385,434,315,328,268,246,343,287,272,265,287,304,196,219,210,122,176,172,240,163,258,206,137,89,780,750,591,338,103,260,200,38,83,135,137,136,201,190,228,48,54,44,64,68,105,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应付职工薪酬(万元),4254,5423,1100,1220,758,1079,1206,1080,972,1263,1301,1058,659,1063,1127,836,348,329,264,396,350,309,371,389,363,284,358,258,335,248,253,333,386,469,597,528,603,456,590,651,687,599,665,802,846,834,978,1019,898,974,339,
应交税费(万元),3705,3580,452,343,341,202,287,282,266,287,108,105,151,151,136,143,197,193,84,-187,-155,80,-17,-72,126,19,4,-235,-197,-141,119,129,381,-210,-130,492,-5,74,-53,-57,225,158,591,392,459,431,270,22,116,269,159,
应付利息(万元),--,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,60,0,--,--,123,15,33,--,0,57,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,--,--,--,0,--,0,--,448,--,--,--,--,--,--,0,--,0,1219,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
其他应付款(万元),--,--,4447,4395,5463,4941,1154,966,1002,961,1074,1013,1245,823,1006,1043,873,733,830,590,541,407,588,415,351,476,755,801,582,465,833,731,615,653,791,745,567,556,774,689,631,650,694,711,748,1156,194,705,2084,7258,5131,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动负债(万元),--,5151,5000,5145,5000,140,--,--,--,131,5000,5000,5000,5122,--,--,--,106,5000,5000,5000,5000,--,--,--,--,5000,5000,5000,5000,--,--,--,--,5000,5000,5000,5000,--,0,--,--,--,--,--,--,450,450,450,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,47,--,0,0,0,
流动负债合计(万元),154281,157429,36462,35279,32690,24519,27179,28468,26977,26491,27466,25373,26096,26119,22975,23317,20524,19266,25991,24397,22239,23255,20849,17781,16609,17365,21473,20954,21930,22049,18655,18752,17449,17613,21357,20949,19067,17575,15296,14348,12535,13221,20724,18714,16631,20018,19620,20611,20741,22868,13563,
长期借款(万元),--,--,--,--,--,5000,5000,5000,5000,--,--,--,--,--,5000,5000,5000,5000,--,--,--,--,5000,5000,5000,5000,--,--,--,--,5000,5000,5000,2000,--,0,--,0,5000,5000,5000,5000,--,--,1900,--,1900,1900,0,1100,1750,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
长期应付款(万元),--,--,540,384,518,551,678,665,651,691,807,792,775,822,927,909,891,952,1039,1019,999,1164,1143,1122,1100,1263,1241,1310,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,1900,0,--,1900,0,1000,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,100,100,100,200,230,230,230,230,230,268,580,210,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
长期递延收益(万元),1358,1309,1492,1114,988,913,576,576,576,300,300,300,255,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,
递延所得税负债(万元),56,56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,133,133,133,133,--,--,--,--,300,300,300,300,200,200,200,200,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
非流动负债合计(万元),8348,7847,2033,1498,1506,6464,6254,6241,6227,991,1107,1092,1030,1122,5927,5909,5891,5952,1172,1152,1132,1297,6143,6122,6100,6263,1541,1610,300,300,5200,5200,5200,2200,0,0,--,0,5100,5100,5100,5200,230,230,2130,2130,2130,2168,2480,1310,2750,
负债合计(万元),162629,165276,38495,36778,34197,30983,33434,34709,33205,27482,28573,26465,27127,27241,28902,29226,26416,25218,27163,25549,23372,24552,26993,23903,22709,23628,23014,22564,22230,22349,23855,23952,22649,19813,21357,20949,19067,17575,20396,19448,17635,18421,20954,18944,18761,22148,21750,22779,23221,24178,16313,
实收资本(或股本)(万元),26237,23776,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,19924,14924,14924,14924,12112,12112,
资本公积(万元),65334,32487,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,18515,2,2,2,1,1,
减:库存股(万元),998,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
专项储备(万元),--,569,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,--,
盈余公积(万元),2911,2911,2368,2368,2368,2368,2175,2175,2175,2175,1985,1985,1985,1985,1662,1662,1662,1662,1525,1525,1525,1525,1421,1421,1421,1421,1332,1332,1332,1332,1255,1255,1255,1255,1090,1090,1090,1090,1077,1077,1077,1077,789,789,768,768,451,451,451,733,347,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
未分配利润(万元),34889,32632,18571,16388,15320,14644,14239,13507,13332,13060,12873,12048,11849,11876,11872,11151,10867,10959,10651,9999,9591,10040,9252,8573,8529,9445,9936,9305,8538,8449,8300,7729,7753,8372,8423,7945,6627,6987,6168,5856,6636,7626,7375,6342,6177,5839,5490,4324,2990,2250,850,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,0,0,0,
归属于母公司股东权益合计(万元),128373,92376,59377,57194,56126,55450,54853,54120,53946,53673,53297,52472,52272,52300,51973,51252,50968,51060,50614,49963,49554,50003,49111,48432,48388,49304,49706,49076,48309,48220,47993,47422,47446,48065,47951,47473,46155,46515,45683,45371,46152,47142,46602,45570,45383,45045,20867,19702,18367,15095,13310,
少数股东权益(万元),2215,2231,5483,5416,5379,5365,5315,5261,5218,5289,5357,5424,5491,5551,5595,4998,5000,--,--,137,137,137,173,185,199,211,235,254,276,297,328,386,403,431,446,457,460,486,435,445,--,--,--,--,--,--,0,--,0,0,0,
