报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1046,1080,1735,1459,850,1091,1050,1679,1037,363,
其他非流动资产(万元),1070,1635,1745,1402,1076,2405,2994,2620,3232,959,
非流动资产合计(万元),787689,736252,636244,541048,485325,472206,418880,435523,344619,327564,
资产总计(万元),1137960,1001316,859123,740767,631942,641164,616272,576917,518632,463164,
短期借款(万元),140100,149260,102600,111700,102600,97250,92819,61900,83079,58020,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),221807,149266,123003,111707,66812,103634,130972,108740,106950,106572,
应付账款(万元),173790,229292,177542,86917,89715,100426,91579,94602,55101,45802,
预收账款(万元),10871,9789,6618,7901,13041,14786,3523,4994,4490,4344,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3557,3385,3268,4140,2302,2969,3523,3839,2008,1616,
应交税费(万元),44581,44913,40895,39002,9126,21905,4188,10420,1235,3479,
应付利息(万元),1129,891,637,357,295,323,249,229,312,952,
应付股利(万元),--,--,--,--,0,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3153,3353,3258,2881,2877,1056,2134,43872,12871,60322,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),31120,13100,28700,31200,36950,27700,25950,44608,14200,11200,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),630108,603249,486522,395806,323719,370048,354937,373204,280246,292305,
长期借款(万元),57480,45500,50500,50500,49600,63700,52550,16700,59200,41800,
应付债券(万元),61107,19681,19683,19667,--,--,--,--,--,--,
长期应付款(万元),19703,4954,--,--,--,--,--,--,11954,19748,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4232,4387,4513,4639,4252,4517,57,4425,88,101,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),142522,74522,74696,74806,53852,68217,52607,21125,71242,61649,
负债合计(万元),772630,677771,561218,470612,377571,438265,407544,394329,351488,353954,
实收资本(或股本)(万元),60000,60000,60000,60000,60000,60000,60000,60000,59340,54338,
资本公积(万元),108741,108741,106486,106486,106486,106486,110661,111970,74226,39228,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3152,3152,3152,3152,2095,2095,1048,1048,4948,3695,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),189423,148181,121850,94720,80649,32537,35997,8640,28068,11949,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),361317,320074,291488,264359,249231,201118,207706,181659,166582,109210,
少数股东权益(万元),4013,3471,6417,5797,5140,1781,1021,929,563,--,
所有者权益(或股东权益)合计(万元),365329,323545,297905,270156,254371,202899,208728,182587,167144,109210,
负债和所有者权益(或股东权益)总计(万元),1137960,1001316,859123,740767,631942,641164,616272,576917,518632,463164,		
  
