报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),40300,26353,39946,35642,25614,26257,27174,20926,14522,12533,11707,11198,7186,6166,1216,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),100403,99198,105069,100084,96087,91527,97832,96758,97535,100783,100683,103524,113021,119925,125019,115396,128708,124637,77888,66079,65212,68046,56674,49659,41749,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,1100,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2946,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1210,463,563,578,617,671,183,91,93,110,148,163,155,141,216,252,261,104,94,--,24,43,197,284,298,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),82896,--,52719,--,52146,--,52288,--,13097,--,13488,--,12530,--,13138,--,14047,--,13780,--,13832,14359,13619,13552,13215,
累计折旧(万元),7959,--,7305,--,5796,--,5699,--,4126,--,4692,--,3871,--,4599,--,4671,--,4424,--,4185,4038,3435,3047,2611,
固定资产净值(万元),74937,--,45413,--,46350,--,46589,--,8971,--,8797,--,8659,--,8539,--,9375,--,9356,--,9647,10322,10183,10505,10603,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),74937,76161,45413,45630,46350,46605,46589,45429,8971,8936,8797,8807,8659,8621,8539,9275,9375,9176,9356,--,9647,10322,10183,10505,10603,
在建工程(万元),1008,--,26847,21936,20885,17594,14866,10215,41027,30414,27674,25652,13990,507,259,--,--,--,65,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),12240,12532,12724,11768,12182,12168,11843,11605,11268,10239,10397,10481,10313,9868,9394,10022,10138,9391,9643,--,9777,9911,9458,9789,9613,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,550,550,550,550,1019,1019,1019,1019,1019,1019,1019,1019,--,1019,1019,--,--,--,
长期待摊费用(万元),205,229,228,235,241,286,314,249,297,215,302,196,228,259,279,242,220,249,253,--,263,386,568,731,535,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5957,5882,5995,6082,5915,5940,5912,4937,4991,4519,4448,3670,3140,3007,2828,2842,2596,2268,2217,--,2184,1573,1544,1564,1445,
其他非流动资产(万元),1762,1025,1029,584,550,467,682,1071,1371,2076,2071,29,29,28,28,30,30,--,30,--,--,--,--,--,--,
非流动资产合计(万元),97317,96293,92799,86814,86741,83731,80389,74147,68570,57060,54388,50017,37534,23451,22562,26628,23640,22207,22676,23028,22913,23253,21951,24873,23595,
资产总计(万元),197721,195491,197868,186897,182828,175258,178221,170906,166106,157843,155071,153541,150555,143376,147581,142023,152348,146844,100563,89108,88125,91299,78625,74533,65344,
短期借款(万元),34302,32376,21890,23598,23495,22100,17192,16811,16140,17721,8838,11791,12920,6841,4823,4124,7260,7057,5090,--,2051,5393,--,--,28798,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),22,22,34,70,111,--,--,--,--,--,--,6,0,0,2,0,16,59,225,--,61,131,158,136,291,
应付账款(万元),8033,6489,8802,6659,8875,6392,7592,6873,7572,5169,6523,8239,7185,5929,6763,7260,7669,6730,7305,--,7281,7136,6106,5170,4526,
预收账款(万元),13095,13142,14291,12038,11980,11361,11164,11207,10373,9795,9260,4574,4513,6691,7663,3932,6961,7432,8375,--,8133,8813,7500,8139,5914,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),10742,8630,16672,10639,9112,6434,12948,8805,6122,6286,11053,7141,5003,5414,7229,5786,5333,5996,9619,--,5783,9330,11165,9157,8329,
应交税费(万元),2139,7637,8470,8057,7857,7611,7000,6323,6447,5761,5809,5824,6147,5056,6108,4741,5927,3834,6472,--,6343,5069,4052,2825,1658,
应付利息(万元),--,--,--,--,--,--,--,--,--,1,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),1265,0,1522,1522,1522,0,0,0,789,0,0,0,0,0,0,30,2664,0,0,--,0,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1860,2071,2149,3137,234,4057,4336,4448,4285,473,240,101,149,292,198,2304,2153,2302,246,--,199,250,198,280,4437,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2080,2170,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),71459,70368,73829,65720,63186,57955,60233,54468,51727,45206,41723,37676,35917,30222,32786,28178,37981,33409,37331,30262,29851,36120,31260,27878,53953,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,307,--,--,--,--,--,--,--,--,--,--,3120,10611,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),362,362,358,283,283,292,283,--,--,--,--,--,--,78,78,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),4,4,4,--,--,--,--,50,26,53,53,42,--,42,42,40,40,48,48,--,54,--,25,18,6,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,380,--,--,--,210,210,210,210,--,220,236,--,--,--,
非流动负债合计(万元),366,366,362,283,283,292,283,50,26,53,53,729,0,121,121,250,250,258,258,268,274,236,3145,10630,6,
负债合计(万元),71824,70734,74191,66003,63470,58247,60516,54518,51753,45259,41777,38405,35917,30343,32906,28428,38232,33667,37589,30530,30125,36356,34406,38507,53959,
实收资本(或股本)(万元),26471,26471,26471,26471,26097,26343,26343,26344,26097,20075,20075,20075,20075,15442,15442,15442,15442,11878,9000,--,9000,9000,9000,8824,6787,
资本公积(万元),61054,60358,59662,58640,55977,59268,59164,59290,55257,61165,61165,61196,61196,65829,65829,66415,66415,71282,22433,--,22433,22433,22433,21891,3881,
减:库存股(万元),1717,1717,1717,2861,0,4086,4086,4108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4730,4730,4730,4340,4340,4340,4340,3687,3687,3687,3687,3130,3130,3130,3130,2627,2627,2627,2627,--,1509,1509,552,230,220,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),35093,34503,34220,33769,31812,30205,31109,30664,29693,29019,29661,32357,31299,30610,32140,29337,29608,28493,29884,--,25973,21410,12619,4114,490,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-230,-1,-625,-615,--,-434,1008,-384,637,0,
归属于母公司股东权益合计(万元),124368,123489,122184,120151,118652,116071,116811,115770,113796,112045,112794,114798,114633,113029,114670,113590,114090,113654,63330,59017,58481,55360,44220,35697,11379,
少数股东权益(万元),1529,1267,1493,743,707,941,894,619,557,540,500,338,5,4,5,5,26,-477,-355,-439,-481,-417,-1,328,6,
所有者权益(或股东权益)合计(万元),125897,124757,123677,120894,119358,117012,117705,116388,114353,112584,113294,115137,114638,113033,114675,113595,114117,113178,62975,58578,58000,54942,44219,36025,11384,
负债和所有者权益(或股东权益)总计(万元),197721,195491,197868,186897,182828,175258,178221,170906,166106,157843,155071,153541,150555,143376,147581,142023,152348,146844,100563,89108,88125,91299,78625,74533,65344,		
  
