报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
其他应收款(万元),15103,15141,1910,1427,1445,1866,2231,2103,1718,1669,1789,1750,31697,1162,46,83,144,97,88,60,62,12,33,15,76,249,428,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),10337,11987,14605,14963,3956,3424,3493,3116,2997,2832,5315,5414,5702,5305,4500,3726,3917,3062,2884,2397,2334,2347,1942,1874,1221,1038,977,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,99,240,244,251,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),11720,16166,3964,3438,1638,551,600,300,--,337,449,5278,20000,38000,43000,22000,17000,22000,13000,35060,35395,16100,--,--,--,--,--,
流动资产合计(万元),48766,55793,31606,33345,16308,15141,22490,24260,29047,47902,35642,29826,77571,62120,60115,61625,64029,66316,64208,64245,66712,66736,66389,11583,9549,18163,3182,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,20856,20653,20644,20700,30061,48089,47987,47731,51688,51290,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,267,270,273,276,278,281,284,287,290,293,296,299,302,312,309,312,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,54517,--,50479,--,50344,--,34183,--,33487,--,26526,--,25802,--,23744,--,23123,--,16226,--,16199,--,--,9068,6208,--,
累计折旧(万元),--,11647,--,9976,--,8406,--,7127,--,5905,--,4975,--,4091,--,3242,--,2489,--,2186,--,1923,--,--,1278,854,--,
固定资产净值(万元),--,42870,--,40503,--,41938,--,27056,--,27581,--,21551,--,21712,--,20502,--,20634,--,14040,--,14276,--,--,7789,5354,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),47423,42870,39839,40503,41249,41938,26949,27056,27022,27581,21333,21551,21635,21712,21512,20502,20456,20634,17765,14040,14155,14276,7827,7790,7789,5354,5343,
在建工程(万元),20717,25083,26326,25114,21156,23956,35670,29400,24452,16741,16849,11013,8235,4703,4553,3896,2705,697,1974,5028,3961,3935,9412,8142,5596,66,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),4,--,--,--,--,--,--,--,--,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7614,7882,8464,8628,8791,8950,7368,7440,7510,7582,8123,8231,5469,1565,595,608,623,627,642,656,679,702,726,749,795,878,820,
开发支出(万元),2284,2233,2138,1805,1684,1636,7445,6969,6222,5838,4752,3629,3349,3252,3985,2841,2770,2726,2705,2656,2638,2624,1325,1237,1026,764,386,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),345,374,225,440,483,540,608,660,713,770,1068,734,506,307,209,112,122,132,138,147,143,152,92,15,19,25,31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),117,117,296,296,296,296,875,1249,881,587,692,522,398,399,313,294,257,262,269,230,239,239,239,239,32,23,24,
其他非流动资产(万元),3030,3360,4868,4942,8795,3124,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),81534,81918,103012,102647,103366,101411,109252,121141,115068,107115,104802,97260,39886,32235,31466,28555,27245,25388,23804,22757,21815,21929,19620,18173,15257,7110,6604,
资产总计(万元),130300,137711,134618,135992,119674,116553,131742,145400,144116,155016,140443,127086,117457,94354,91581,90180,91274,91704,88013,87002,88527,88665,86009,29756,24806,25273,9785,
短期借款(万元),--,--,--,--,1000,19000,21000,23000,22000,34500,36500,25000,25000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),21,62,256,267,436,262,--,480,--,302,622,1520,1110,234,234,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),7274,7987,8097,13022,4037,2591,5641,868,2432,1015,672,590,665,654,1179,928,907,1068,452,797,732,1065,722,726,707,385,746,
预收账款(万元),360,489,732,283,404,502,455,350,523,337,668,363,466,114,181,119,662,491,260,204,173,107,132,67,104,423,189,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),261,516,273,267,263,477,261,261,253,452,220,210,174,361,177,170,157,337,149,138,143,291,122,113,200,73,95,
应交税费(万元),357,880,649,294,162,446,-684,-626,-230,1194,378,585,24,719,322,688,-6,832,414,727,230,666,630,859,400,454,455,
应付利息(万元),53,60,--,14,44,76,--,24,60,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,200,200,200,200,7709,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7371,10067,7917,13785,24318,2155,1523,195,6998,6606,186,196,185,187,175,183,168,171,188,166,170,166,157,175,162,268,325,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),15698,20062,17925,27932,30663,25509,28196,24551,32036,44467,39246,28465,27626,2268,2268,2087,1888,2899,1462,2032,1649,2494,1963,2140,1773,9312,1811,
长期借款(万元),34550,36700,36700,28550,28550,29700,27100,26100,17200,14500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),1192,1396,1873,2095,2314,2540,1477,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3223,3275,3243,3288,3334,3380,3290,3115,3157,3199,3241,2724,2616,2658,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),107,107,111,111,111,111,169,157,90,90,82,69,73,73,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2060,1951,1709,1743,1778,1517,1586,1586,1586,1586,210,180,180,
非流动负债合计(万元),39071,41479,41926,34045,34309,35731,32037,29371,20447,17789,3323,2793,2689,2731,2060,1951,1709,1743,1778,1517,1586,1586,1586,1586,210,180,180,
负债合计(万元),54769,61541,59851,61977,64972,61240,60233,53922,52483,62256,42569,31258,30315,4999,4327,4039,3597,4642,3240,3549,3235,4080,3549,3726,1983,9492,1991,
实收资本(或股本)(万元),40500,40500,40500,40500,40500,40500,40500,40500,41919,41919,41919,41919,40500,27000,27000,27000,18000,18000,18000,18000,12000,12000,12000,9000,9000,9000,500,
资本公积(万元),33875,33875,33830,33690,30943,30679,30331,29983,34261,34261,34725,34176,28653,42153,42153,42153,51153,51153,51153,51153,57153,57153,57153,5191,5191,5191,100,
减:库存股(万元),--,--,--,--,--,--,--,--,6393,6393,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3415,3415,3415,3415,3415,3415,3415,3415,3415,3415,2790,2790,2790,2790,2204,2204,2204,2204,1540,1540,1540,1540,862,862,862,161,617,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-18995,-18650,-20244,-21036,-20156,-19282,-2737,17580,18431,19559,18441,16943,15200,17413,15897,14785,16321,15706,14080,12760,14599,13892,12445,10977,7770,1431,6578,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),58795,59140,57501,56570,54702,55313,71509,91478,91632,92761,97875,95828,87143,89355,87254,86142,87677,87062,84773,83453,85292,84585,82460,26030,22823,15782,7795,
少数股东权益(万元),16735,17031,17265,17446,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),75531,76171,74766,74015,54702,55313,71509,91478,91632,92761,97875,95828,87143,89355,87254,86142,87677,87062,84773,83453,85292,84585,82460,26030,22823,15782,7795,
负债和所有者权益(或股东权益)总计(万元),130300,137711,134618,135992,119674,116553,131742,145400,144116,155016,140443,127086,117457,94354,91581,90180,91274,91704,88013,87002,88527,88665,86009,29756,24806,25273,9785,		
  
