报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,0,--,0,3000,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),7992,7486,15154,18701,16190,16527,14538,17649,16579,15422,15011,12894,7012,6866,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,3000,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3851,3912,4028,3998,4049,4175,3848,4204,--,2220,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,3092,--,1363,514,168,--,
非流动负债合计(万元),3851,3912,4028,3998,4049,4175,3848,4204,3092,2220,1363,514,3168,0,
负债合计(万元),11843,11398,19182,22698,20239,20702,18386,21853,19671,17642,16374,13408,10180,6866,
实收资本(或股本)(万元),12600,12600,8400,8400,6300,6300,6300,6300,6300,6300,6300,5700,5700,3800,
资本公积(万元),32431,31955,36155,36155,9038,9038,9038,9038,9038,9038,9038,5438,5438,159,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2925,2925,2925,2925,2198,2198,2198,1682,1273,1273,857,488,118,250,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33341,31418,31035,28822,27769,25856,21624,16160,14130,11858,7714,4394,1060,2078,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),81296,78898,78515,76302,45305,43392,39160,33180,30741,28469,23910,16021,12316,6287,
少数股东权益(万元),--,2142,2073,1975,1933,1893,1757,1478,1345,1275,0,0,--,281,
所有者权益(或股东权益)合计(万元),81296,81040,80588,78277,47238,45286,40917,34658,32086,29743,23910,16021,12316,6568,
负债和所有者权益(或股东权益)总计(万元),93139,92438,99770,100975,67477,65987,59303,56511,51757,47385,40284,29429,22496,13434,		
  
