报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),10467,10044,9340,9096,7356,6292,5625,6003,4926,4489,4546,4213,3673,3793,3541,2952,2363,2893,3394,3132,3276,3458,3427,2440,2536,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),41622,14769,20946,35978,20635,20548,10459,482,197,275,4105,4061,8046,8031,8000,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),96676,95740,92026,83366,92076,94256,66222,54604,50697,42418,51472,45946,47857,48644,49873,64810,32736,31501,29996,28220,23182,19796,14249,10595,8211,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,67569,--,63065,--,58601,--,54495,--,50969,--,40055,--,37496,--,32895,--,32616,13607,13413,--,13119,--,--,--,
累计折旧(万元),--,13828,--,11541,--,9324,--,7300,--,5372,--,10668,--,9395,--,8592,--,8796,7664,7170,--,6462,--,--,--,
固定资产净值(万元),--,53740,--,51524,--,49276,--,47195,--,45597,--,29387,--,28100,--,24303,--,23820,5943,6243,--,6657,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),52954,53740,50415,51524,51990,49276,46823,47195,47388,45597,29242,29387,28144,28100,24186,24303,24625,23820,5943,6243,6448,6657,7216,7301,7096,
在建工程(万元),13450,12771,12223,10762,4924,7066,7634,5787,5673,5339,10059,8233,7214,5002,6333,4965,2398,1288,13107,3336,437,9,--,--,168,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5664,5745,5590,5647,5721,5795,5866,5940,6012,6078,3090,3114,3138,3052,3071,3090,3112,3133,2583,2618,2654,2672,765,764,790,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),17816,17816,22878,22878,22878,22878,22878,22878,22878,22878,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),39,39,18,16,16,16,36,34,39,40,9,10,11,89,13,14,17,14,25,19,17,21,18,21,18,
其他非流动资产(万元),1253,1090,1912,2098,5683,4925,5008,4171,4142,5148,7564,7747,5524,2347,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),91176,91200,93037,92926,91213,89956,88246,86006,86133,85080,49964,48491,44032,38590,33603,32372,30152,28255,21658,12217,9556,9359,7999,8086,8071,
资产总计(万元),187852,186941,185063,176292,183289,184212,154468,140610,136830,127499,101436,94437,91889,87234,83476,97182,62887,59757,51654,40437,32738,29155,22249,18682,16282,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8000,9000,10000,9690,7182,8000,8000,4100,4450,3450,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,190,
应付账款(万元),3847,5027,2852,2961,3344,2697,6927,4583,2732,2880,4281,4755,4386,3355,3353,2493,2061,1618,4524,1424,1186,1068,1499,2136,1672,
预收账款(万元),9512,9439,10026,7971,11292,14183,12746,10631,6152,3605,5821,2332,1839,3325,2638,2981,2005,2649,90,123,371,137,85,82,80,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),73,1400,399,812,790,1923,474,404,481,1412,607,580,--,518,--,--,--,--,--,--,--,--,--,--,56,
应交税费(万元),2059,2890,3036,1987,1319,3364,3488,894,1307,783,1396,2368,1909,733,1099,1013,1455,622,457,856,826,936,566,582,302,
应付利息(万元),--,--,--,--,--,--,16,16,18,6,--,--,--,--,--,27,31,33,34,23,17,14,6,7,9,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2842,--,--,1862,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2547,2457,2796,2275,2116,2621,13316,13019,15713,21606,2435,1745,1928,1682,1898,3773,1700,1503,1437,1595,1644,315,789,457,266,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1100,1100,1100,--,--,--,--,--,--,900,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),18039,21213,19108,16005,18860,24788,36967,29546,26402,30291,14540,11779,10062,9614,8987,19387,20195,17526,16233,13066,12043,10470,7045,7715,6924,
长期借款(万元),--,--,--,--,--,--,13000,13000,13000,5000,--,--,--,--,--,6900,6900,6900,8000,5000,500,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1331,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1333,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,3859,3045,3045,2583,2583,1331,1331,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,13000,16859,16045,8045,2583,2583,1331,1331,1331,8233,6900,6900,8000,5000,500,0,0,0,0,
负债合计(万元),18039,21213,19108,16005,18860,24788,49967,46405,42448,38337,17123,14362,11393,10944,10317,27620,27095,24426,24233,18066,12543,10470,7045,7715,6924,
实收资本(或股本)(万元),24815,24815,24815,24815,17725,17725,16338,16338,16338,16338,16338,16338,6535,6535,6535,6535,4900,4900,4900,4900,4900,4900,4900,4900,4900,
资本公积(万元),69438,69438,70313,70313,76528,76528,29834,29834,29834,29834,29834,29834,33102,33102,33102,33102,4063,4063,4063,4063,4063,4063,4063,4136,4136,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10832,10832,9274,9274,9274,9274,6583,6583,6583,6583,4596,4596,4596,4596,3283,3283,3283,3283,2242,1333,1333,654,654,223,32,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),64729,60644,61554,55886,60903,55897,51746,41450,41628,36407,33545,29307,36263,32057,30238,26642,23547,23085,16217,12075,9899,9068,5587,1708,291,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),169814,165728,165955,160287,164430,159423,104501,94205,94383,89162,84313,80075,80496,76290,73158,69562,35793,35331,27421,22371,20195,18685,15204,10967,9358,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),169814,165728,165955,160287,164430,159423,104501,94205,94383,89162,84313,80075,80496,76290,73158,69562,35793,35331,27421,22371,20195,18685,15204,10967,9358,
负债和所有者权益(或股东权益)总计(万元),187852,186941,185063,176292,183289,184212,154468,140610,136830,127499,101436,94437,91889,87234,83476,97182,62887,59757,51654,40437,32738,29155,22249,18682,16282,		
  
