报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),119,124,--,--,--,--,--,--,--,--,--,10,6,10,10,10,--,
非流动资产合计(万元),28648,28970,27997,27771,25663,25469,25190,25125,24397,24371,24645,24626,24451,24569,21315,20105,16922,
资产总计(万元),120037,127567,125395,125714,118429,121538,114998,115265,106955,109507,100515,98093,92451,93471,93257,87731,85265,
短期借款(万元),32200,35051,31510,28977,26146,26087,27603,26311,23933,22644,24987,28035,24593,25095,23961,23814,21105,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,49,49,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),500,500,1925,2400,2900,2900,1758,1260,1860,3390,3480,1160,--,--,530,530,978,
应付账款(万元),8727,11332,12901,14995,10394,13686,9248,10601,7614,8971,7858,6821,6561,7100,8996,8071,8598,
预收账款(万元),2506,2355,1318,2049,2322,1284,2763,3126,1321,591,943,475,1157,466,544,954,3534,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),610,1423,841,811,685,1496,618,649,722,982,880,853,741,944,1124,993,635,
应交税费(万元),4440,5671,4127,4255,4152,5132,3353,4371,3462,4434,3782,3689,3346,3813,3784,3398,2715,
应付利息(万元),72,68,48,36,42,34,55,40,41,46,128,63,22,12,144,219,195,
应付股利(万元),--,--,--,240,--,--,--,220,--,--,--,--,--,--,--,--,20,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1953,2613,1777,1511,1858,1564,1822,1747,1458,2289,2019,1684,633,1133,1153,1073,1670,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),248,265,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,6,43,7,6,23,--,
流动负债合计(万元),51255,59277,54446,55273,48500,52184,47219,48325,40411,43346,44078,42786,37146,38619,40243,39074,39451,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),106,87,328,355,371,406,368,375,359,344,379,401,397,367,408,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),50,50,48,48,47,47,88,87,84,84,87,82,87,80,75,71,67,
长期递延收益(万元),102,102,103,103,105,105,105,106,107,107,108,109,110,110,110,--,--,
递延所得税负债(万元),34,27,46,47,42,48,39,44,33,45,11,39,11,39,35,16,17,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),291,265,526,554,564,606,601,612,584,580,585,630,606,596,628,87,84,
负债合计(万元),51547,59542,54972,55827,49064,52791,47819,48937,40995,43926,44663,43416,37751,39215,40871,39161,39535,
实收资本(或股本)(万元),20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,15000,15000,15000,15000,15000,15000,15000,
资本公积(万元),17333,17333,17333,17333,17333,17333,17333,17333,17333,17333,13582,13582,13582,13580,13240,13240,13374,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1182,1150,1159,1150,1150,1150,986,986,986,986,922,925,946,922,847,700,561,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),26087,25734,27939,27441,26969,26618,25966,25382,24957,24693,23959,23016,22999,22649,20694,17065,13829,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-26,
归属于母公司股东权益合计(万元),64610,64174,66422,65925,65389,65138,64249,63620,63163,62898,53206,52347,52359,52044,49626,45941,42739,
少数股东权益(万元),3880,3852,4001,3962,3976,3609,2930,2709,2796,2683,2646,2330,2340,2212,2761,2629,2992,
所有者权益(或股东权益)合计(万元),68490,68026,70424,69887,69365,68747,67179,66329,65959,65580,55853,54677,54699,54256,52386,48570,45730,
负债和所有者权益(或股东权益)总计(万元),120037,127567,125395,125714,118429,121538,114998,115265,106955,109507,100515,98093,92451,93471,93257,87731,85265,		
  
