报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3549,3549,3549,3549,2919,2919,2919,2311,1682,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),33149,31076,27831,27676,25318,24041,27865,22444,16983,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),103754,101681,98436,68708,65721,64443,68267,62238,38140,
少数股东权益(万元),3013,3009,2997,3000,--,2615,1000,--,--,
所有者权益(或股东权益)合计(万元),106767,104690,101433,71708,68334,67058,69267,62238,38140,
负债和所有者权益(或股东权益)总计(万元),178683,166224,161479,157274,115991,113324,118820,127268,98261,		
  
