报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),31240,1611,833,918,889,945,820,824,1286,1120,1004,1085,1144,1402,1163,1175,1355,1160,--,900,--,20,0,0,0,
流动资产合计(万元),155434,102874,75271,71348,70056,70571,66600,67443,56178,51405,47008,48440,43547,41920,44260,49571,38104,32669,27627,31274,28864,13572,11389,10027,9558,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),2596,2908,4938,146,18,18,118,135,135,135,134,148,181,184,217,263,403,215,181,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,139,139,757,650,684,697,16,25,26,33,40,140,2157,1532,567,554,545,268,269,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,34028,--,33050,--,32419,--,31216,--,29771,--,25544,--,25179,--,25704,--,25274,25893,18032,11680,0,0,0,0,
累计折旧(万元),--,14249,--,12862,--,12429,--,10996,--,9703,--,8215,--,8025,--,7935,--,7006,6371,4647,3159,0,0,0,0,
固定资产净值(万元),--,19779,--,20188,--,19991,--,20220,--,20068,--,17330,--,17154,--,17770,--,18268,19522,13385,8522,0,0,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),25165,19779,19580,20188,19572,19991,19786,20220,19633,20068,16526,17330,16187,17154,16409,17770,17883,18268,19522,13385,8522,7886,7319,5134,1300,
在建工程(万元),1487,285,267,278,396,405,412,414,333,331,3200,3191,3376,3196,2841,2825,2346,1681,1383,3152,755,0,0,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),10642,6985,6765,6806,7053,7426,7340,7293,6606,6588,6106,6193,5854,7197,7102,7848,7994,8132,2493,2585,65,249,310,0,0,
开发支出(万元),--,--,--,--,100,100,100,100,130,130,130,130,80,80,80,80,--,--,3619,--,--,0,0,0,0,
商誉(万元),123303,649,649,649,649,649,649,649,177,177,177,177,177,177,177,177,177,177,177,36,--,0,0,0,0,
长期待摊费用(万元),398,435,411,454,530,589,649,704,748,716,751,739,641,643,685,728,772,797,805,165,5,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延所得税资产(万元),1138,1115,1008,926,754,750,708,725,746,705,596,596,542,542,542,542,503,575,459,307,202,65,129,38,0,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,244,--,--,--,15,18,0,0,
非流动资产合计(万元),164730,32156,33619,29447,29073,29927,29902,30381,29264,29502,28304,29201,27055,29199,28079,30266,30118,30229,30796,21163,10116,8769,8322,5439,1569,
资产总计(万元),320164,135030,108890,100794,99129,100498,96501,97824,85443,80907,75313,77641,70601,71119,72339,79837,68222,62898,58423,52437,38980,22341,19711,15466,11127,
短期借款(万元),9500,11500,7000,7000,6000,4000,2000,4000,4000,1000,1000,1000,1000,--,4000,5000,7000,7300,3000,4000,--,3000,2000,1000,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付票据(万元),--,737,--,--,--,195,195,--,337,337,--,161,161,--,150,305,1146,997,183,--,--,0,0,0,0,
应付账款(万元),--,6194,4107,3457,3206,2057,1644,2286,1866,2869,1615,3121,1709,1911,1340,1864,3127,1492,1975,1669,1429,848,459,1750,2,
预收账款(万元),1738,1026,600,497,716,767,84,177,154,297,106,62,138,24,189,38,1391,533,486,842,262,459,0,440,105,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付职工薪酬(万元),1318,1269,1250,2132,1353,1940,1943,2128,2272,2096,1725,2003,1381,2480,882,1812,2682,2476,2611,1548,1778,358,1017,0,41,
应交税费(万元),8161,5823,5321,4935,5801,5596,4732,4888,4060,3200,3070,3348,2328,3512,2992,3655,4618,4169,2949,1040,1076,440,467,156,408,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,350,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应付款(万元),68577,31107,10289,10074,15003,19039,15375,14898,9764,9742,9718,9631,2178,2324,1774,2517,2729,1516,1526,521,28,90,129,662,843,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动负债(万元),2800,1800,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,41,0,0,31,
流动负债合计(万元),101020,59456,28767,28295,32079,33595,25974,28377,22454,19540,17233,19326,8895,10251,11327,15190,22693,18483,12730,9619,4573,5236,4073,4007,2779,
长期借款(万元),6650,8000,8700,1700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应付款(万元),5,6,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期递延收益(万元),3055,2091,2101,2101,2091,2151,2133,2127,2107,2111,2033,2052,--,2284,2297,2441,--,--,--,--,--,0,0,0,0,
递延所得税负债(万元),814,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,2000,--,--,--,2480,2206,2284,1340,--,0,0,190,0,
非流动负债合计(万元),10524,10098,10808,3801,2091,2151,2133,2127,2107,2111,2033,2052,2000,2284,2297,2441,2480,2206,2284,1340,0,0,0,190,0,
负债合计(万元),111544,69553,39574,32097,34170,35745,28107,30504,24561,21651,19266,21378,10895,12535,13624,17631,25172,20689,15014,10959,4573,5236,4073,4197,2779,
实收资本(或股本)(万元),25111,19233,19233,19233,19243,19243,19243,19243,18692,18692,12461,12461,12461,12000,12000,12000,9000,9000,9000,9000,9000,6500,6500,6000,5800,
资本公积(万元),159049,24406,27194,26823,26420,25917,32214,31710,24895,24720,30775,30600,30425,23128,23128,23128,6956,6905,6755,6956,6956,3250,3250,2468,408,
减:库存股(万元),4926,7873,7873,7873,10044,12458,12458,12458,7634,7634,7680,7680,--,--,--,--,--,--,--,--,--,0,0,0,0,
专项储备(万元),64,63,63,62,62,62,61,61,58,58,56,56,45,43,43,43,30,30,30,14,--,0,0,0,0,
盈余公积(万元),1700,1700,1700,1700,1678,1678,1678,1678,1625,1625,1625,1625,1567,1567,1567,1567,1428,1428,1428,1384,1117,414,286,113,380,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
未分配利润(万元),45696,41531,40453,40386,38017,38744,36892,36853,34556,33237,32686,32811,30657,29759,29793,29773,28701,27577,26776,23268,18149,6772,5358,2571,1581,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-4278,-2197,-698,-618,-77,-51,-48,0,
归属于母公司股东权益合计(万元),207382,64228,68089,67414,63873,63654,67184,66068,60148,58492,55167,55329,58716,57553,57547,60981,41447,40661,41792,39925,34604,16859,15343,11104,8168,
少数股东权益(万元),1238,1249,1227,1284,1086,1099,1211,1252,734,763,879,934,991,1030,1167,1225,1603,1548,1618,1553,-196,246,294,165,179,
所有者权益(或股东权益)合计(万元),208620,65477,69315,68697,64959,64752,68395,67320,60882,59255,56046,56263,59706,58583,58715,62206,43050,42209,43409,41478,34407,17105,15637,11269,8347,
负债和所有者权益(或股东权益)总计(万元),320164,135030,108890,100794,99129,100498,96501,97824,85443,80907,75313,77641,70601,71119,72339,79837,68222,62898,58423,52437,38980,22341,19711,15466,11127,		
  
