报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,6,--,659,499,970,988,542,869,350,--,--,--,--,--,--,--,--,--,--,--,--,56,419,284,249,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),--,152272,4470,2096,2831,720,18481,2133,799,1164,12151,570,538,149,333,385,412,798,510,407,348,295,174,292,85,123,94,785,536,539,251,426,361,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),15741,12447,16128,18199,17053,14917,14362,14943,15604,14197,13082,14512,11098,9120,19365,20865,19311,17568,14953,8828,7078,5677,4342,5992,4020,2676,1765,5441,2047,1554,1165,281,545,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,7,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),13226,4076,128121,81803,137510,174402,190399,189041,208969,170952,4762,4185,196,92,330,322,291,2487,12312,12956,12450,22500,6000,6000,--,--,--,--,--,--,--,--,2,
流动资产合计(万元),227495,230547,211754,229772,257544,270235,294004,264436,272315,283187,280384,64396,75110,75714,89977,85946,45667,55239,56665,47215,45667,45941,45313,40867,42338,52230,56398,14441,9293,15114,9499,5744,3329,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),21583,21708,24031,23781,17681,18781,15258,20167,25187,15758,5569,5000,2000,2000,500,500,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),15353,14183,16837,21357,27692,21408,29619,30021,18684,11221,19890,21947,13543,11179,5891,3415,3431,255,--,4030,500,500,500,1900,3320,500,500,500,500,500,500,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),9105,9186,9315,9396,9472,9509,3260,3288,3317,3335,3364,3392,3420,3449,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,35299,--,32942,--,33847,--,36691,--,36145,--,34862,--,34133,--,28728,--,27238,--,23221,--,23102,--,22768,--,14237,--,6279,6061,6015,--,--,--,
累计折旧(万元),--,8580,--,7847,--,7673,--,7678,--,6740,--,5318,--,4668,--,4393,--,3879,--,3452,--,2969,--,1899,--,1577,--,1378,1188,1096,--,--,--,
固定资产净值(万元),--,26719,--,25095,--,26174,--,29013,--,29404,--,29544,--,29465,--,24335,--,23359,--,19769,--,20133,--,20869,--,12659,--,4901,4873,4919,--,--,--,
固定资产减值准备(万元),--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,26713,24726,25095,25581,26174,28709,29013,29125,29404,29241,29544,29525,29465,24207,24335,23576,23359,19842,19769,19934,20133,20939,20869,12550,12659,11326,4901,4873,4919,5011,4982,3153,
在建工程(万元),--,--,1679,1655,1410,1203,3690,3568,3548,3372,3797,3264,3264,3227,6242,6242,6954,5390,7007,6062,5817,5267,721,199,7827,700,--,6237,4779,4101,954,--,378,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4066,4129,5350,5448,5548,5688,3228,3292,3082,3373,2579,2619,2424,2410,2360,2346,2389,2396,2442,2369,2410,2442,2503,2035,2047,2060,2072,2084,2109,2113,2155,1350,397,
开发支出(万元),--,--,76,638,78,516,226,191,794,464,227,129,144,92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),81330,81330,104294,104294,104294,104294,110248,110248,13684,13684,13380,13365,12915,6289,9128,9128,9128,9128,9742,11165,6472,6425,462,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),363,446,504,582,658,696,686,673,701,779,1111,1235,1160,573,388,285,119,135,21,29,37,45,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),28,28,389,334,289,284,395,298,189,195,109,112,101,95,160,93,64,155,102,185,80,45,107,97,33,88,106,90,62,83,53,25,31,
其他非流动资产(万元),24100,24100,41200,41200,--,--,90,90,90,90,2673,1658,--,3800,--,--,--,--,--,--,--,--,2053,2000,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),182444,181822,228402,233779,192703,188554,195409,200851,98400,81676,81939,82265,68495,62577,48876,46344,46160,41317,39657,43610,35250,34856,27285,27100,25778,16007,14004,13812,12323,11715,8673,6357,3960,
资产总计(万元),409939,412369,440155,463552,450247,458789,489412,465287,370715,364863,362323,146660,143605,138291,138853,132289,91827,96556,96322,90825,80917,80797,72598,67967,68117,68237,70402,28252,21615,26829,18172,12101,7289,
短期借款(万元),40391,48891,44000,62000,54000,45000,45000,30800,--,--,--,23,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4100,2000,5200,3200,2300,2328,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,79,80,82,82,--,--,--,5,167,--,134,301,2,159,121,--,--,--,--,126,8,57,37,4,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,40,40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40,--,--,211,
应付账款(万元),--,13862,--,15808,13017,13477,16443,14099,5822,5384,9748,8442,6441,6066,5765,6408,3203,6007,7599,8264,2406,2306,4476,4801,1464,808,2887,4527,1112,2072,667,883,1153,
预收账款(万元),1678,994,1491,1244,1446,1145,2219,2156,1933,1978,1158,703,536,176,76,41,238,26,21,55,64,54,75,33,20,360,2,8,2,14,1,0,100,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),662,1137,699,723,897,1131,566,567,425,778,428,367,336,720,372,310,246,531,724,589,194,572,300,450,190,411,223,267,155,166,130,35,44,
应交税费(万元),1490,2156,3418,3007,4317,4495,5941,2758,3443,3959,3535,508,1304,2222,1428,669,609,852,1706,840,1238,1100,909,230,259,689,561,190,141,1269,1469,913,122,
应付利息(万元),--,65,--,105,68,89,121,44,--,--,--,29,41,45,29,28,36,32,27,27,67,28,--,--,--,--,--,--,--,--,--,--,3,
应付股利(万元),--,--,--,--,--,--,--,8115,--,--,--,--,--,--,--,--,1337,--,--,304,--,--,--,--,--,--,--,--,--,--,--,180,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,3163,1980,2361,3595,22509,38801,58990,4166,1417,587,199,149,63,2702,3581,2451,3384,2185,49,42,479,87,35,74,38,734,27,16,16,10,106,431,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,7538,8815,8982,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,1200,3800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),67202,70268,66692,85248,78580,91686,109169,117608,15871,13598,15456,17809,17644,18279,10539,11037,8254,11133,12264,10288,4132,4539,5846,5550,2007,2431,4415,9176,3463,8780,5477,4417,4392,
长期借款(万元),7000,7000,7000,12000,12000,12000,12000,--,--,--,--,--,--,--,7231,6950,6982,6956,6994,6995,6993,6931,--,--,--,--,--,--,--,--,--,170,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1577,1534,1498,1618,5232,5220,1697,1592,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2215,2233,2264,2283,2307,2323,2209,2216,2229,2245,2274,2259,2306,2335,1281,1292,1555,1632,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),731,731,731,731,731,731,1073,1073,1073,731,613,613,613,613,1428,829,803,803,--,--,--,64,27,11,12,--,--,--,--,--,2,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1453,1419,1441,1442,693,695,697,698,700,700,700,700,500,--,--,
非流动负债合计(万元),9947,9965,9995,15015,15038,15054,15282,3289,3302,2976,2887,2872,2919,2948,11517,10606,10839,11009,13679,13634,10131,10029,720,706,708,698,700,700,700,700,502,170,0,
负债合计(万元),77149,80233,76687,100263,93619,106740,124451,120897,19174,16574,18343,20681,20563,21227,22056,21643,19092,22142,25944,23921,14263,14568,6566,6256,2715,3130,5115,9876,4163,9480,5979,4587,4392,
实收资本(或股本)(万元),90957,90957,90957,90957,90957,90957,90957,90957,50532,50532,50532,44600,44600,44600,44600,44600,41140,20570,20570,20570,9350,9350,9350,9350,9350,9350,9350,7000,7000,7000,7000,1867,1652,
资本公积(万元),202886,202886,200739,200632,200658,200658,200366,200366,240792,240506,240229,38478,38478,38478,38478,38478,6049,26619,25213,29981,41201,41201,41201,41201,41201,41201,41201,923,923,923,493,2874,100,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6403,6403,6403,6403,6403,6403,4988,4988,4988,4988,3866,3866,3866,3866,2899,2899,2899,2899,1930,1930,1930,1930,1478,1478,1478,1478,972,972,972,473,473,335,113,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),30989,29845,64112,64172,57699,52797,65311,44595,50882,47766,44894,34430,31274,29892,27224,20862,19066,20275,17770,13249,12398,12000,12482,9564,13243,12953,13764,9482,8558,8952,4227,2438,1031,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-244,43,50,52,-3,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),329774,328926,360103,359726,353336,348485,361022,340277,346602,342885,338492,120392,117295,115764,112337,106175,68344,69962,65238,65773,64929,64533,64508,61593,65273,64982,65287,18376,17453,17348,12193,7514,2897,
少数股东权益(万元),3016,3211,3365,3563,3293,3564,3939,4112,4939,5404,5488,5587,5747,1300,4461,4471,4390,4452,5140,1130,1725,1696,1524,118,129,125,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),332790,332136,363468,363289,356629,352049,364962,344389,351541,348289,343980,125979,123042,117064,116797,110646,72734,74414,70378,66904,66654,66229,66032,61711,65401,65107,65287,18376,17453,17348,12193,7514,2897,
负债和所有者权益(或股东权益)总计(万元),409939,412369,440155,463552,450247,458789,489412,465287,370715,364863,362323,146660,143605,138291,138853,132289,91827,96556,96322,90825,80917,80797,72598,67967,68117,68237,70402,28252,21615,26829,18172,12101,7289,		
  
