报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
存货(万元),81805,75912,49917,49000,44636,44590,41389,36885,39601,19210,17530,15330,15077,14408,14102,17280,15510,16796,17447,15398,15551,19547,18834,15650,11950,14979,14688,12526,9059,13984,12123,10699,10041,14031,15541,11435,5404,6538,4994,3931,3798,2727,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动资产(万元),12320,6573,6819,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),300396,845931,598664,505019,438457,589025,230762,342865,682081,54,54,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,8,--,0,--,0,287,0,0,8,884,
流动资产合计(万元),3192161,2972293,2874892,3105938,3148962,3001126,2091853,1963222,2133317,59674,57991,54237,59428,59527,60342,63428,65967,77149,76748,86900,86397,82311,85207,74137,75459,75712,75229,70658,77648,87904,88550,76981,62703,65610,74331,74228,28652,27168,23433,21017,15298,8715,
发放贷款及垫款(万元),9507,11953,11805,11667,12610,13328,14073,14124,8527,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
可供出售金融资产(万元),342353,301785,239904,216618,180327,167484,57007,68305,69658,998,998,1003,1003,1003,1003,1003,1003,1003,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),57149,14649,14944,21760,21607,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),220343,167147,106805,102462,60468,44771,139848,144751,76970,--,--,--,--,--,--,--,--,--,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,1003,--,0,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
投资性房地产(万元),245393,241691,204715,205598,199159,218580,213514,220484,214810,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,
固定资产原值(万元),2368696,--,2067446,--,1938541,--,1823987,--,1723207,--,31431,--,31138,--,30907,--,30667,--,28926,--,27722,--,26439,--,26075,--,22589,--,21712,--,15521,--,13414,--,12911,--,9185,0,7435,6196,--,--,
累计折旧(万元),972025,--,852235,--,749045,--,653973,--,555373,--,10180,--,9337,--,8446,--,7562,--,6678,--,5859,--,5080,--,4331,--,3735,--,3075,--,2510,--,2476,--,2091,--,1754,0,1507,1313,--,--,
固定资产净值(万元),1396670,--,1215210,--,1189496,--,1170014,--,1167834,--,21251,--,21802,--,22460,--,23105,--,22248,--,21863,--,21359,--,21744,--,18853,--,18637,--,13012,--,10938,--,10820,--,7431,0,5928,4883,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,5,--,5,0,0,0,--,--,
固定资产(万元),1396670,1349586,1215210,1181332,1189496,1150169,1170014,1182152,1167834,20908,21251,21421,21802,22047,22460,22686,23105,22398,22248,21872,21863,21078,21359,21639,21744,18564,18853,18407,18637,13013,13012,12183,10934,10983,10815,7481,7426,6208,5928,4883,3388,2043,
在建工程(万元),--,476714,302096,240425,230692,134378,88325,71110,84450,--,--,93,67,69,2,--,--,21,12,10,11,313,103,98,43,436,430,503,494,4038,2463,1228,811,516,367,206,45,153,148,71,95,282,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),666210,650556,551576,529532,526352,488797,482390,457360,447630,4968,4993,5024,5053,5084,5114,5143,5172,5212,5237,5267,5296,5325,5355,5384,5413,5447,5477,5507,5438,5468,5476,5506,5536,2254,2267,823,828,833,839,849,555,567,
开发支出(万元),58521,47373,25509,23288,17118,19702,18068,23172,24332,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),59037,58793,23019,22550,6287,6289,5798,5801,5803,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),164586,147357,136417,137578,133008,126718,126957,130340,127113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延所得税资产(万元),58446,42997,37692,39055,39680,36676,37686,41941,41789,201,217,217,215,199,188,187,171,183,182,174,173,153,161,151,146,161,169,162,161,127,113,117,98,61,63,57,54,46,46,42,47,40,
其他非流动资产(万元),49796,129822,167195,48441,12861,21014,23052,21726,19783,966,966,973,973,966,968,974,974,1,298,380,380,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),3969295,3628472,3025085,2768639,2617054,2414578,2362660,2367141,2280171,28040,28424,28730,29113,29367,29735,29991,30425,28817,28979,28705,28725,27870,27980,28274,28350,25610,25932,25582,25732,23648,22066,20036,18381,13814,13513,8567,8353,7241,6960,5845,4085,2932,
资产总计(万元),7161457,6600765,5899976,5874577,5766016,5415703,4454513,4330363,4413489,87714,86416,82967,88541,88894,90076,93419,96392,105965,105728,115605,115122,110181,113186,102411,103809,101321,101161,96240,103380,111553,110616,97017,81084,79424,87844,82795,37005,34408,30394,26862,19383,11647,
短期借款(万元),858513,661689,643111,642642,461919,536920,630764,556638,546628,7000,5000,--,6700,4700,6700,2000,9700,19400,23000,30337,33406,24972,21026,21707,16304,9100,5650,6500,13300,13100,13300,12300,5138,4600,5700,--,11008,6660,7243,7079,5300,3450,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
吸收存款及同业存放(万元),1027,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
交易性金融负债(万元),--,--,--,--,78,21,44,40,121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,4890,6523,4827,5829,7179,4930,7860,4500,6300,5212,7722,5635,7500,10500,3000,5100,8600,13200,6700,11000,19000,19200,9000,1700,--,1684,2135,1852,3747,3035,1400,342,0,
应付账款(万元),--,--,--,635421,690541,549081,503156,448533,525918,1424,1688,2696,1153,2388,1576,2758,1462,1704,1027,1167,1092,1156,5258,1052,5622,7920,6422,4400,1243,2259,339,1036,640,1163,959,817,1641,1109,831,1404,1561,1460,
预收账款(万元),46761,44071,36334,33342,36818,29015,26603,27173,28635,197,77,526,572,494,354,131,394,669,353,414,166,460,753,880,939,1267,780,1280,798,1368,2939,603,394,629,409,351,214,240,287,1475,391,292,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付手续费及佣金(万元),296747,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付职工薪酬(万元),--,250607,225559,192445,272071,222158,188659,167727,213866,233,203,201,193,186,283,229,245,336,188,184,166,-23,166,127,188,11,157,147,194,151,173,138,143,172,173,111,109,98,90,64,34,73,
应交税费(万元),63930,57916,54178,66978,86736,58063,40610,38154,41917,2159,1481,2527,2246,1818,1601,2056,2464,2300,1450,1569,1025,507,703,1011,1608,688,217,-149,883,552,207,668,368,-526,-697,606,864,506,766,999,1947,1268,
应付利息(万元),--,--,--,3003,1974,1492,1225,1190,1390,283,307,271,278,249,249,249,327,229,229,229,353,205,205,205,205,182,182,182,182,158,158,158,158,143,143,143,143,135,135,128,129,57,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2220,--,--,--,--,--,--,--,--,0,--,--,--,--,3525,--,1401,3156,--,0,0,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
其他应付款(万元),--,445079,367602,322760,325552,283295,280743,317991,348596,215,210,108,106,834,543,352,147,135,133,117,125,118,117,124,132,624,640,654,160,3484,3739,233,273,258,743,425,61,2123,982,1001,514,1581,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
一年内到期的非流动负债(万元),27322,35272,198360,272279,278771,153068,161875,118315,131624,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),99938,99964,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),2636936,2333898,2173829,2168869,2154460,1833115,1833679,1675760,1838696,16402,15487,11157,17077,17849,16237,15635,19239,33293,31592,41739,41968,34896,38728,28107,30098,28392,27249,19714,27760,40071,40055,27662,8815,7841,12270,4588,15892,14619,13368,13550,10219,8180,
长期借款(万元),99829,105645,227297,231615,234524,388155,392434,480313,476101,664,664,664,664,664,664,5364,5364,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,3664,3664,5464,5464,3664,664,664,664,
应付债券(万元),640504,574402,52951,52946,52941,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应付款(万元),--,5835,6337,2056,2056,2096,2740,2740,2700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,10,10,
预计非流动负债(万元),1154,1081,1080,1063,1067,876,750,1122,1105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
长期递延收益(万元),15294,15369,15932,15009,13365,12661,12652,12388,11167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,
递延所得税负债(万元),53709,41702,16850,16670,17093,15513,5338,4976,4527,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,465,930,1395,1860,2170,2480,2790,3100,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动负债合计(万元),833127,753481,331224,330274,338293,437185,430581,516585,519126,664,664,664,664,664,664,5364,5364,664,664,664,664,1129,1594,2059,2524,2834,3144,3454,3764,664,664,664,664,664,3664,3664,5464,5464,3664,664,674,674,
负债合计(万元),3470063,3087379,2505053,2499143,2492753,2270300,2264260,2192345,2357822,17066,16151,11821,17741,18513,16901,20999,24603,33957,32256,42403,42632,36025,40322,30166,32622,31226,30393,23168,31524,40735,40719,28326,9479,8505,15934,8252,21356,20083,17032,14214,10893,8854,
实收资本(或股本)(万元),441877,441877,441880,441357,441102,441102,418368,418368,418368,23349,23349,11675,11675,11675,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,7783,5833,5833,5833,5833,5833,1000,
资本公积(万元),1606962,1611698,1606474,1595652,1587295,1577342,832409,832762,823670,42433,42433,54108,54108,54108,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,57445,57445,57445,1310,1310,1310,1310,1310,240,
减:库存股(万元),20093,20065,20226,7496,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
盈余公积(万元),60113,58650,58650,58650,58650,27211,27211,27211,27211,2955,2955,2955,2955,2900,2809,2698,2698,2673,2607,2291,2291,1951,1951,2100,1951,1625,1625,1625,1625,1187,1187,1187,1187,970,970,970,948,541,541,541,137,174,
一般风险准备(万元),18508,9576,9576,9576,9576,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,
未分配利润(万元),1496015,1354603,1275169,1248963,1149477,1077990,901785,832631,755260,1911,1527,2409,2063,1699,4584,3939,3309,3553,5082,5128,4417,6423,5130,4363,3453,2687,3361,5665,4449,3848,2927,1722,4636,4721,5711,8344,7558,6641,5677,4964,1210,1379,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),3656101,3485565,3386141,3364289,3268083,3141337,2185909,2133847,2051177,70648,70264,71146,70800,70382,73176,72420,71790,72008,73472,73202,72490,74156,72864,72245,71186,70095,70769,73072,71856,70817,69897,68692,71605,70920,71910,74543,15649,14325,13361,12648,8490,2793,
少数股东权益(万元),35293,27821,8782,11145,5181,4067,4345,4171,4490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),3691394,3513386,3394923,3375434,3273263,3145404,2190253,2138018,2055666,70648,70264,71146,70800,70382,73176,72420,71790,72008,73472,73202,72490,74156,72864,72245,71186,70095,70769,73072,71856,70817,69897,68692,71605,70920,71910,74543,15649,14325,13361,12648,8490,2793,
负债和所有者权益(或股东权益)总计(万元),7161457,6600765,5899976,5874577,5766016,5415703,4454513,4330363,4413489,87714,86416,82967,88541,88894,90076,93419,96392,105965,105728,115605,115122,110181,113186,102411,103809,101321,101161,96240,103380,111553,110616,97017,81084,79424,87844,82795,37005,34408,30394,26862,19383,11647,		
  
