报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
固定资产净值(万元),--,2457,--,2493,--,2344,--,2509,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2516,2457,2457,2493,2596,2344,2501,2509,2781,2672,
在建工程(万元),2606,1121,604,413,209,19,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,7,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1487,1477,1491,1502,1500,992,1004,1007,25,30,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),1067,630,637,643,660,680,795,833,284,388,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),8093,7808,7558,7417,6617,6441,5449,5637,4058,3148,
其他非流动资产(万元),--,--,--,--,2149,1290,118,163,170,--,
非流动资产合计(万元),16203,13938,13191,12919,14651,12695,9871,10153,7328,6251,
资产总计(万元),186181,192381,174800,161156,167450,164389,151813,162772,137625,155934,
短期借款(万元),36436,39936,31530,26550,25031,15117,15500,14500,5000,4170,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2268,2136,412,1955,2371,6933,63,471,174,--,
应付账款(万元),58786,64588,61104,77263,88245,89860,88537,108944,98653,122054,
预收账款(万元),3928,1923,2221,2771,125,282,382,68,274,348,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),23,402,386,518,252,387,239,505,601,253,
应交税费(万元),1322,1928,905,1868,5973,6229,6424,7273,6537,6755,
应付利息(万元),54,54,51,48,35,23,42,26,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),39,29,372,34,1274,6078,4024,2355,2510,3920,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),5682,5799,4927,4201,--,--,--,--,--,--,
流动负债合计(万元),108539,116796,101909,115208,123306,124909,115212,134142,113748,137500,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),330,330,330,330,--,--,--,--,--,--,
长期递延收益(万元),612,612,612,612,407,407,407,407,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),942,942,942,942,407,407,407,407,0,0,
负债合计(万元),109481,117737,102850,116149,123712,125315,115618,134548,113748,137500,
实收资本(或股本)(万元),13600,13600,13600,10200,10200,10200,10200,9000,9000,9000,
资本公积(万元),32018,32018,32018,9844,9844,9844,9844,4044,4044,4044,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1745,1612,1796,1392,2054,972,916,768,895,1095,
盈余公积(万元),2671,2671,2671,2671,2114,2114,1828,1745,1289,732,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),26667,24742,21865,20900,19526,15944,13407,12667,8517,3562,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),76700,74644,71950,45006,43738,39073,36194,28223,23745,18432,
少数股东权益(万元),--,--,--,--,--,--,--,--,132,2,
所有者权益(或股东权益)合计(万元),76700,74644,71950,45006,43738,39073,36194,28223,23876,18434,
负债和所有者权益(或股东权益)总计(万元),186181,192381,174800,161156,167450,164389,151813,162772,137625,155934,		
  
