报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
存货(万元),42654,43973,42769,39624,35690,30900,29922,26919,25023,23094,21948,20675,21059,22021,23779,21730,15721,11577,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1702,2391,1264,1344,1340,1762,1102,1116,1133,1312,--,499,588,196,26,--,257,--,
流动资产合计(万元),98357,96679,98935,96468,95864,86172,82647,79169,78557,77175,97033,99029,59351,59222,61750,54979,37977,31206,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),5,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),882,882,714,714,714,714,700,700,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),5124,5156,5013,5051,5089,5128,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,48498,--,46766,--,38976,--,23265,--,23026,--,12638,--,12295,12084,10905,--,--,
累计折旧(万元),--,9505,--,8949,--,5305,--,4809,--,4285,--,3818,--,3360,3145,2604,--,--,
固定资产净值(万元),--,38993,--,37817,--,33671,--,18456,--,18741,--,8820,--,8935,8939,8300,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),38411,38993,37287,37817,34236,33671,20341,18456,18578,18741,8769,8820,9031,8935,8939,8300,8765,9009,
在建工程(万元),2083,1841,1066,888,725,3261,16048,16162,15667,7371,7783,7750,7483,7222,915,728,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8069,8147,10486,10561,10227,10300,10798,10852,10905,5664,4254,2286,2299,2313,2328,2370,2247,2290,
开发支出(万元),--,--,26,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),10709,10709,11828,11828,1829,1829,1829,1829,1829,1829,--,--,--,--,--,--,--,--,
长期待摊费用(万元),60,63,45,47,49,28,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1784,1843,998,935,714,711,564,568,546,544,490,423,360,316,444,216,173,101,
其他非流动资产(万元),2227,2227,--,140,140,140,1160,1160,1160,14612,--,--,--,--,--,--,--,--,
非流动资产合计(万元),69353,69866,67464,68010,53723,55783,51440,49726,48686,48761,21295,19279,19172,18787,12625,11614,11185,11400,
资产总计(万元),167709,166546,166399,164479,149586,141954,134087,128895,127243,125936,118328,118308,78523,78009,74375,66593,49161,42605,
短期借款(万元),21171,16343,20309,17645,8900,5100,3100,--,--,--,--,--,--,--,--,--,--,4500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),3,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1688,2727,3239,2082,3720,2769,--,--,--,500,1500,1000,1500,2500,1000,--,820,--,
应付账款(万元),33715,30870,29438,28656,28720,28344,25207,23186,22248,19413,16798,15992,15913,17517,15945,12113,7569,6628,
预收账款(万元),7857,8607,9902,10767,8974,5125,6403,6192,4661,4966,5236,5511,9506,6761,9156,12454,6581,4590,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1023,1099,2082,1549,579,597,562,502,504,422,428,422,397,330,337,273,213,148,
应交税费(万元),-44,1981,-388,401,-26,1120,-10,-64,22,845,-307,58,-59,848,1045,806,1560,868,
应付利息(万元),--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,
应付股利(万元),--,--,--,--,--,334,334,334,--,--,--,--,--,--,--,21,213,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),588,543,1247,2285,269,272,262,272,212,908,54,537,84,66,41,8,43,24,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),127,2563,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),66131,64741,65828,63386,51136,43662,35857,30422,27647,27053,23708,23521,27340,28022,27525,25677,16999,16767,
长期借款(万元),907,1307,1714,1897,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),190,191,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,231,394,--,--,13,13,13,13,14,14,14,14,16,16,9,56,
长期递延收益(万元),31,34,36,39,42,45,48,51,54,57,60,62,65,68,--,--,--,--,
递延所得税负债(万元),150,155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,71,80,91,96,
非流动负债合计(万元),2269,2670,1982,2330,42,45,61,64,67,69,73,76,79,82,87,96,100,152,
负债合计(万元),68400,67411,67810,65716,51178,43707,35918,30485,27713,27122,23781,23597,27419,28104,27612,25772,17100,16919,
实收资本(或股本)(万元),10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,7500,7500,7500,7500,7500,7500,
资本公积(万元),52063,52063,52063,52063,52063,52063,52063,52063,52063,52063,52063,52063,12460,12460,12460,12460,12460,12460,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,1990,1990,1990,1990,1485,1485,873,398,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),33572,33309,32546,32680,32794,32584,32103,32229,33207,32869,30493,30658,29154,27954,25319,19376,11229,5329,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),97803,97396,96851,97013,96939,96729,96248,96374,97353,97014,94547,94711,51104,49904,46764,40821,32062,25687,
少数股东权益(万元),1506,1739,1738,1750,1469,1519,1921,2036,2177,1800,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),99309,99135,98589,98763,98409,98248,98169,98410,99530,98814,94547,94711,51104,49904,46764,40821,32062,25687,
负债和所有者权益(或股东权益)总计(万元),167709,166546,166399,164479,149586,141954,134087,128895,127243,125936,118328,118308,78523,78009,74375,66593,49161,42605,		
  
