报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
在建工程(万元),4336,4314,7237,10184,177,130,110,78,36,36,5404,5161,479,108,255,194,415,212,136,47,2453,1971,1686,832,1507,1129,3138,2384,1164,1689,1496,8,--,925,493,0,0,647,4171,0,4,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,35,35,--,--,0,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
无形资产(万元),11637,11724,11792,11846,5663,5722,5714,5838,5947,5531,1908,1867,1939,1970,1989,1952,1962,2040,2132,2228,2328,2414,2509,2605,2591,2565,2070,2128,2468,2377,802,617,639,645,601,609,407,378,97,57,63,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
商誉(万元),46700,140495,140495,140495,140495,140495,140495,140495,140495,140495,22108,22108,22108,22108,22108,22108,22108,22108,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),2385,2445,2576,2740,2758,2839,2981,3141,3120,3316,3392,3585,3049,3280,3185,3399,3159,3425,1466,1490,1424,1407,1455,1498,545,579,613,622,277,--,--,0,--,0,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),2334,2070,1283,2026,879,969,788,784,827,823,779,733,850,501,498,638,330,211,161,158,372,371,380,397,349,347,336,336,340,290,243,222,16,16,8,8,9,9,7,6,0,
其他非流动资产(万元),146,146,481,146,146,146,146,146,146,146,--,104,5010,4929,4929,4929,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),125689,224898,222381,222849,191043,191665,192005,192839,192869,192892,65257,65250,65688,65713,60249,60574,52831,47916,22076,22404,22393,22171,21767,21277,20988,20774,18777,18276,15295,14525,12832,11073,10931,9948,9507,9120,5725,5705,4539,327,296,
资产总计(万元),285149,437687,430154,443988,387642,398008,385896,380008,367476,367079,276677,170213,152091,139087,137124,131864,113727,92705,63239,64275,64842,64017,65144,65172,65202,66107,64808,67080,63707,56546,56594,56818,54677,52111,48896,49168,48376,14870,13608,7400,2875,
短期借款(万元),28000,30900,41400,45400,40000,39000,38500,31000,33000,29500,27500,19000,19000,13875,12375,8375,7342,5467,5867,5967,5695,6615,6539,5264,5000,4000,4000,4000,4000,--,--,0,--,0,--,0,0,0,0,0,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,8227,4692,405,2100,2000,2000,--,--,2062,--,--,--,--,--,--,--,--,--,--,--,--,10,10,--,--,600,600,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付账款(万元),--,49805,37931,40243,39711,50580,45703,51165,44069,44692,39675,44247,36011,37244,34856,28705,18284,1381,1098,1459,1381,1470,1565,1940,1904,3263,588,1524,288,73,626,51,115,61,25,262,118,194,0,0,0,
预收账款(万元),2277,6371,4108,12402,1204,4880,1423,2337,1763,1458,2676,5669,1429,431,394,3797,2466,1695,1270,1963,4046,2624,1480,1853,1647,1500,1711,2458,4125,4136,6022,5718,6167,5312,2150,3586,3744,4413,5735,2350,554,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),356,357,363,2286,817,921,878,1480,790,778,729,850,256,356,793,2414,187,234,182,466,135,139,565,1342,133,131,716,1849,906,421,748,1262,652,629,474,51,65,47,37,23,98,
应交税费(万元),2338,4338,1133,3183,3560,2726,2031,2113,1030,3371,393,1955,2273,381,1497,2265,980,-81,-174,-175,-461,-475,-308,-160,90,834,155,945,692,544,965,429,75,354,351,349,195,-115,-330,665,182,
应付利息(万元),--,9,99,12,--,8,16,17,24,25,20,--,16,--,9,--,12,26,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,0,0,0,14,69,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
其他应付款(万元),63464,64791,68120,68474,140,657,118,340,125,379,109813,3055,4789,388,1464,1160,337,1281,253,319,455,338,427,393,274,305,374,493,384,713,9,15,26,49,7,64,733,55,34,1,119,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
流动负债合计(万元),149093,164798,157846,172404,87533,100773,90670,88452,80801,82265,180805,74776,63773,52674,51387,46726,29607,10003,8495,9999,11253,10712,10279,10643,9047,10033,8144,11868,10394,5886,8370,7476,7035,6405,3007,4312,4854,4594,5477,3053,1021,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
长期应付款(万元),4000,4000,5000,5000,--,--,--,--,--,--,--,--,--,--,8,--,492,627,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
长期递延收益(万元),488,618,856,768,557,574,546,555,668,736,601,1051,862,696,596,914,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,
递延所得税负债(万元),583,583,583,583,616,616,616,616,667,667,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,864,861,832,553,401,403,404,255,257,--,--,--,40,152,226,226,258,58,87,87,0,0,0,0,0,
非流动负债合计(万元),5070,5201,6439,6351,1173,1190,1162,1172,1336,1403,601,1051,862,696,603,914,1356,1488,832,553,401,403,404,255,257,0,0,0,40,152,226,226,258,58,87,87,0,0,0,0,0,
负债合计(万元),154163,169999,164284,178755,88706,101963,91832,89624,82136,83668,181406,75826,64635,53370,51990,47641,30963,11491,9327,10553,11654,11115,10683,10898,9304,10033,8144,11868,10434,6038,8596,7702,7292,6462,3094,4399,4854,4594,5477,3053,1021,
实收资本(或股本)(万元),96002,96002,96002,96002,96002,96002,38401,38401,38183,38183,25289,25289,24997,24997,24997,24997,24997,24997,21848,21848,21848,21848,21848,21848,21848,21848,14566,14566,14566,14566,14566,8568,8568,8568,5040,5040,5040,3780,3600,1626,300,
资本公积(万元),116259,116259,116249,116259,155722,155692,213293,213293,210910,210713,44555,44357,39655,39214,38772,38331,37813,37609,13955,13955,13955,13955,13955,13955,13971,14022,21325,21431,21431,21431,21431,27580,27580,27580,31108,31108,31108,82,262,940,222,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
专项储备(万元),99,97,95,94,1,0,0,0,2,6,6,9,6,6,3,3,1,7,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
盈余公积(万元),4119,4119,4119,4119,3834,3834,3834,3834,3709,3709,3709,3709,3399,3399,3399,3399,3131,3131,3131,3131,2966,2966,2966,2966,2538,2538,2538,2538,1875,1875,1875,1791,1206,1206,1206,1206,764,764,764,340,209,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
未分配利润(万元),-85928,50680,48868,48219,43325,40462,38485,34807,32409,30669,21278,20497,18670,17331,17122,16503,15652,14179,13587,13273,13155,12850,14289,13987,15814,15588,16050,14497,13090,11010,8961,9995,8837,7095,8448,7416,6610,5650,3504,1442,1123,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),130551,267157,265334,264693,298884,295991,294013,290335,285214,283280,94837,93861,86728,84947,84294,83234,81594,79923,52522,52207,51924,51619,53058,52756,54171,53997,54479,53032,50962,48882,46832,47933,46190,44449,45801,44769,43522,10276,8131,4347,1854,
少数股东权益(万元),435,530,536,540,52,54,50,50,126,131,435,526,728,770,840,989,1170,1291,1390,1516,1264,1284,1403,1518,1727,2078,2185,2181,2311,1627,1165,1183,1194,1199,--,0,0,0,0,0,0,
所有者权益(或股东权益)合计(万元),130986,267687,265870,265233,298936,296044,294063,290385,285340,283411,95272,94387,87456,85717,85134,84223,82765,81214,53912,53723,53188,52903,54462,54274,55898,56075,56664,55213,53272,50508,47998,49116,47384,45648,45801,44769,43522,10276,8131,4347,1854,
负债和所有者权益(或股东权益)总计(万元),285149,437687,430154,443988,387642,398008,385896,380008,367476,367079,276677,170213,152091,139087,137124,131864,113727,92705,63239,64275,64842,64017,65144,65172,65202,66107,64808,67080,63707,56546,56594,56818,54677,52111,48896,49168,48376,14870,13608,7400,2875,		
  
