报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
存货(万元),18269,18712,18421,16624,16636,20800,22323,25013,30081,33267,36106,34673,39411,37972,28227,18954,15734,20745,--,17776,17978,15018,9028,3542,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),57457,44481,6770,949,2503,798,--,117,31,28,18,1038,2589,4540,4000,45,3000,58,--,--,--,--,--,--,
流动资产合计(万元),219460,219991,147191,140605,140929,143748,144626,130018,130987,151600,154038,135221,133279,139504,122670,98818,97860,76043,--,69365,63700,40444,34204,22377,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),9026,10730,10170,10170,10170,10100,9732,6728,3728,175,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),615,641,667,693,719,745,771,796,822,848,874,900,926,952,978,1003,1029,1055,--,1107,398,427,456,485,
固定资产原值(万元),--,14267,--,13855,--,13868,--,13543,--,12546,--,11813,--,11446,--,10536,--,10281,--,9695,10568,--,--,--,
累计折旧(万元),--,8091,--,7632,--,7082,--,6524,--,5443,--,4817,--,4306,--,3897,--,3391,--,3025,2822,--,--,--,
固定资产净值(万元),--,6175,--,6223,--,6786,--,7018,--,7103,--,6996,--,7140,--,6639,--,6890,--,6670,7745,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),6294,6175,6036,6223,6475,6786,7161,7018,7314,7103,7260,6996,6927,7140,7017,6639,6737,6890,--,6670,7745,2226,1212,818,
在建工程(万元),206,112,103,186,156,91,105,45,37,33,110,173,--,56,--,53,--,--,--,160,--,2671,74,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4774,4872,4936,2926,2609,2697,5416,3079,3103,613,629,633,648,665,678,647,652,659,--,661,690,689,655,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),11886,11886,12010,12010,12010,12010,12914,12914,12914,420,124,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),92,106,114,127,77,55,40,50,67,33,39,45,23,27,31,36,42,16,--,22,15,85,199,149,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),538,572,612,663,607,768,865,712,513,1189,1364,979,500,527,444,339,314,267,--,230,221,103,124,66,
其他非流动资产(万元),--,--,--,2130,2532,2532,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),33430,35095,34648,35129,35354,35783,37004,31343,31498,10414,10399,9726,9024,9366,9147,8718,8773,8887,--,8850,9068,6202,2720,1520,
资产总计(万元),252890,255086,181840,175734,176284,179531,181630,161361,162485,162014,164437,144947,142303,148871,131817,107535,106633,84930,77906,78215,72769,46646,36923,23897,
短期借款(万元),292,--,--,228,167,230,326,417,441,293,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),1341,1341,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),13555,12259,13848,10077,13025,15724,12283,5597,7489,16399,21248,15433,11165,16710,16060,7515,9603,11798,--,9300,8700,5200,1000,--,
应付账款(万元),23642,27308,23590,25235,21089,21182,32102,26979,20787,24047,33399,30189,34781,36021,31083,24360,20506,20677,--,20329,21808,12130,16656,7184,
预收账款(万元),3337,2224,1277,746,834,748,480,890,6513,7562,2468,346,1442,1627,623,248,2221,1369,--,194,1183,2704,290,36,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),554,1622,596,643,584,1447,676,561,646,1398,689,532,557,1177,662,554,594,734,--,569,975,338,204,6,
应交税费(万元),697,4043,1388,1594,1509,1872,3463,1920,4701,1442,1894,1449,299,3553,228,871,825,2172,--,1090,1499,1600,1196,604,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,
应付股利(万元),--,--,66,74,46,46,88,88,41,41,68,68,--,--,--,--,--,--,--,--,--,--,--,3000,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),298,589,2479,2555,2374,6188,6292,6464,6359,173,120,125,128,123,850,180,695,669,--,724,774,224,577,285,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,954,1204,1240,1240,1198,1198,1245,1245,1626,1626,1364,1364,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),43716,49387,44199,42357,40867,48677,56908,44114,48222,52599,61512,49768,49736,60576,49506,33728,34444,37418,--,32206,34939,22196,22927,11115,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),99,99,50,50,50,50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他非流动负债(万元),--,--,--,--,--,--,1020,1020,1285,1285,2306,2306,2047,2047,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),99,99,50,50,50,50,1020,1020,1285,1285,2306,2306,2047,2047,0,0,0,0,--,0,0,0,0,0,
负债合计(万元),43815,49485,44249,42406,40917,48726,57928,45135,49507,53885,63818,52074,51783,62623,49506,33728,34444,37418,35502,32206,34939,22196,22927,11115,
实收资本(或股本)(万元),40962,40962,36267,36267,36268,36268,36268,36268,24179,24179,24179,24179,24144,24144,24144,11892,7928,7500,--,7500,7500,7500,6750,4000,
资本公积(万元),63695,63695,4740,4700,4665,4779,4629,4472,13949,14370,14105,13572,12186,12186,11646,20487,22469,2125,--,2125,2125,2125,--,--,
减:库存股(万元),--,--,954,1204,1240,1240,2218,2218,2530,2530,3932,3932,3411,3411,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),12487,12487,11142,11142,11142,11142,8769,8769,8769,8769,6524,6524,6524,6524,4315,4315,4315,4315,--,2668,2668,1419,752,608,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),91847,88213,85820,81843,83943,79267,75971,68819,68491,63344,59743,52531,51077,46805,42206,37114,37477,33571,--,33716,25536,13407,6494,6066,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),208947,205313,137264,132999,135038,130476,123410,116105,112856,108129,100618,92873,90520,86248,82311,73808,72189,47511,42404,46009,37829,24451,13996,10674,
少数股东权益(万元),128,288,327,329,329,329,292,122,122,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,2108,
所有者权益(或股东权益)合计(万元),209075,205600,137591,133327,135367,130805,123702,116226,112978,108129,100618,92873,90520,86248,82311,73808,72189,47511,42404,46009,37829,24451,13996,12782,
负债和所有者权益(或股东权益)总计(万元),252890,255086,181840,175734,176284,179531,181630,161361,162485,162014,164437,144947,142303,148871,131817,107535,106633,84930,77906,78215,72769,46646,36923,23897,		
  
