报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
其他流动资产(万元),68368,74805,20571,20197,20000,160,--,--,--,1,--,1596,1635,1816,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),116628,108959,75528,61068,62631,45192,45984,45057,47456,32733,33546,32795,35322,25549,33649,17054,13170,12564,16193,26015,18753,12191,21240,30156,12468,7628,9043,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3893,4072,3925,4142,4022,3945,3892,3860,3863,3880,3439,3533,3699,3968,3685,4162,4205,4249,4270,4263,3268,3281,3259,3234,3185,3111,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,425241,--,424406,--,394430,--,393953,--,393736,--,393347,--,329256,--,295491,--,293941,--,293862,--,292592,--,213153,213143,212930,148689,
累计折旧(万元),--,97180,--,90107,--,83366,--,76530,--,69671,--,62782,--,56314,--,50790,--,45801,--,40751,--,35750,--,31334,27577,20062,22311,
固定资产净值(万元),--,328062,--,334298,--,311064,--,317423,--,324065,--,330565,--,272942,--,244701,--,248140,--,253111,--,256842,--,181819,185566,192868,126377,
固定资产减值准备(万元),--,3500,--,3500,--,3500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),320960,324562,327376,330798,304248,307564,314360,317423,320848,324065,327154,330565,302097,272942,274718,244701,247121,248140,250602,253111,255220,256842,218738,181819,185566,192868,126377,
在建工程(万元),6989,--,--,--,23164,23098,16743,11011,10897,5342,5337,--,25117,50047,43311,65584,58069,19711,13610,1451,--,--,28945,49118,21963,5972,55617,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),229,230,232,234,236,238,240,241,243,245,247,249,251,252,254,256,258,260,261,263,265,267,269,271,274,282,289,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,1368,
长期待摊费用(万元),--,--,21,22,23,25,481,491,521,353,374,395,7,9,11,13,15,16,18,20,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),114,126,115,624,619,637,124,125,125,122,124,125,127,126,130,128,129,131,133,133,135,142,142,21,19,18,153,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),333553,330358,333036,337189,333679,336874,337207,334519,337864,335373,338043,336235,332666,328713,323476,316211,311164,273875,270263,260610,260255,261900,252720,235830,212375,203618,183803,
资产总计(万元),450181,439316,408564,398257,396310,382067,383190,379576,385319,368106,371589,369030,367988,354262,357125,333266,324334,286438,286456,286626,279008,274090,273960,265987,224842,211246,192846,
短期借款(万元),12576,13068,13274,19646,20008,26361,25376,19230,18813,12987,12723,12227,12284,12324,4000,7000,3000,--,--,--,--,--,--,8000,--,6000,12000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),5249,5688,2967,3798,4527,5347,5805,3599,3014,4072,3659,4135,4491,4466,4192,4037,4513,3864,4298,3785,4042,4722,3669,3709,3422,3887,2557,
预收账款(万元),1907,3645,2202,2164,1948,1141,1721,692,877,817,895,659,791,1029,1036,429,374,405,741,275,319,362,473,299,350,543,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1029,2899,1247,1015,827,2084,1827,860,964,1718,1319,1250,1521,2137,1508,1345,1712,1982,1479,1498,1394,2499,2196,2821,4062,4056,3488,
应交税费(万元),1990,431,1352,1446,2315,2353,995,1151,1085,703,904,533,743,220,-1295,-1780,-1841,-856,-411,2470,1206,222,669,2493,649,-82,2332,
应付利息(万元),--,16,--,--,--,43,39,38,31,31,29,28,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,7221,--,--,--,--,--,--,--,5855,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),5190,4842,2950,2697,1808,2212,1981,1770,1778,1839,3381,2822,3275,2044,2468,2415,2255,1786,2947,3361,3414,2275,1927,1391,1037,1096,951,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),8376,8726,2920,2981,--,26638,26171,29504,28851,4040,5420,5420,3000,3000,2750,2750,2500,2500,2750,2750,1500,1500,1500,31700,26900,11000,38600,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),36316,39316,26912,33746,31433,66179,63913,56844,55413,26206,28330,34295,26133,25221,14659,16196,12512,9681,11803,19994,11876,11580,10433,50413,36420,26498,59928,
长期借款(万元),59467,62587,45197,40782,38482,5810,10972,21540,27460,52395,56007,55056,59086,53601,67425,49101,44601,15000,16250,16250,17500,17500,19000,84300,68500,92600,62340,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4516,4560,4604,4663,4692,4737,4790,4843,4896,4949,5002,5002,5046,3877,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),31,31,35,35,38,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2701,2725,2749,2773,1250,1260,1271,1282,1293,--,--,--,--,
非流动负债合计(万元),64014,67178,49836,45479,43212,10585,15762,26383,32356,57345,61010,60058,64132,57477,70126,51826,47350,17773,17500,17510,18771,18782,20293,84300,68500,92600,62340,
负债合计(万元),100330,106494,76748,79225,74645,76764,79675,83227,87769,83551,89340,94353,90265,82698,84785,68021,59862,27455,29302,37504,30647,30362,30726,134713,104920,119098,122268,
实收资本(或股本)(万元),48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,48140,38040,38040,38040,38040,
资本公积(万元),106257,106257,106257,106257,106257,106257,106257,106257,106257,106257,106257,106257,106257,106257,106271,106271,106271,106271,106271,106271,106271,106271,106271,9950,9950,9950,9950,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),2753,2453,2275,2280,2110,1826,1362,322,390,--,--,--,386,--,--,--,15,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),25606,25606,21754,21754,21754,21754,18835,18835,18835,18835,16687,16687,16687,16687,14497,14497,14497,14497,12180,12180,12180,12180,10083,10083,10083,7330,5173,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),157177,141641,145052,133051,136234,121260,124484,119653,120795,108193,108687,103593,106252,100479,103390,96295,95493,89990,90464,82439,81769,77137,78740,73201,61849,36827,17414,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),339933,324096,323479,311482,314495,299238,299077,293207,294417,281425,279771,274677,277723,271564,272299,265204,264417,258898,257055,249030,248361,243728,243234,131273,119922,92147,70578,
少数股东权益(万元),9919,8726,8337,7549,7170,6065,4438,3142,3133,3130,2479,--,--,--,41,41,55,85,98,91,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),349852,332822,331816,319031,321665,305303,303515,296349,297550,284555,282250,274677,277723,271564,272340,265244,264472,258983,257153,249121,248361,243728,243234,131273,119922,92147,70578,
负债和所有者权益(或股东权益)总计(万元),450181,439316,408564,398257,396310,382067,383190,379576,385319,368106,371589,369030,367988,354262,357125,333266,324334,286438,286456,286626,279008,274090,273960,265987,224842,211246,192846,		
  
