报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
其他流动负债(万元),16854,15363,13963,47930,30000,30000,--,--,130000,130640,130000,130000,--,--,--,--,--,
流动负债合计(万元),5485049,5345623,5224304,5277161,5646511,4689621,4604228,4447673,4358189,3649341,3632680,3120934,2989920,2857037,2733656,2423419,1919312,
长期借款(万元),695161,599126,468664,311225,277875,358550,339645,325195,285390,318440,273790,287030,271089,102378,73902,59500,46100,
应付债券(万元),50000,50000,50000,50000,--,--,--,--,--,--,--,--,--,--,--,5228,3605,
长期应付款(万元),24218,24437,22226,27172,31802,36142,38164,39303,40292,41442,42383,80722,82172,83158,46344,39635,44057,
专项应付款(万元),228,228,228,228,228,228,228,228,228,1123,506,2121,983,1965,971,1703,2368,
预计非流动负债(万元),--,--,--,1013,1013,900,900,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),22691,22363,22557,23159,23270,23481,24666,26300,27565,25871,27912,--,--,--,30280,--,--,
递延所得税负债(万元),645,769,810,810,241,241,244,53,53,5,5,264,264,264,264,267,-8,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,1613,--,28448,28949,30021,--,36688,45133,
非流动负债合计(万元),821966,726395,594690,444304,365343,450902,436737,424715,387830,423911,380530,398586,383458,217787,185586,143022,141256,
负债合计(万元),6307015,6072018,5818994,5721465,6011854,5140523,5040965,4872388,4746019,4073252,4013210,3519520,3373378,3074824,2919242,2566440,2060567,
实收资本(或股本)(万元),262500,262500,262500,262500,262500,262500,210000,210000,210000,210000,210000,210000,210000,210000,210000,210000,185000,
资本公积(万元),109798,109798,109798,109798,110021,109798,-12136,-12136,-12136,-9990,-9990,-16309,-16309,-15321,-9990,-13351,-22369,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),17280,15507,14594,13236,15520,14744,10602,18625,17287,13991,10126,9477,8197,7072,5844,4740,2738,
盈余公积(万元),5245,5245,5245,5245,4014,4014,4014,2447,2447,2447,2447,983,983,983,983,--,--,
一般风险准备(万元),4047,4047,4047,4047,1357,1357,1357,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),370009,348429,348512,337522,317679,294571,267376,230453,218603,224815,204383,197508,178317,155090,139410,87069,43190,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,-840,-750,--,--,-382,-472,-2939,--,-235,-228,
归属于母公司股东权益合计(万元),890327,867282,866783,854434,834152,808046,602218,439675,426939,432215,407845,401278,380717,354885,340548,288223,208331,
少数股东权益(万元),110731,105520,95346,90624,89037,85833,72838,67983,67673,58143,50817,61544,59922,83566,81180,54007,39021,
所有者权益(或股东权益)合计(万元),1001058,972802,962129,945058,923190,893880,675056,507659,494613,490358,458661,462822,440639,438452,421728,342231,247352,
负债和所有者权益(或股东权益)总计(万元),7308073,7044820,6781123,6666523,6935044,6034403,5716021,5380046,5240632,4563610,4471871,3982342,3814017,3513276,3340970,2908671,2307920,		
  
