报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),7672,7595,5693,5793,5110,5310,4659,3244,628,628,3546,3546,3546,3946,8429,5835,9113,--,
长期股权投资(万元),31995,16753,773,768,785,809,777,755,765,799,776,790,778,796,744,801,954,1021,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,31373,--,18847,--,12771,--,9674,--,9251,--,8157,--,5219,4682,4261,--,--,
累计折旧(万元),--,4533,--,4076,--,3055,--,2637,--,2201,--,1827,--,1532,1251,1042,--,--,
固定资产净值(万元),--,26840,--,14771,--,9716,--,7037,--,7050,--,6330,--,3687,3432,3218,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),26817,26840,19861,14771,9410,9716,7047,7037,7080,7050,6316,6330,3795,3687,3432,3218,2476,2058,
在建工程(万元),139918,120853,90819,81149,73025,62435,40574,27790,16392,13211,406,15,1962,1973,797,16,151,19,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),35740,36339,23873,22865,9373,9491,8783,8873,5930,3962,2673,1875,1890,1910,825,846,1454,1481,
开发支出(万元),--,--,--,--,--,--,661,74,5,--,--,--,--,--,--,--,--,--,
商誉(万元),3579,3816,6770,6608,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),625,612,202,218,234,261,171,194,7,--,--,--,2,3,6,9,7,14,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4271,3774,2839,2406,1890,1691,1442,1251,1036,960,906,855,666,611,360,281,212,152,
其他非流动资产(万元),6255,4018,6627,4682,18353,9293,2899,2414,3123,2093,1048,905,359,50,--,--,--,--,
非流动资产合计(万元),256872,220600,157457,139261,118179,99006,67014,51632,34965,28702,15670,14317,12998,12977,14593,11006,14367,4744,
资产总计(万元),438911,392137,356066,296448,260243,229757,225606,137300,105494,104204,81617,76621,76293,59567,45316,44258,34213,25103,
短期借款(万元),71492,49011,45794,41079,20700,29150,50950,38350,31350,31900,22400,20900,24400,21900,17900,15820,9286,3500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,26,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3796,3013,4083,1440,1372,1494,772,--,1007,2007,4800,8148,5290,1542,1045,1700,--,--,
应付账款(万元),73793,78300,75984,66153,51577,51892,45203,28359,19758,19104,10461,6539,5690,6682,3902,5153,5862,5795,
预收账款(万元),12243,8141,6116,3069,3482,2983,1349,450,1114,2160,5115,2311,3782,5301,1698,1564,1335,1006,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),964,2657,991,886,624,1673,493,394,289,868,290,284,242,358,202,372,395,206,
应交税费(万元),11531,9191,6659,5794,4432,6129,3315,2250,1698,1548,1048,1294,902,1348,974,817,770,1067,
应付利息(万元),141,173,--,--,--,--,130,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,349,--,--,190,--,--,170,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3728,2465,4267,4221,4107,4677,7717,8072,7994,7038,179,144,798,226,306,445,550,595,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),16034,16034,50,50,100,100,--,--,--,--,--,--,--,--,--,--,--,90,
其他流动负债(万元),--,15600,15600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),193722,184586,159545,122691,86395,98096,109929,77874,63211,64625,44319,39968,41103,37356,26216,25871,18199,12428,
长期借款(万元),87401,56051,58785,57785,65314,26485,15585,15585,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),2381,2536,1158,863,655,523,479,336,325,319,298,324,258,230,165,150,158,72,
长期递延收益(万元),10681,10344,4601,3708,2686,2746,2763,2530,2351,2351,1955,1820,1614,1534,--,450,405,--,
递延所得税负债(万元),906,953,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他非流动负债(万元),8250,8250,3000,3000,--,--,--,--,--,--,--,--,--,--,604,--,--,50,
非流动负债合计(万元),109620,78135,67544,65355,68656,29754,18828,18452,2677,2670,2253,2145,1872,1764,769,600,563,122,
负债合计(万元),303342,262721,227089,188047,155050,127851,128757,96325,65887,67295,46572,42113,42975,39120,26985,26470,18761,12550,
实收资本(或股本)(万元),35582,35607,35607,35607,14235,14248,14248,12729,12729,12729,12400,6200,6200,4650,4650,4650,4650,4650,
资本公积(万元),46506,46426,46128,46023,67294,67437,67348,14872,14573,14303,7684,13884,13884,2984,2984,2984,2984,2984,
减:库存股(万元),1804,2014,3953,3953,3953,4217,6853,6853,6853,6853,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3234,3234,2564,2564,2120,2120,1934,1934,1759,1759,1544,1544,1321,1321,1073,1073,780,461,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),38885,32827,27102,24159,21760,20126,18013,16113,15416,14983,13430,12883,11915,11493,9624,9081,7038,4458,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),122217,116080,107508,104425,101457,99713,94690,38795,37624,36921,35058,34511,33320,20449,18331,17787,15452,12553,
少数股东权益(万元),13353,13336,21470,3977,3736,2193,2160,2179,1982,-12,-13,-3,-2,-2,--,--,--,--,
所有者权益(或股东权益)合计(万元),135569,129416,128978,108402,105193,101906,96850,40974,39607,36909,35045,34509,33318,20447,18331,17787,15452,12553,
负债和所有者权益(或股东权益)总计(万元),438911,392137,356066,296448,260243,229757,225606,137300,105494,104204,81617,76621,76293,59567,45316,44258,34213,25103,		
  
