报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
固定资产(万元),40443,41845,41332,33742,34405,35043,36033,35399,34743,31276,29983,27047,27948,24916,24892,23945,16947,
在建工程(万元),13919,11126,8906,8325,2583,1890,476,1593,1974,5071,1477,3869,1861,2837,1837,1321,1822,
工程物资(万元),909,347,246,335,304,183,144,150,368,321,366,345,488,297,213,83,363,
固定资产清理(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),6190,6225,4962,4990,5019,5047,5076,5104,5133,5161,5189,5218,5275,5303,4500,4596,2756,
开发支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),731,707,677,666,639,561,488,471,448,456,461,465,463,486,410,308,292,
其他非流动资产(万元),2347,2101,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),79430,77631,70663,62578,42949,42725,42217,42717,42664,42285,37477,36944,36035,33840,31852,30253,22179,
资产总计(万元),182181,175224,167224,161112,118556,107818,100561,102216,103227,99453,94976,110361,81941,82161,73916,71266,63074,
短期借款(万元),6000,8000,8000,8000,6000,2000,--,--,--,--,--,7000,6000,7000,9000,13000,19300,
向中央银行借款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1820,1900,3100,3681,3964,1300,--,5715,5400,3470,1152,2077,4861,5973,--,3837,2777,
应付账款(万元),11215,9458,9747,9943,8339,7491,6471,6235,6992,6918,4504,5260,5114,4259,4798,4515,2639,
预收账款(万元),1433,1743,3396,1133,675,696,1708,1029,846,529,888,327,316,102,278,249,288,
卖出回购金融资产款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),535,393,553,485,359,404,408,445,343,262,357,437,344,313,333,259,353,
应交税费(万元),2145,3307,967,1400,1237,1942,816,398,673,430,396,763,548,992,780,1216,1698,
应付利息(万元),170,130,86,44,8,3,--,--,--,--,149,173,173,178,180,136,111,
应付股利(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),842,837,891,864,836,811,837,854,821,806,1444,1508,1917,1897,1920,1962,1444,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,0,--,--,--,--,--,--,8000,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),24159,25769,26740,25549,21418,14647,10240,14675,15074,12415,8891,25546,19274,20714,17289,25175,28610,
长期借款(万元),--,--,--,--,0,--,--,--,--,--,0,0,10000,10000,10000,5000,--,
应付债券(万元),26040,25658,26113,25751,0,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1410,1422,1434,1446,1457,1469,1481,1493,1505,1517,1528,1540,1564,--,1611,1175,--,
递延所得税负债(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,1576,--,--,1191,
非流动负债合计(万元),27450,27079,27547,27197,1457,1469,1481,1493,1505,1517,1528,1540,11564,11576,11611,6175,1191,
负债合计(万元),51609,52849,54287,52745,22875,16116,11721,16168,16579,13932,10419,27086,30838,32289,28901,31350,29801,
实收资本(或股本)(万元),22208,22208,22208,22208,14805,14805,14805,14805,9870,9870,9870,9870,7400,7400,7400,7400,7400,
资本公积(万元),26614,26614,26611,26611,34014,34014,34013,34013,38948,38948,38948,38948,12340,12340,12340,12340,11749,
减:库存股(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),702,610,588,510,485,418,533,474,453,382,422,369,296,252,169,84,--,
盈余公积(万元),6794,6794,4424,4424,4424,4424,3632,3632,4696,3632,3107,3107,3107,2511,2511,2009,1412,
一般风险准备(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),66220,58172,50863,46372,41953,38041,35856,33124,32680,32689,32210,30981,27961,27369,22596,18083,12712,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),130572,122375,112937,108367,95680,91702,88840,86048,86648,85521,84557,83275,51104,49872,45016,39917,33273,
少数股东权益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),130572,122375,112937,108367,95680,91702,88840,86048,86648,85521,84557,83275,51104,49872,45016,39917,33273,
负债和所有者权益(或股东权益)总计(万元),182181,175224,167224,161112,118556,107818,100561,102216,103227,99453,94976,110361,81941,82161,73916,71266,63074,		
  
