报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2141,2339,3778,1589,818,--,14,--,--,--,--,--,--,83,61,69,36,
流动资产合计(万元),246664,254916,260627,238065,226820,219872,220022,190240,195806,202555,207192,164703,155287,136567,109083,83643,65364,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2000,2000,2000,2653,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),139766,--,126007,--,95504,--,89057,--,80739,--,77359,75535,73078,68306,57485,--,--,
累计折旧(万元),45734,--,41005,--,36689,--,32933,--,28964,--,25579,23882,22117,18875,16798,--,--,
固定资产净值(万元),94032,--,85001,--,58815,--,56124,--,51775,--,51780,51653,50960,49431,40687,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),94032,89801,85001,63626,58815,57010,56124,51099,51775,52435,51780,51653,50960,49431,40687,30459,21842,
在建工程(万元),2480,1520,3500,16772,15521,15898,17499,14945,14992,8043,7104,5196,1177,2230,1112,323,1359,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,52,52,--,--,50,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14210,14157,14270,6293,4775,4692,4351,4219,4138,4167,4218,4030,3952,4004,3556,3443,2446,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,
长期待摊费用(万元),5306,5053,4853,3697,3321,3144,2775,2477,2465,2502,2322,2436,2575,2486,1654,520,310,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3241,3483,2782,2461,2301,2396,2267,1741,1819,1789,1760,1395,1229,1023,782,489,290,
其他非流动资产(万元),8690,11290,12060,19092,11322,11128,6867,10023,6096,2134,2351,490,509,546,--,--,--,
非流动资产合计(万元),130127,127473,124636,114816,98277,96437,92052,84725,81454,71240,69704,65370,60572,59889,47961,35404,26416,
资产总计(万元),376790,382389,385263,352881,325098,316309,312074,274964,277260,273795,276896,230073,215859,196456,157044,119047,91780,
短期借款(万元),44682,46511,43464,29205,10235,10169,20369,26595,33700,31958,35902,39441,37791,26734,26892,13350,9794,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),151,182,288,382,283,36,--,6,11,3,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),37413,52386,48684,42839,43428,42016,36283,35223,35661,36597,40306,30194,29471,27594,16106,7095,5798,
应付账款(万元),62288,54830,70398,67044,69115,64756,68606,57707,55461,59694,60096,58195,53291,54520,38914,29350,18967,
预收账款(万元),18806,17536,15482,15339,12710,12703,9852,10702,8679,9270,11798,13671,11488,9683,8111,9959,6945,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),5191,7466,7683,4738,4529,6261,7043,4439,4427,6086,6070,3918,3844,3981,3036,2425,1843,
应交税费(万元),891,442,1454,747,650,420,1353,934,1296,1141,1857,886,743,879,381,235,812,
应付利息(万元),166,380,331,241,162,177,179,146,136,229,229,376,230,145,62,27,28,
应付股利(万元),648,--,--,--,--,648,--,--,--,--,--,626,626,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4005,5205,4518,6817,5182,3721,2574,5543,8027,2237,2334,2832,2775,2373,2592,2346,1199,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),55119,53403,35997,7420,7963,7628,8402,1767,1767,1967,800,--,--,600,3658,--,2400,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,--,
流动负债合计(万元),229360,238340,228299,174773,154258,148535,154660,143062,149166,149182,159393,150139,140260,126510,99753,64800,47785,
长期借款(万元),22108,20212,28930,56335,51459,51847,41809,16257,14138,10639,13040,7799,4100,--,600,5100,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),6520,6905,9369,7235,7190,7154,7252,10682,11329,11974,5437,6182,6811,8020,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,28,28,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),2972,2676,2693,2772,2772,1634,1645,1673,1686,1686,1536,1321,1326,1336,1356,894,--,
递延所得税负债(万元),--,--,--,--,--,--,3,--,--,--,5,--,10,2,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,907,
非流动负债合计(万元),31601,29793,40992,66342,61422,60663,50737,28611,27154,24299,20018,15303,12247,9358,1956,5994,907,
负债合计(万元),260960,268133,269291,241115,215679,209198,205397,171673,176319,173481,179411,165442,152507,135868,101709,70794,48692,
实收资本(或股本)(万元),38124,38124,38124,38124,38124,38124,38124,38124,38124,12708,12708,9530,9530,9530,9530,9530,9530,
资本公积(万元),17356,17356,17356,17356,17356,17356,17356,17356,17356,42772,42772,16012,16012,16012,16012,16505,16505,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5662,5662,5662,5542,5542,5542,5542,4832,4832,4832,4832,3937,3937,3937,3213,2400,1899,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),49062,47619,49277,47767,45974,43747,43590,41146,38908,38436,35667,33417,32325,29578,25232,17703,13408,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),110082,108640,110433,108810,107043,104821,104665,101452,99216,98730,95968,62918,61809,59063,53979,46137,41342,
少数股东权益(万元),5748,5615,5539,2956,2376,2291,2011,1839,1724,1584,1517,1713,1543,1525,1356,2116,1747,
所有者权益(或股东权益)合计(万元),115830,114256,115972,111766,109418,107111,106677,103291,100940,100314,97485,64631,63352,60588,55335,48254,43088,
负债和所有者权益(或股东权益)总计(万元),376790,382389,385263,352881,325098,316309,312074,274964,277260,273795,276896,230073,215859,196456,157044,119047,91780,		
  
