报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),66753,42848,85399,36232,101272,750,97032,89574,1234,834,876,1040,696,605,546,512,618,544,543,517,383,435,--,295,339,264,93,52,
流动资产合计(万元),263142,285541,257681,262219,273117,285055,242405,242679,250885,187031,138312,134039,131714,140635,98578,100279,117715,110396,87662,87915,101970,66854,--,43125,48385,36295,30752,15915,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,18421,18428,16671,16530,16636,16509,16553,15306,14864,12811,12800,9811,9165,9165,3146,267,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,585,562,565,577,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,890,890,973,973,973,973,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,742,749,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,25169,--,23367,--,22156,--,21087,--,19660,--,17531,--,15689,--,13939,--,6924,--,6288,--,5259,--,5727,5283,--,--,--,
累计折旧(万元),--,13221,--,12102,--,10590,--,9287,--,7963,--,6978,--,6044,--,5240,--,3422,--,2713,--,2056,--,2806,2425,--,--,--,
固定资产净值(万元),--,11947,--,11265,--,11566,--,11799,--,11697,--,10553,--,9645,--,8699,--,3502,--,3575,--,3203,--,2921,2858,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,221,327,--,--,--,
固定资产(万元),--,11947,11729,11265,11103,11566,11693,11799,11443,11697,10514,10553,9629,9645,8915,8699,9247,3502,3585,3575,3152,3203,--,2701,2531,2110,1384,1124,
在建工程(万元),--,--,--,--,--,--,22,39,28,11,1018,17,17,--,--,--,--,--,--,--,--,0,--,291,196,139,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,12,7,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),18355,19886,14322,13907,14631,15679,11111,9543,10251,10953,6278,6018,6411,6834,5478,5414,4550,4114,2106,921,719,615,--,141,100,12,28,44,
开发支出(万元),4573,2263,6467,5361,4018,1790,4929,5201,3107,1775,5363,4317,2974,1513,1856,1281,1989,740,2236,2501,1807,889,--,--,--,--,--,--,
商誉(万元),42195,42195,42297,42297,42297,42297,42297,42297,42297,42297,42297,42297,42297,42297,42331,42331,42327,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),421,489,477,546,637,806,642,725,565,843,445,515,680,822,956,942,956,913,823,936,910,911,--,887,1048,723,153,143,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2892,2450,2801,2934,2191,2317,1463,1733,1699,1634,1535,1448,1639,1487,1282,1255,1439,1102,1036,992,1025,1020,--,608,863,796,144,210,
其他非流动资产(万元),--,--,--,--,--,--,17,17,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),98856,97652,96521,92981,91407,91091,88684,87907,84695,84091,80260,77965,74347,72652,72281,65351,62313,11920,9786,8925,7613,6637,--,4640,4745,3780,1710,1521,
资产总计(万元),361998,383193,354202,355199,364525,376145,331088,330586,335581,271123,218571,212003,206060,213287,170859,165629,180028,122316,97448,96840,109583,73491,52208,47765,53131,40076,32462,17437,
短期借款(万元),15992,23850,23905,22993,21851,22706,23063,19089,22281,17191,17755,10436,8720,6519,5756,4850,4100,--,--,--,--,0,--,--,--,--,2000,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,190,442,--,--,--,2076,--,--,1419,292,1951,--,
应付账款(万元),--,11318,--,11461,15504,15635,8106,9058,7242,10354,6477,6785,5925,9036,4988,4140,3335,7655,5223,4628,3343,6772,--,2924,5190,3466,2928,2484,
预收账款(万元),6118,3721,3727,3933,3916,4402,4308,3174,3533,4602,3993,3255,2057,1973,2873,2173,2360,1954,4938,4650,1725,1594,--,1867,817,1315,1297,1443,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4746,6861,3348,3196,4676,4575,2634,2614,6368,6389,2298,2354,6008,5310,1979,2081,4638,4257,1680,1709,5440,5001,--,1302,2621,2460,3420,2408,
应交税费(万元),3048,10435,3628,4075,3459,11638,3288,3416,2102,9888,2435,3392,1962,8259,1636,1553,1288,6149,1365,1461,1123,5922,--,3343,5183,3984,2553,2009,
应付利息(万元),--,50,--,44,138,138,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,4819,--,--,--,817,--,--,20,20,20,20,20,541,40,--,--,--,--,--,--,--,--,--,623,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,13925,14110,14681,27723,27730,24980,25139,24166,25270,10964,10533,10644,2290,1313,1242,15507,716,249,449,13650,721,--,245,428,279,94,175,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,102,--,--,--,--,--,78,--,98,91,153,6111,--,--,24,--,4681,4667,4688,4667,--,1169,951,906,216,68,
流动负债合计(万元),46302,70160,63501,65201,77267,86825,66380,63305,65770,73694,44041,36866,35488,39518,18566,16580,31480,21173,18136,17564,29968,26754,--,10849,16609,12702,15081,8587,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1745,1843,2040,2138,2233,2314,3299,4928,5208,5108,4607,4618,4829,4772,5012,5082,5593,4067,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),420,362,420,420,420,420,420,420,420,420,234,234,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,77574,--,20,--,--,--,--,--,--,--,300,100,--,--,--,160,732,1000,300,100,
非流动负债合计(万元),2165,2205,2460,2557,2653,2733,3719,5348,83201,5528,4861,4852,4829,4772,5012,5082,5593,4067,300,100,0,0,--,160,732,1000,300,100,
负债合计(万元),48467,72366,65960,67758,79920,89558,70098,68653,148971,79222,48901,41717,40317,44289,23577,21662,37074,25240,18436,17664,29968,26754,--,11009,17342,13702,15381,8687,
实收资本(或股本)(万元),80053,79967,80091,80452,80468,80417,79691,79686,37222,37227,36503,36407,36409,36010,35946,35798,14319,13536,13536,13536,8460,7500,--,7500,7500,7500,4468,3767,
资本公积(万元),138980,138137,137958,141839,140500,140005,132813,132758,95966,96050,81119,78757,78175,69935,68211,65014,85652,36083,35130,35130,38514,4061,--,4061,4061,4061,3256,--,
减:库存股(万元),6970,11362,12668,16486,26518,26518,22893,22893,22893,23111,9169,9169,9381,863,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),12277,12277,10209,10209,10209,10209,9162,9162,9162,9162,7103,7103,7103,7103,5756,5756,5881,5756,4368,4368,4374,4374,--,2407,2407,1438,1051,498,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),90003,92214,73122,71406,79445,82294,62290,63464,67480,72882,54381,57219,53598,56936,37486,37571,37253,41857,26136,26289,28419,30977,--,22890,21892,13383,8306,4484,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-159,-147,-152,-175,--,-102,-71,-9,--,--,
归属于母公司股东权益合计(万元),313607,310886,288272,287478,284620,286585,261067,261993,186653,191927,169733,170339,165782,169010,147279,143920,142892,97031,79012,79176,79615,46738,37614,36756,35789,26374,17081,8749,
少数股东权益(万元),-76,-58,-30,-37,-16,2,-77,-60,-43,-26,-63,-53,-39,-13,3,47,62,45,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),313531,310827,288242,287441,284605,286587,260990,261933,186610,191900,169670,170286,165743,168998,147282,143967,142954,97076,79012,79176,79615,46738,37614,36756,35789,26374,17081,8749,
负债和所有者权益(或股东权益)总计(万元),361998,383193,354202,355199,364525,376145,331088,330586,335581,271123,218571,212003,206060,213287,170859,165629,180028,122316,97448,96840,109583,73491,52208,47765,53131,40076,32462,17437,		
  
