报告日期,2017-09-30,2016-12-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
负债合计(万元),25328,15624,8285,7917,3103,3715,3722,1360,
实收资本(或股本)(万元),6515,6515,6515,6515,6515,6000,6000,3600,
资本公积(万元),12282,12282,12282,12264,11159,4464,4464,20,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1443,1385,1290,1047,510,510,62,770,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),15325,13012,10021,9394,9312,4458,555,4848,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),35537,33167,30085,29201,27493,15430,11081,9238,
少数股东权益(万元),154,166,102,--,--,3,--,--,
所有者权益(或股东权益)合计(万元),35691,33333,30188,29201,27493,15433,11081,9238,
负债和所有者权益(或股东权益)总计(万元),61019,48956,38472,37118,30596,19148,14803,10598,		
  
