报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,
一年内到期的非流动负债(万元),14088,14517,17424,9454,5435,5249,3062,1251,1228,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),69166,57353,60561,39642,36737,38339,43126,34337,35001,28721,
长期借款(万元),29440,30940,13497,9488,5900,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),6957,8670,3303,5750,4514,6418,3991,2189,2520,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5570,5306,3694,2627,1240,2949,894,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,735,758,848,
非流动负债合计(万元),41967,44916,20495,17865,11654,9367,4885,2924,3278,848,
负债合计(万元),111133,102269,81056,57508,48391,47706,48011,37261,38279,29568,
实收资本(或股本)(万元),10000,10000,10000,10000,10000,10000,8000,6944,2680,2144,
资本公积(万元),23224,23224,23224,22254,23224,22254,10824,143,5333,1069,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),483,468,422,355,284,281,271,232,185,42,
盈余公积(万元),2268,2268,2268,1459,1248,585,472,1264,1264,932,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),26920,24898,20660,17925,11647,8573,4320,9375,8319,8299,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),62896,60859,56575,51993,46403,41693,23888,17957,17781,12486,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),62896,60859,56575,51993,46403,41693,23888,17957,17781,12486,
负债和所有者权益(或股东权益)总计(万元),174029,163128,137630,109501,94794,89399,71899,55218,56060,42054,		
  
