报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
可供出售金融资产(万元),380,380,200,200,200,200,200,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1631,1593,1600,1572,1557,8069,1543,59,59,--,0,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,33518,--,23748,--,23355,--,15652,--,15500,--,15169,--,14886,14766,13791,--,--,
累计折旧(万元),--,11454,--,9826,--,8757,--,7874,--,7231,--,6629,--,5912,5594,4448,--,--,
固定资产净值(万元),--,22063,--,13922,--,14599,--,7779,--,8269,--,8540,--,8973,9172,9344,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),28762,22063,13625,13922,14308,14599,14950,7779,8021,8269,8299,8540,8844,8973,9172,9344,7256,6466,
在建工程(万元),6800,10687,10969,9835,7312,4579,3238,8395,1626,600,377,304,54,54,46,46,966,50,
工程物资(万元),174,151,281,215,146,297,122,114,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),1,--,--,15,15,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),35499,35995,10383,12607,12815,12955,9686,2420,2434,2445,2459,2473,2487,2501,2515,2563,778,789,
开发支出(万元),540,540,521,516,511,506,458,458,397,287,--,--,--,--,--,--,--,--,
商誉(万元),59143,59143,45142,45142,44998,40411,40411,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),986,1152,380,139,146,165,165,31,34,34,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2389,2381,550,523,480,384,345,214,222,208,202,195,117,99,110,137,187,157,
其他非流动资产(万元),1667,2057,2660,1733,2641,871,559,350,3273,1662,--,--,--,--,--,--,--,--,
非流动资产合计(万元),137970,136141,86311,86419,85128,83038,71678,19819,16067,13504,11338,11512,11502,11627,11843,12090,9187,7462,
资产总计(万元),328116,308783,174526,169581,158238,149329,139365,52402,48175,48065,47087,46890,29610,30665,31641,28084,23820,21377,
短期借款(万元),48206,45440,22540,18918,10000,10000,8885,--,--,--,--,--,--,1200,1200,1244,1000,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),3513,5790,4980,2494,3003,1930,200,845,545,300,560,522,962,800,1340,750,1000,--,
应付账款(万元),34834,45347,10268,12013,9419,10520,8842,7051,3664,3599,3685,4125,2527,3524,4019,3958,3247,1918,
预收账款(万元),6255,4450,1104,657,436,477,1351,280,213,281,236,348,344,245,804,403,144,481,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),359,577,236,227,140,274,192,157,112,255,234,218,145,333,192,144,132,193,
应交税费(万元),8041,6182,963,736,1842,1532,691,210,477,356,382,317,465,129,289,89,51,135,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),38494,45970,13269,5218,4460,5245,1897,78,74,73,32,129,689,689,764,702,49,42,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3545,3500,291,13,13,13,13,13,13,13,13,13,--,--,--,--,--,--,
其他流动负债(万元),3407,4553,255,189,251,155,246,228,245,254,258,198,238,278,332,150,--,--,
流动负债合计(万元),146653,161810,53906,40465,29564,30147,22317,8863,5343,5133,5400,5870,5370,7198,8939,7441,5621,4771,
长期借款(万元),33873,5797,8082,5193,4924,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),511,550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,70,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1283,1286,1344,1343,1286,1289,1292,595,599,602,605,609,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),35667,7633,9426,6536,6280,1289,1292,595,599,602,605,609,0,0,0,0,0,0,
负债合计(万元),182320,169442,63331,47001,35843,31436,23610,9458,5942,5735,6005,6478,5370,7198,8939,7441,5621,4771,
实收资本(或股本)(万元),21832,21832,21832,21832,21832,21832,21832,18676,6670,6670,6670,6670,5000,5000,5000,5000,5000,5000,
资本公积(万元),64223,64223,64223,73416,73416,73416,73416,4467,16473,16473,16473,16473,2913,2913,2913,2913,2913,2913,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1434,1295,--,--,--,--,18,--,15,73,207,222,211,353,408,645,740,819,
盈余公积(万元),2958,2958,2522,2522,2522,2522,2278,2278,2278,2278,1882,1882,1882,1882,1512,1512,1198,911,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),34256,29258,22613,21212,21023,20115,18209,17520,16797,16835,15850,15166,14235,13320,12869,10574,8348,6963,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),124705,119569,111194,118989,118801,117894,115756,42944,42233,42330,41082,40412,24240,23468,22702,20644,18199,16606,
少数股东权益(万元),21091,19772,--,3591,3593,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),145796,139341,111194,122579,122394,117894,115756,42944,42233,42330,41082,40412,24240,23468,22702,20644,18199,16606,
负债和所有者权益(或股东权益)总计(万元),328116,308783,174526,169581,158238,149329,139365,52402,48175,48065,47087,46890,29610,30665,31641,28084,23820,21377,		
  
