报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1400,2098,31395,35305,43190,27465,41692,36774,37403,15147,32408,22155,19367,11606,3914,5530,2739,1139,17064,2791,3635,2251,3589,5485,1988,1842,3808,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),815,2977,9917,2783,70104,8412,20843,29449,246,4710,67764,60497,62303,22156,68549,31786,95,236,830,232,0,19,--,--,--,--,--,
流动资产合计(万元),18386,28748,270739,277445,256434,238757,261943,237531,189920,189386,200125,159353,163692,154903,161175,150783,130196,116773,115925,106480,104068,49020,46015,44682,39445,21097,26684,
发放贷款及垫款(万元),--,--,52798,--,--,61367,59281,57904,--,54594,--,--,--,37931,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,3841,3871,3871,3871,3871,3871,3871,3871,3886,3904,3904,3874,3874,3874,1522,1522,1522,1522,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),72,72,72,471,457,443,363,352,340,329,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,30,--,--,--,--,--,--,1522,1522,1522,--,1522,1522,1460,1460,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3472,3505,3538,3571,3604,3636,3669,3702,3735,3768,3801,3834,3867,3900,3933,3966,3999,4032,4065,4098,4132,4165,--,4231,4298,4447,4604,
固定资产原值(万元),--,46743,--,49741,--,49685,--,49721,--,48135,--,48046,--,47987,--,32576,--,32267,--,30636,--,28588,--,28554,28495,--,--,
累计折旧(万元),--,25068,--,25680,--,24601,--,23598,--,22427,--,21265,--,20049,--,14141,--,13209,--,12324,--,11540,--,10762,9981,--,--,
固定资产净值(万元),--,21675,--,24061,--,25084,--,26123,--,25709,--,26781,--,27938,--,18435,--,19059,--,18312,--,17048,--,17791,18513,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,21675,22200,24061,24570,25084,25590,26123,26679,25709,26200,26781,27910,27938,18312,18434,18837,19059,17919,18312,16988,17048,--,17791,18513,19499,20265,
在建工程(万元),--,--,--,113,105,11234,46,15,10684,10689,10766,10635,11155,10279,9581,9743,8385,7219,7051,1433,491,229,--,233,245,180,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),20712,20874,21035,22805,22975,34451,23141,23271,34989,35242,35435,35689,35876,36128,23973,24143,24315,24511,27298,27498,27706,27694,--,28154,28566,29370,13679,
开发支出(万元),--,--,--,--,--,--,170,--,--,--,--,--,22,--,--,--,--,--,39,--,--,33,--,--,--,--,--,
商誉(万元),3238,3238,39834,39834,39834,39834,39804,39804,39804,39804,39804,39804,39804,39804,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),885,1044,1272,1411,1581,1752,1912,2082,2224,2322,2422,2587,2146,2906,2175,2100,2241,2381,129,154,179,203,--,252,302,412,461,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),62,24,2054,2032,1866,1801,534,508,550,550,655,635,608,620,678,600,583,583,151,152,420,458,--,456,490,256,66,
其他非流动资产(万元),1297,1210,1443,228,40,47,--,--,--,392,--,--,--,17,--,--,--,1370,428,4031,2185,1488,--,1102,653,150,--,
非流动资产合计(万元),54700,55482,95319,98396,98902,122154,99100,99728,122880,122693,122986,123869,125291,125465,62527,60509,59881,60678,58603,57201,53621,52839,53117,53743,54589,55774,40535,
资产总计(万元),73086,84230,366058,375841,355337,360910,361044,337259,312800,312079,323111,283222,288983,280368,223702,211292,190077,177450,174529,163682,157689,101859,99132,98425,94034,76871,67218,
短期借款(万元),60617,64860,82950,81191,87859,85259,95995,75115,72634,67726,70687,63381,62448,57423,38715,40715,27500,27000,20000,20000,20000,20000,--,17000,17000,17000,30000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,1,--,--,--,--,--,--,--,10,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,5076,--,29462,30172,35704,27700,22472,17074,30724,44503,25599,32731,37935,40635,28838,10755,10857,5040,--,--,--,--,--,--,--,--,
应付账款(万元),--,191,--,505,3716,326,178,1594,956,420,3289,3608,4944,2852,2251,439,10446,1054,9923,1325,389,54,--,57,407,--,--,
预收账款(万元),274,1247,46857,34579,12641,26017,26120,19937,17017,7226,11040,3026,5082,3282,1552,232,1245,68,1134,526,260,1520,--,2004,2192,741,970,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),606,791,790,563,787,1052,480,520,380,768,372,387,367,845,294,288,236,605,239,217,361,632,--,199,636,155,161,
应交税费(万元),542,1115,1561,1411,1970,2658,4490,5021,2461,5723,2210,2709,2672,3933,2924,3140,1119,1728,50,808,457,608,--,893,1661,1410,432,
应付利息(万元),2343,1439,--,78,316,340,162,91,75,251,66,79,104,134,--,45,--,67,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,474,474,9901,--,--,--,--,--,--,--,2700,--,--,--,4200,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,6094,5672,23168,12721,20122,10500,11544,20180,22051,20055,20233,20517,20279,1275,1541,1777,1815,1041,1153,1379,972,--,912,1067,1018,1632,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),5515,5515,5463,5954,6682,5879,4257,3198,2453,2219,1156,2416,6180,7800,--,--,--,--,8000,8000,12415,15450,7481,2908,2500,5260,--,
其他流动负债(万元),15000,15000,52,52,52,52,45,46,37,39,51,51,51,51,51,51,51,51,66,66,46,86,--,344,544,606,141,
流动负债合计(万元),92459,101329,166905,176963,156915,177884,170402,149438,133268,137147,153431,121490,135097,134533,87697,77990,53129,43255,45493,36296,35307,39323,28473,24317,26007,26190,33338,
长期借款(万元),--,0,--,--,550,1990,3430,4870,5918,6330,6741,6757,4150,3850,9000,9000,9500,9500,9000,9000,3000,0,11000,17000,16650,11610,5000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,52,342,490,632,344,593,833,1065,2220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,4500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),226525,226555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),347,360,304,317,330,343,336,380,438,447,290,302,318,353,263,276,288,302,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1846,1865,1884,1902,1921,1940,1958,1977,1996,2015,2034,2053,2116,2090,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,340,342,393,365,--,915,913,553,93,
非流动负债合计(万元),228717,228779,2239,7061,3291,4904,6068,7820,9185,9856,11284,9112,6584,6294,9263,9276,9788,9802,9340,9342,3393,365,11891,17915,17563,12163,5093,
负债合计(万元),321176,330108,169144,184023,160206,182788,176470,157258,142452,147004,164714,130602,141681,140827,96960,87266,62917,53057,54833,45637,38700,39688,40212,42232,43570,38352,38431,
实收资本(或股本)(万元),105607,105607,105607,105607,105607,105607,105607,105607,66004,66004,66004,66004,33002,33002,33002,33002,15001,15001,15001,15001,15001,11816,--,11816,11816,11816,11816,
资本公积(万元),142,142,5346,142,142,142,142,142,142,142,95,95,33097,33097,33609,33609,50598,50598,50584,50584,50584,--,--,--,--,--,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9530,9530,9530,9530,9530,9530,8453,8453,8453,8453,7809,7809,7809,7809,6919,6919,6368,6368,5120,5120,5120,5120,--,4505,3915,2687,1697,
一般风险准备(万元),860,724,800,877,1045,1001,898,877,843,827,865,746,575,575,133,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),-371167,-368848,68573,67810,65434,48815,56984,52648,83311,78561,72923,68014,63914,58857,53079,50495,55193,52426,48990,47339,48283,45236,--,39871,34733,24016,15274,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),-255028,-252845,189856,183966,181758,165095,172085,167729,158755,153988,147697,142669,138398,133341,126742,124026,127160,124393,119695,118044,118989,62172,58920,56192,50464,38519,28787,
少数股东权益(万元),6938,6968,7058,7852,13373,13027,12488,12273,11593,11087,10700,9951,8903,6200,-1,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),-248090,-245878,196914,191817,195131,178122,184574,180001,170348,165075,158397,152620,147302,139541,126741,124026,127160,124393,119695,118044,118989,62172,58920,56192,50464,38519,28787,
负债和所有者权益(或股东权益)总计(万元),73086,84230,366058,375841,355337,360910,361044,337259,312800,312079,323111,283222,288983,280368,223702,211292,190077,177450,174529,163682,157689,101859,99132,98425,94034,76871,67218,		
  
