报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
盈余公积(万元),11125,11125,9023,9023,9023,9023,7541,7541,7541,7541,6276,6276,6276,4891,3173,1828,1262,522,296,632,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),142253,131009,127982,115270,109871,102689,100593,96092,93911,88410,90000,85370,76650,62732,48820,34224,27679,18157,7382,12377,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),424943,412834,267495,254442,248328,240476,236424,231677,229014,222895,223121,218551,139019,123259,107460,91108,83877,72762,34473,24661,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,140,
所有者权益(或股东权益)合计(万元),424943,412834,267495,254442,248328,240476,236424,231677,229014,222895,223121,218551,139019,123259,107460,91108,83877,72762,34473,24801,
负债和所有者权益(或股东权益)总计(万元),566393,549227,360944,348919,349879,338115,328754,325198,315090,304071,298652,292061,216279,197608,159844,132596,131433,116179,81379,78133,		
  
