报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
应交税费(万元),2279,2549,1183,985,1741,2455,468,545,440,546,681,415,464,583,333,409,347,589,293,386,231,142,109,987,565,554,256,351,427,143,419,
应付利息(万元),--,53,49,46,56,45,10,--,--,8,--,--,--,--,--,--,--,--,--,--,3,3,--,--,--,1,11,11,11,8,9,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),477,659,869,1527,1266,1055,1089,1132,1065,750,730,674,317,290,272,240,212,312,242,187,157,216,111,157,135,167,1063,215,218,285,489,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),2000,2000,--,--,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,1000,5000,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
流动负债合计(万元),65985,64557,46158,43383,40040,49627,33358,32121,26346,20120,20319,15836,14276,16515,12984,15433,10477,14619,9505,9889,10564,12770,12868,9055,8169,11597,19932,16888,15273,6956,9947,
长期借款(万元),19578,19547,22895,22831,20719,20798,22082,19950,17150,4500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5316,1346,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),419,436,211,215,218,221,225,228,231,235,99,101,102,104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,12,12,12,12,--,--,1,1,--,--,--,--,--,--,3,3,11,11,10,0,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,105,106,108,109,112,112,112,112,112,112,112,112,112,112,112,0,0,
非流动负债合计(万元),19998,19983,23106,23046,20937,21019,22307,20178,17382,4735,112,113,114,116,105,106,109,110,112,112,112,112,112,112,115,115,123,123,122,5316,1346,
负债合计(万元),85983,84539,69264,66429,60977,70646,55664,52299,43727,24855,20431,15949,14390,16631,13089,15540,10586,14729,9617,10001,10676,12882,12980,9167,8284,11712,20055,17011,15395,12272,11293,
实收资本(或股本)(万元),41040,41040,41040,41040,27360,27360,27360,27360,18240,18240,18240,18240,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,9120,6840,6840,3800,3800,
资本公积(万元),3573,3573,3573,3573,17253,16326,16182,16182,25302,25302,25302,25302,34422,34422,34422,34422,34422,34422,34422,34422,34422,34422,34422,34422,34422,34422,34422,289,289,2949,2949,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
盈余公积(万元),7080,7080,5575,5575,5575,5575,3756,3756,3756,3756,3151,3151,3151,3151,2369,2369,2369,2369,1791,1791,1791,1791,1383,1383,1383,1383,881,881,881,457,149,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),30522,29325,30465,27468,29214,25596,23980,18738,17448,16412,16134,14776,18574,17857,17275,15711,16233,14526,13599,12368,12025,10624,9685,9299,11458,10604,9666,8420,6083,3889,1109,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),82173,80804,80192,77267,79272,74741,70996,65967,64673,63710,62827,61469,65267,64550,63186,61622,62144,60437,58932,57701,57358,55957,54611,54224,56383,55529,54088,16430,14093,11096,8007,
少数股东权益(万元),928,296,767,854,958,748,285,316,345,384,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
所有者权益(或股东权益)合计(万元),83102,81100,80959,78121,80229,75489,71281,66283,65018,64094,62827,61469,65267,64550,63186,61622,62144,60437,58932,57701,57358,55957,54611,54224,56383,55529,54088,16430,14093,11096,8007,
负债和所有者权益(或股东权益)总计(万元),169085,165639,150222,144550,141206,146135,126946,118582,108746,88949,83258,77418,79657,81181,76275,77161,72729,75166,68549,67702,68035,68840,67590,63391,64667,67241,74144,33441,29489,23368,19300,		
  
