报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
长期待摊费用(万元),13306,12742,13494,13126,12979,8493,8625,7305,7207,6014,6115,5189,5371,5411,5638,4261,4493,3674,3579,--,2013,1773,855,753,151,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1532,1369,1230,432,448,375,295,286,258,185,58,108,108,109,109,82,82,92,92,--,66,81,61,46,40,
其他非流动资产(万元),7405,7457,7508,7560,7612,7663,7715,12042,27796,7870,7922,7948,7974,8000,7776,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),776406,773762,769191,661257,647453,627485,618023,592480,586566,551879,120052,74214,57021,57054,56666,36344,34887,33478,32338,28353,24875,21173,12840,9262,2926,
资产总计(万元),1099434,1077622,1061357,959796,921229,905191,891762,853992,843207,614087,157564,103779,88507,89725,86274,75601,73643,75764,45181,40222,37063,30984,23558,19132,11427,
短期借款(万元),20987,8000,8000,4000,4000,4000,6000,2000,2000,14527,13100,7152,5450,7050,4240,--,1858,4005,5691,4138,3000,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),104063,96762,91935,77456,65076,60339,55577,38850,24724,19064,10380,6949,6081,4825,5487,2696,2545,2596,2285,--,2105,2000,457,834,217,
预收账款(万元),13474,14972,14128,27537,23951,23489,24373,20323,13996,11881,5518,4917,4522,4681,5025,4736,3880,4261,5032,4705,3698,2734,1717,1206,1244,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),900,879,1582,869,790,859,1198,762,665,653,686,400,370,363,521,321,281,249,461,--,225,339,262,193,164,
应交税费(万元),7202,8542,10293,7342,6411,5557,5645,7036,5497,2691,618,500,521,423,347,409,531,496,440,--,379,421,380,350,390,
应付利息(万元),209,179,238,165,169,187,222,222,203,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),15918,12352,9061,10036,10120,9422,9716,11544,29443,302297,1389,54,55,52,525,36,46,36,77,--,22,22,28,25,25,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),162768,141686,135237,127405,110515,103853,102731,80738,76528,351126,31691,19972,17000,17393,16144,8197,9141,11644,13988,10914,9429,5516,2843,2608,2041,
长期借款(万元),147493,150993,154492,158192,147594,143077,138619,135676,136789,126250,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),75009,85360,86767,2459,2958,3455,3938,4365,4878,13429,10322,9494,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),58,62,67,72,77,82,86,91,105,111,116,130,115,120,125,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),2095,2038,2053,2011,2026,2001,2016,1871,1886,1901,193,194,195,197,198,200,201,202,204,--,206,209,215,220,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,130,134,139,144,--,154,163,182,192,--,
非流动负债合计(万元),224654,238453,243380,162734,152655,148614,144660,142004,143657,141692,10630,9818,311,317,323,329,335,342,348,354,360,372,397,412,0,
负债合计(万元),387422,380139,378616,290139,263170,252467,247391,222742,220186,492817,42321,29790,17311,17710,16467,8526,9477,11985,14336,11268,9790,5888,3240,3021,2041,
实收资本(或股本)(万元),144635,144635,144635,144635,144635,72318,72318,72318,72318,54580,54580,27290,27290,10916,10916,10916,10916,5458,4580,--,4580,4580,4580,4580,4100,
资本公积(万元),409162,409162,409161,407991,407991,480309,480309,478933,478933,1097,1097,14742,14742,31116,31116,31116,31116,36574,6371,--,6371,6371,6371,6371,3358,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),6116,6116,6116,5144,5144,5144,5144,4315,4315,3958,3958,2995,2995,2995,2995,2020,2020,2020,2020,--,1705,1407,839,416,93,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),109480,96994,83193,73092,61538,56391,47808,36338,28356,22578,16569,28913,26120,26939,24731,22973,20065,19677,17825,--,14616,12737,8527,4743,1835,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),669392,656906,643105,630862,619308,614161,605578,591904,583921,82214,76205,73940,71147,71966,69758,67025,64118,63730,30797,28905,27273,25096,20318,16111,9386,
少数股东权益(万元),42619,40577,39635,38795,38750,38563,38793,39346,39099,39056,39038,49,49,49,49,49,49,49,49,49,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),712012,697483,682740,669657,658059,652724,644372,631250,623021,121270,115243,73989,71196,72015,69807,67074,64167,63779,30845,28954,27273,25096,20318,16111,9386,
负债和所有者权益(或股东权益)总计(万元),1099434,1077622,1061357,959796,921229,905191,891762,853992,843207,614087,157564,103779,88507,89725,86274,75601,73643,75764,45181,40222,37063,30984,23558,19132,11427,		
  
