报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
应付利息(万元),20,28,44,39,38,30,24,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17330,17481,14477,13346,15245,13273,11179,8905,8635,9444,9429,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),100,100,100,100,100,100,100,100,100,100,--,
其他流动负债(万元),71123,64569,63346,53235,43815,38625,28893,24913,26785,30909,39140,
流动负债合计(万元),240842,223089,188719,200966,172219,151323,146861,115642,105908,100632,99418,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),200,200,200,200,--,--,--,--,--,--,--,
长期递延收益(万元),355,392,417,442,467,492,542,642,742,842,--,
递延所得税负债(万元),--,--,--,28,--,--,26,1,--,--,--,
其他非流动负债(万元),566,566,585,585,550,550,550,550,550,--,1000,
非流动负债合计(万元),1121,1157,1202,1255,1017,1042,1118,1193,1292,842,1000,
负债合计(万元),241962,224246,189921,202221,173236,152365,147979,116834,107200,101473,100418,
实收资本(或股本)(万元),57948,57948,57948,57948,57948,52148,52148,52148,52148,52148,28000,
资本公积(万元),104746,104746,104746,104746,104746,29478,29478,29478,29478,29475,15487,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),19888,19888,19888,19888,15539,15539,15539,12023,8914,3661,2735,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),155341,139616,136067,131133,114739,103144,84836,65615,60258,38758,7921,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),336881,321269,318059,313156,292362,199712,181642,159212,150801,124045,54144,
少数股东权益(万元),240,255,152,1283,955,2115,1839,1310,551,45,738,
所有者权益(或股东权益)合计(万元),337121,321524,318211,314439,293317,201828,183481,160522,151352,124090,54882,
负债和所有者权益(或股东权益)总计(万元),579083,545770,508132,516660,466553,354192,331460,277356,258551,225564,155300,		
  
