报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,51,--,--,--,--,30,97,59,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,69,--,--,--,69,69,--,--,55,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
其他应收款(万元),--,8353,1013,573,1046,938,949,957,833,602,490,344,641,748,636,364,238,126,378,227,176,137,241,227,276,337,411,378,406,263,77,81,2079,2002,1956,2014,5274,23,35,25,149,160,2039,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
存货(万元),20511,22082,18342,20325,24874,17275,16698,17557,16917,15321,13436,19420,15709,13194,12758,22522,23343,13051,13956,16450,11620,11014,11983,17218,12805,10095,8929,12110,10873,9822,9526,16593,12499,9158,6873,7722,5888,4619,4906,4134,3947,6049,6119,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,23,23,26,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
其他流动资产(万元),657,644,9407,2939,6197,9382,10790,5504,11136,6311,11983,2991,14554,8821,13650,9890,22831,30555,12500,10000,14000,20813,18000,14000,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
流动资产合计(万元),102051,92655,101411,113973,87773,75691,67737,65523,62055,62287,61421,60700,60774,62497,63043,75710,73374,65746,68593,71068,75168,79786,90002,95104,39406,37389,39953,43093,38197,38931,40002,42421,42004,40393,54235,54322,62400,53840,73457,28766,25816,16757,25494,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
可供出售金融资产(万元),--,2322,600,600,600,600,600,600,600,600,500,500,500,500,500,500,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
持有至到期投资(万元),--,22,3806,22,4028,29,49,490,1793,39,1460,2195,2205,626,1312,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
长期股权投资(万元),23533,23277,8329,8278,8286,8085,8306,7947,8136,8005,6149,6020,6000,5659,5610,5284,5408,5201,5059,5354,5194,5135,2058,1380,1380,1380,1380,1380,1380,1380,560,500,500,870,870,870,870,500,500,500,500,500,500,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,170,172,194,197,200,181,184,186,188,191,193,195,198,200,202,205,207,210,212,214,217,219,221,224,226,228,231,233,235,238,235,242,247,256,266,
固定资产原值(万元),--,165828,--,152955,--,137126,--,138528,--,134892,--,132899,--,131446,--,94208,--,85141,--,83763,--,82385,--,79449,--,77884,--,74103,--,72546,--,60863,--,59997,0,47768,--,52591,--,50939,49131,--,0,
累计折旧(万元),--,47474,--,43205,--,39676,--,43281,--,39480,--,35700,--,32044,--,29355,--,26758,--,24364,--,22034,--,19762,--,17546,--,15421,--,13319,--,11496,--,9770,0,8318,--,10213,--,8781,7379,--,0,
固定资产净值(万元),--,118353,--,109749,--,97450,--,95246,--,95412,--,97198,--,99403,--,64853,--,58383,--,59399,--,60351,--,59686,--,60338,--,58681,--,59227,--,49367,--,50227,0,39450,--,42378,--,42158,41751,--,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
固定资产(万元),--,118353,108820,109749,96659,97450,86348,95246,94405,95412,95781,97198,97925,99403,63987,64853,65707,58383,58841,59399,59586,60351,59221,59686,60147,60338,58209,58681,58702,59227,48913,49367,49732,50227,38319,39450,35466,42378,44248,42158,41751,29531,17788,
在建工程(万元),--,1708,9007,8269,15323,14172,23576,14700,12530,11992,10627,9547,8845,7634,35840,32088,28883,34048,24182,18767,15414,9891,3911,1495,724,222,1248,1488,640,541,7747,5270,4121,511,8281,6287,9540,3471,292,244,50,6961,732,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
无形资产(万元),13669,13768,13867,13965,14083,14036,14100,14192,14285,14345,14512,14371,13211,13300,13347,13433,10959,11032,11197,11184,11260,11337,11462,11479,11575,11630,10687,10744,10802,10872,11016,11067,11138,10931,7026,7073,7119,7925,5859,5899,5980,6120,5917,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
长期待摊费用(万元),912,1051,260,537,552,244,51,31,37,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
递延所得税资产(万元),312,292,242,237,188,186,209,178,181,174,178,155,118,133,117,113,95,96,74,81,117,113,78,78,107,108,97,105,89,89,114,114,83,97,83,81,100,58,66,60,47,63,96,
其他非流动资产(万元),5100,4478,378,383,1544,198,568,197,360,88,279,360,1724,1422,1938,1258,2087,1413,944,945,1287,807,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
非流动资产合计(万元),168706,165270,145307,142040,141263,135001,133807,133581,132497,130869,129680,130545,130730,128859,122834,117715,113827,110864,100989,95926,93056,87836,76933,74323,74141,73888,71832,72613,71829,72328,68571,66541,65800,62865,54809,53994,53330,54571,51200,49104,48575,43432,25299,
资产总计(万元),270758,257925,246718,256013,229036,210692,201544,199103,194552,193156,191101,191245,191504,191355,185877,193426,187201,176610,169583,166994,168223,167621,166935,169427,113547,111277,111785,115706,110026,111259,108573,108962,107804,103257,109045,108316,115730,108411,124657,77870,74391,60190,50793,
短期借款(万元),61900,49900,34000,38120,31786,26046,19546,17166,12666,13666,14666,14666,15166,13166,15616,22016,13016,7616,7616,7616,7666,9666,9079,11579,13959,14459,15459,18859,13359,14659,17659,17359,20359,19459,21480,19080,23980,22618,26518,21668,20268,18118,25547,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,13,36,23,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应付票据(万元),--,8710,--,39210,20930,7405,6418,6195,5885,4000,2905,4875,4100,6000,3200,4750,7000,3800,1850,2385,3015,2200,1360,2750,3350,1410,2500,2500,2000,2040,1500,2845,3000,2100,3000,2500,3601,1101,5500,3750,1000,--,483,
应付账款(万元),--,20447,--,15901,13797,17140,14825,13896,15910,16338,15789,15954,16711,17912,12798,13567,14165,13744,6404,5442,7086,6307,6048,6133,6372,7542,7383,7050,7870,8945,6976,7206,6106,5470,3491,3322,4012,2471,3343,2634,3325,2468,7292,
预收账款(万元),1104,1032,2863,1638,2236,1122,2650,1406,2033,1890,2048,1880,1300,1222,1839,1333,1415,1405,2363,1038,566,934,1730,1962,2210,1472,1895,3602,4612,3710,1673,1783,1117,499,1206,905,1378,390,712,287,832,1586,1022,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应付职工薪酬(万元),1606,1766,1524,1462,1560,1628,1018,1006,1177,1604,1233,951,916,1003,725,629,727,548,715,603,726,652,962,903,1185,883,763,780,677,922,671,699,397,273,231,284,248,333,203,197,280,106,294,
应交税费(万元),760,913,750,726,518,452,418,659,513,466,460,511,335,300,322,375,256,308,396,358,311,245,709,227,473,758,1032,873,849,451,645,473,-120,-87,339,353,271,138,188,369,121,1281,-48,
应付利息(万元),40,108,--,40,40,33,27,19,13,16,16,16,15,17,27,30,11,11,11,11,8,15,--,--,--,24,--,--,--,29,--,--,--,--,0,0,--,0,10,23,78,--,0,
应付股利(万元),--,--,--,--,--,--,--,2954,--,--,--,--,2216,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
其他应付款(万元),--,15576,369,372,474,532,608,223,207,305,195,196,174,181,161,145,173,174,465,165,218,249,340,341,302,266,211,266,200,297,186,198,196,221,170,159,164,145,160,216,182,134,2441,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1200,1200,2228,2228,2228,2400,1200,6000,8650,10100,8900,10895,3025,2150,--,0,
其他流动负债(万元),--,--,630,630,556,535,539,557,497,497,554,504,448,450,449,450,443,443,359,359,270,359,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
流动负债合计(万元),109863,98452,87392,98100,71897,54893,46047,44081,38900,38782,37865,39565,41417,40274,35149,43295,37204,28048,20179,17977,19865,20627,20228,23894,27851,26815,29243,35130,30766,33280,31537,32790,33455,29136,35918,35253,43753,36095,47529,32170,28236,23693,37031,
长期借款(万元),--,--,1079,1079,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1200,1200,2400,2879,4079,4079,5279,10904,18904,21629,16979,2509,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,190,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
长期递延收益(万元),4804,4196,3804,3588,3510,3286,3420,3566,3417,3561,3308,2989,3158,3270,3349,3460,3520,3621,3691,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3781,3460,3460,3910,3999,2639,2716,2074,2128,1878,1925,1776,1766,1820,1410,750,728,801,775,802,823,720,--,0,
非流动负债合计(万元),5883,5275,4884,4667,3510,3286,3420,3577,3417,3561,3308,2989,3158,3270,3349,3460,3520,3621,3691,3781,3460,3460,3910,3999,2639,2716,2074,2128,1878,1925,1776,2966,3020,3810,3629,4807,4880,6054,11706,19727,22349,17169,2509,
负债合计(万元),115746,103727,92276,102766,75407,58179,49468,47657,42317,42343,41173,42554,44575,43544,38499,46756,40724,31669,23869,21758,23325,24088,24137,27893,30490,29531,31317,37259,32644,35206,33314,35756,36475,32946,39547,40060,48633,42150,59235,51897,50585,40862,39540,
实收资本(或股本)(万元),36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,36926,18463,18463,18463,18463,13520,13520,13520,13520,10400,10400,10400,10400,10400,10400,10400,10400,8000,8000,8000,6000,6000,6000,3020,
资本公积(万元),80086,80086,80083,80072,80068,80046,80043,80035,80032,79990,79985,79981,79955,79955,79962,79962,79956,79956,79637,79936,98399,98399,98399,98399,43343,43343,43343,43343,46463,46463,46333,46333,46333,46333,46335,46335,48579,48563,48563,12035,12035,12035,0,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
盈余公积(万元),4840,4840,4444,4444,4444,4444,4016,4016,4016,4016,3621,3621,3621,3621,3261,3265,3273,3273,3078,3078,3078,3078,2628,2628,2628,2628,1955,1955,1955,1955,1398,1398,1398,1398,970,970,970,970,577,577,577,129,1438,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
未分配利润(万元),32815,31789,32273,31594,32641,31214,30959,30310,31044,29633,29105,28142,26426,27309,27230,26517,26322,24786,25773,25296,24957,23593,23309,22044,23566,22216,21611,19590,18525,17196,17129,15076,13199,12181,11793,10551,9547,8728,8282,7361,5194,1164,6795,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,--,0,0,--,0,
归属于母公司股东权益合计(万元),154815,154002,154090,152901,153412,152285,151837,151188,151968,150533,149635,148690,146928,147811,147379,146670,146476,144940,145713,145236,144898,143534,142798,141534,83057,81706,80429,78408,77342,76013,75259,73206,71329,70311,69498,68256,67096,66261,65422,25973,23805,19328,11253,
少数股东权益(万元),196,196,353,346,218,228,240,258,266,280,293,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39,40,40,40,40,--,--,--,--,0,0,--,0,--,0,0,--,0,
所有者权益(或股东权益)合计(万元),155011,154198,154443,153247,153630,152513,152076,151446,152234,150813,149928,148690,146928,147811,147379,146670,146476,144940,145713,145236,144898,143534,142798,141534,83057,81745,80468,78447,77382,76053,75259,73206,71329,70311,69498,68256,67096,66261,65422,25973,23805,19328,11253,
负债和所有者权益(或股东权益)总计(万元),270758,257925,246718,256013,229036,210692,201544,199103,194552,193156,191101,191245,191504,191355,185877,193426,187201,176610,169583,166994,168223,167621,166935,169427,113547,111277,111785,115706,110026,111259,108573,108962,107804,103257,109045,108316,115730,108411,124657,77870,74391,60190,50793,		
  
