报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
开发支出(万元),--,--,0,--,--,--,--,--,--,--,
商誉(万元),94,94,94,94,94,94,94,94,94,--,
长期待摊费用(万元),--,--,0,--,--,--,--,2,5,15,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),286,258,220,191,218,213,184,152,158,135,
其他非流动资产(万元),--,--,0,--,--,--,--,--,--,--,
非流动资产合计(万元),4731,4677,4020,3937,3852,3895,3774,3766,2948,548,
资产总计(万元),61188,58770,51488,40462,36158,34075,38705,31953,22746,17512,
短期借款(万元),--,--,0,1773,1693,1293,1714,472,1885,2445,
向中央银行借款(万元),--,--,0,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,0,--,--,--,--,--,--,--,
拆入资金(万元),--,--,0,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,0,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,0,--,--,--,--,--,--,--,
应付票据(万元),712,9,63,73,--,--,301,145,--,--,
应付账款(万元),13297,11389,7576,11033,9700,8651,11535,9707,6352,3300,
预收账款(万元),1456,2987,1233,1933,1413,2149,2916,2074,1744,3649,
卖出回购金融资产款(万元),--,--,0,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,0,--,--,--,--,--,--,--,
应付职工薪酬(万元),259,224,189,776,265,316,691,577,465,339,
应交税费(万元),1998,1845,949,1469,1182,939,1027,1044,821,337,
应付利息(万元),--,--,0,--,--,--,--,--,--,2,
应付股利(万元),--,420,0,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),249,124,416,57,88,80,1053,2034,3590,2201,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,0,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,0,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,0,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,0,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,0,--,--,--,--,10,--,--,
其他流动负债(万元),--,--,0,--,--,--,--,--,--,--,
流动负债合计(万元),17972,16998,10425,17112,14340,13427,19237,16064,14857,12274,
长期借款(万元),--,--,0,--,--,--,--,--,--,--,
应付债券(万元),--,--,0,--,--,--,--,--,--,--,
长期应付款(万元),--,--,0,--,--,--,--,--,28,47,
专项应付款(万元),--,--,0,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,0,--,--,--,--,--,--,--,
长期递延收益(万元),237,244,252,60,67,75,84,21,--,--,
递延所得税负债(万元),--,--,0,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,0,--,--,--,--,--,--,--,
非流动负债合计(万元),237,244,252,60,67,75,84,21,28,47,
负债合计(万元),18209,17243,10677,17172,14407,13502,19321,16085,14885,12321,
实收资本(或股本)(万元),8400,8400,8400,6300,6300,6300,6300,6300,3352,3352,
资本公积(万元),23567,23567,23567,8336,8336,8336,8336,8336,373,373,
减:库存股(万元),--,--,0,--,--,--,--,--,--,--,
专项储备(万元),--,--,0,--,--,--,--,--,--,--,
盈余公积(万元),993,855,855,869,479,479,479,126,415,147,
一般风险准备(万元),--,--,0,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),9917,8607,7974,7771,6638,5455,4257,1089,3692,1320,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),42877,41429,40796,23277,21754,20571,19373,15851,7832,5191,
少数股东权益(万元),102,98,15,13,-3,2,11,17,29,--,
所有者权益(或股东权益)合计(万元),42979,41527,40811,23290,21751,20573,19384,15868,7861,5191,
负债和所有者权益(或股东权益)总计(万元),61188,58770,51488,40462,36158,34075,38705,31953,22746,17512,		
  
