报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),131,52,31,35,39,44,81,75,36,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,21,--,11,298,422,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3854,3631,3599,3591,2916,1986,1487,988,573,
其他非流动资产(万元),--,--,--,--,152,--,--,--,--,
非流动资产合计(万元),5140,4651,4375,4383,3369,2252,1833,1668,1407,
资产总计(万元),127875,122010,124999,109392,112700,83845,74426,55138,34872,
短期借款(万元),13300,11970,16070,21660,20466,12400,6800,255,1300,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),5595,3605,4708,5363,5578,1459,1289,--,--,
应付账款(万元),33159,33291,31179,36472,43033,35489,33490,28412,15066,
预收账款(万元),4978,4545,6003,6420,8405,4433,6388,2365,3061,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),466,333,301,636,823,410,510,478,238,
应交税费(万元),3234,3171,3097,4042,5120,4047,3703,3557,2439,
应付利息(万元),--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),110,204,561,120,141,153,176,173,560,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,512,--,
其他流动负债(万元),2288,1546,1191,604,--,--,--,--,--,
流动负债合计(万元),63130,58665,63111,75317,83567,58390,52357,35752,22664,
长期借款(万元),--,--,--,--,--,--,--,5000,2200,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,10,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,21,--,--,
非流动负债合计(万元),0,0,0,0,0,10,21,5000,2200,
负债合计(万元),63130,58665,63111,75317,83567,58400,52378,40752,24864,
实收资本(或股本)(万元),10134,10134,10134,7600,7600,7600,7600,6400,5017,
资本公积(万元),30771,30771,30771,6483,6483,6483,6483,5223,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),481,310,296,220,491,1057,1249,884,449,
盈余公积(万元),2065,2065,2065,2065,1545,1078,672,188,454,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),21294,20066,18623,17707,13015,9227,6045,1692,4088,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),64745,63345,61888,34075,29134,25445,22048,14386,10008,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),64745,63345,61888,34075,29134,25445,22048,14386,10008,
负债和所有者权益(或股东权益)总计(万元),127875,122010,124999,109392,112700,83845,74426,55138,34872,		
  
