报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),487,493,175,175,185,174,97,75,73,
其他流动负债(万元),--,1463,3372,--,--,279,1878,724,--,
流动负债合计(万元),43268,44897,43152,44696,37377,36417,34797,48146,32146,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),8560,8697,8858,8905,8769,8756,955,900,666,
递延所得税负债(万元),262,18,221,115,--,43,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),8822,8714,9080,9020,8769,8798,955,900,666,
负债合计(万元),52089,53611,52231,53717,46146,45215,35753,49046,32812,
实收资本(或股本)(万元),10000,10000,10000,7500,7500,7500,7500,7500,6900,
资本公积(万元),121628,121628,121335,12104,12104,12104,12104,926,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),3718,3718,3600,3600,2301,2301,1066,2106,1652,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),56810,51079,46866,41742,35379,26167,12107,8792,4080,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),192156,184962,178429,66416,58418,47793,30900,18599,12664,
少数股东权益(万元),--,--,--,--,--,--,--,--,-274,
所有者权益(或股东权益)合计(万元),192156,184962,178429,66416,58418,47793,30900,18599,12389,
负债和所有者权益(或股东权益)总计(万元),244245,238573,230661,120133,104565,93008,66653,67645,45201,		
  
