报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),15133,7857,8495,8892,13888,14378,15034,16601,17379,19224,22225,22783,44805,44160,44983,50752,49181,110142,108465,102670,91278,94736,89323,89146,84518,83609,95718,24392,189894,172534,171267,166400,152198,151897,153781,152128,132799,109733,110173,123764,127527,119229,113455,112155,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),--,--,13500,13555,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),23637,18246,32509,28221,14704,16001,23127,24580,24582,21635,27857,28190,52704,52595,49995,56400,56496,116837,117164,118450,103352,111511,112083,111772,128107,129181,104075,70652,215012,217089,200345,176828,171579,169970,171686,173328,157768,155481,119556,126189,135407,133754,126518,126963,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),13500,13500,13500,13500,27000,27000,27000,27000,27000,27000,27000,27000,27000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,27000,27000,27000,27046,--,--,--,--,--,--,--,--,--,27513,27513,200,200,200,200,200,200,200,200,200,200,200,200,--,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),15888,23848,24025,24202,25871,26061,26251,26441,39102,39388,39674,39960,10450,10535,10619,10704,10873,10873,10926,11011,11771,11861,11950,12040,12136,12185,12272,12355,12188,12276,12363,12451,12538,12626,12713,12800,12898,12982,13066,13150,13192,13272,13375,13442,
固定资产原值(万元),--,690,--,680,--,722,--,721,--,721,--,721,--,1781,--,1781,--,1782,--,1782,--,1780,--,1780,--,1751,--,1752,--,1768,--,1800,--,1795,--,1794,--,1799,--,1790,--,1760,--,1738,
累计折旧(万元),--,257,--,248,--,279,--,269,--,258,--,247,--,513,--,489,--,465,--,441,--,415,--,390,--,366,--,345,--,329,--,322,--,295,--,267,--,246,--,219,--,192,--,171,
固定资产净值(万元),--,433,--,431,--,442,--,452,--,463,--,474,--,1268,--,1292,--,1316,--,1341,--,1365,--,1390,--,1385,--,1407,--,1439,--,1477,--,1500,--,1527,--,1553,--,1570,--,1568,--,1567,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,0,
固定资产(万元),429,433,437,431,438,442,447,452,457,463,468,474,1257,1268,1280,1292,1304,1316,1329,1341,1354,1365,1377,1390,1373,1385,1396,1407,1435,1439,1464,1477,1491,1500,1513,1527,1542,1553,1561,1570,1568,1568,1532,1567,
在建工程(万元),281,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
无形资产(万元),6,6,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,4,4,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延所得税资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,7,7,7,7,97,97,97,97,233,241,33,33,32,32,8,8,21,21,21,20,16,16,16,16,20,20,19,20,39,40,40,54,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动资产合计(万元),30104,37787,37968,38133,53309,53503,53697,53892,66559,66851,67142,67434,38719,38814,38911,39003,39321,12287,12353,12449,13358,13466,13361,13463,13542,13602,41189,41282,13878,13936,14048,14149,14246,14342,14443,14543,14659,14755,14847,14941,14798,14880,14946,15063,
资产总计(万元),53741,56033,70477,66354,68014,69505,76825,78473,91141,88486,95000,95624,91423,91409,88905,95403,95817,129124,129517,130899,116710,124977,125443,125235,141648,142783,145264,111934,228889,231025,214393,190977,185825,184313,186129,187871,172427,170235,134402,141130,150205,148634,141464,142027,
短期借款(万元),--,--,--,--,7400,23300,32300,32300,32300,13600,15600,15600,--,--,--,--,--,4663,4990,4990,4990,2000,2000,--,--,--,--,--,--,0,--,0,625,625,1125,1375,1625,1875,2125,2125,2200,2300,2380,2380,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,802,--,--,894,435,--,0,
应付账款(万元),1723,1708,1887,2213,2391,2542,2540,3178,6911,7547,7594,9865,2219,2809,2353,2412,2495,2389,3483,6594,4275,5938,5736,5818,5932,5977,10592,9394,24802,24816,24774,25987,19875,19664,19835,19655,16388,23496,22796,21796,17805,18280,18124,18223,
预收账款(万元),1047,517,397,218,8175,189,306,567,1524,729,275,277,3948,3944,4435,11644,10544,9218,7068,4487,277,177,161,570,547,562,8265,8352,4771,4,160,104,638,436,1688,5014,5572,7278,11138,27784,46058,37860,27457,22612,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付职工薪酬(万元),49,47,57,46,43,43,43,43,--,58,58,58,58,58,58,58,53,58,58,58,58,58,58,58,58,58,66,66,76,76,76,77,77,77,77,77,77,80,91,183,313,293,270,250,
应交税费(万元),2772,4363,3365,4313,3248,3126,2998,2988,2716,2793,2780,3059,870,1050,1228,2490,1031,1176,2272,3484,2691,4383,6819,6893,4777,5349,1957,2213,1891,2255,3220,3238,2487,2243,3157,2378,1866,1533,3243,1746,215,1620,2910,3262,
应付利息(万元),--,--,--,--,10,27,28,65,--,--,--,73,--,--,--,46,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应付款(万元),997,1738,21659,19063,13039,6007,2018,1987,1965,1942,1898,1918,3671,3669,3707,1872,2577,38023,37008,38653,29593,38166,32360,32259,37471,37479,57319,24679,38913,44765,25441,1487,372,233,370,143,339,256,361,2078,5162,5089,83,295,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,6000,9500,9500,17548,17000,9300,10854,5000,--,1310,2310,2310,2310,1000,1000,1000,1000,1000,1000,--,0,1000,1000,--,0,--,1000,--,0,--,1000,1600,6600,13230,18000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动负债合计(万元),6588,8373,27366,25853,34307,35233,40233,41128,45415,32669,37704,40350,28313,28529,21081,29375,21700,55528,56190,60576,44194,53031,48133,46597,49785,50424,79199,45704,70453,71917,54671,31893,24074,23279,26252,29642,25867,35320,39753,56712,74247,72477,64455,65022,
长期借款(万元),--,--,--,--,--,--,--,--,--,9800,9689,6800,10800,10800,14750,14000,20119,18760,18200,12200,12200,12200,17000,18000,28000,28000,8000,9000,80000,80000,80000,80000,81000,81000,81000,81000,71990,63655,28000,28000,29000,29000,29000,29000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,18,15,19,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,9800,9689,6800,10800,10800,14750,14000,20119,18760,18200,12200,12200,12200,17000,18000,28000,28000,8000,9000,80000,80000,80000,80000,81000,81000,81000,81000,71990,63655,28000,28000,29018,29015,29019,29000,
负债合计(万元),6588,8373,27366,25853,34307,35233,40233,41128,45415,42469,47393,47150,39113,39329,35831,43375,41819,74288,74390,72776,56394,65231,65133,64597,77785,78424,87199,54704,150453,151917,134671,111893,105074,104279,107252,110642,97857,98975,67753,84712,103264,101493,93474,94022,
实收资本(或股本)(万元),44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,44638,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,24799,
资本公积(万元),1220,1220,1220,1220,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,693,693,693,693,193,693,693,693,693,693,693,693,693,693,693,693,10844,10844,10844,693,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,35,35,35,35,--,--,--,--,506,506,506,506,506,506,506,506,506,506,506,506,4695,4695,4695,506,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
未分配利润(万元),-3205,-2693,-7239,-9841,-15422,-14860,-12542,-11796,-3327,-3007,-1466,-607,3180,2941,3886,2845,4651,4718,5013,27837,29751,29191,29769,30093,33039,33521,27490,27560,26463,26612,27212,26606,28361,27615,26460,24919,22748,19411,17929,16726,991,1130,1847,16213,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
归属于母公司股东权益合计(万元),45325,45837,41290,38688,32573,33136,35453,36199,44668,44988,46529,47388,51176,50936,51881,50840,52647,52713,53008,55993,55271,54711,55288,55612,58531,59013,52982,53052,51960,52610,53210,52604,54359,53613,52458,50916,48746,45408,43927,42724,41330,41469,42186,42210,
少数股东权益(万元),1829,1824,1821,1812,1134,1136,1138,1146,1058,1030,1077,1085,1134,1145,1193,1189,1351,2124,2120,2131,5045,5036,5022,5025,5332,5346,5083,4178,26476,26498,26512,26480,26392,26421,26418,26312,25824,25852,22722,13694,5611,5673,5805,5794,
所有者权益(或股东权益)合计(万元),47153,47660,43111,40500,33707,34272,36592,37345,45726,46017,47606,48474,52310,52081,53074,52029,53998,54837,55127,58123,60316,59746,60310,60638,63863,64359,58065,57230,78436,79108,79722,79084,80751,80034,78876,77229,74570,71260,66649,56418,46941,47142,47991,48005,
负债和所有者权益(或股东权益)总计(万元),53741,56033,70477,66354,68014,69505,76825,78473,91141,88486,95000,95624,91423,91409,88905,95403,95817,129124,129517,130899,116710,124977,125443,125235,141648,142783,145264,111934,228889,231025,214393,190977,185825,184313,186129,187871,172427,170235,134402,141130,150205,148634,141464,142027,		
  
