报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
一年内到期的非流动负债(万元),154,152,150,138,62,--,--,--,--,--,--,--,
其他流动负债(万元),1740,1561,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),32587,28797,21257,22581,17106,12666,10219,6447,6762,5994,5637,4229,
长期借款(万元),3801,939,978,1016,1091,100,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1028,1168,771,141,185,198,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4829,2107,1749,1157,1276,298,0,0,0,0,0,0,
负债合计(万元),37416,30904,23007,23738,18382,12964,10219,6447,6762,5994,5637,4229,
实收资本(或股本)(万元),13044,7247,7247,5435,5435,5435,5435,5435,5435,5000,640,560,
资本公积(万元),36946,42739,42376,14097,14080,14066,14178,14178,14037,6820,6410,564,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2176,2176,2176,2176,1419,1419,791,791,791,324,646,322,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20896,15997,14108,11978,10968,8973,5173,4746,4367,1411,4610,2897,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),73063,68159,65907,33686,31902,29892,25577,25150,24630,13555,12306,4342,
少数股东权益(万元),-42,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),73022,68159,65907,33686,31902,29892,25577,25150,24630,13555,12306,4342,
负债和所有者权益(或股东权益)总计(万元),110437,99063,88914,57425,50284,42857,35796,31597,31391,19549,17943,8571,		
  
