报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
存货(万元),15343,12179,11226,11316,10378,7938,8839,8877,8288,7847,10015,9764,7830,7029,6623,4446,4131,4763,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他流动资产(万元),12880,26811,26577,4677,34348,36910,191,333,369,802,484,465,248,393,--,0,0,0,
流动资产合计(万元),119983,103124,99091,114126,103032,96630,54899,51778,68571,98694,44983,39890,40826,33103,32040,31303,22358,19837,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
可供出售金融资产(万元),1159,1669,8334,1943,3275,1939,5996,9613,21597,3135,3190,2902,1933,2413,878,1136,1224,750,
持有至到期投资(万元),--,--,--,--,--,--,33400,33400,3000,--,--,--,--,--,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期股权投资(万元),26909,15558,16062,5004,4755,4770,4122,5053,4934,4804,4915,4886,4154,3543,4338,4239,3741,2666,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,42,
固定资产原值(万元),--,114941,--,104627,--,100379,--,89697,--,86957,85576,85001,72464,68971,60126,40458,34443,27414,
累计折旧(万元),--,46516,--,43050,--,38664,--,36112,--,32519,29672,26631,21487,16791,12735,9526,7031,5247,
固定资产净值(万元),--,68425,--,61578,--,61715,--,53585,--,54439,55903,58370,50977,52180,47392,30932,27412,22167,
固定资产减值准备(万元),--,1702,--,1530,--,1307,--,600,--,600,471,424,139,210,93,0,0,0,
固定资产(万元),76364,66724,59716,60048,61622,60408,54378,52985,52561,53838,55433,57946,50838,51970,47298,30932,27412,22167,
在建工程(万元),8969,5370,6983,4752,2902,1765,1878,1366,1239,1037,780,613,2722,782,1724,3203,2050,1349,
工程物资(万元),27,30,39,38,38,40,27,34,48,29,40,33,10,29,90,89,16,17,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
无形资产(万元),21417,16713,15724,15875,15746,15784,10103,10208,10288,10393,10602,10812,10630,7925,8054,6255,3859,3597,
开发支出(万元),--,--,68,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
商誉(万元),23704,20254,20278,19837,20375,5332,4735,3256,126,126,126,126,126,126,126,126,126,138,
长期待摊费用(万元),804,352,251,233,268,194,104,--,--,--,--,--,--,--,--,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延所得税资产(万元),2212,2195,2021,2021,1820,1907,1518,1536,1498,1573,1540,1497,1613,1355,891,531,438,171,
其他非流动资产(万元),13488,7241,7206,3364,1773,988,3545,2256,1862,1519,1212,827,1736,2679,--,0,0,0,
非流动资产合计(万元),175052,136106,136680,113115,112574,93127,119805,119706,97153,76454,77838,79643,73762,70823,63399,46513,38867,30898,
资产总计(万元),295035,239230,235771,227242,215606,189756,174704,171485,165724,175148,122822,119533,114588,103926,95439,77816,61226,50735,
短期借款(万元),30000,18000,21000,18570,16570,3570,3000,3000,3000,5000,6000,4000,4000,7000,7400,7700,5210,5490,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付票据(万元),8802,--,1039,1336,575,500,45,1550,1586,--,--,700,1910,1200,--,0,0,0,
应付账款(万元),12335,11096,11286,10618,9965,8882,9166,8365,7783,9493,8935,8197,6804,7454,7647,4722,3881,2739,
预收账款(万元),5090,6882,2952,1749,2843,2785,971,1119,835,613,1150,1118,724,1502,2186,383,192,307,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付职工薪酬(万元),4039,4409,3396,3454,3033,3437,2782,3018,2933,3318,2915,3522,3453,3100,2542,2286,1897,820,
应交税费(万元),2872,3220,2911,3008,2248,2397,2222,1599,2020,1953,1300,2352,2375,2617,1727,1303,1034,1875,
应付利息(万元),81,--,--,--,--,--,--,--,--,--,--,--,--,53,--,0,0,4,
应付股利(万元),785,275,1952,1678,35,40,19,3197,1,1,4150,768,137,127,459,118,0,193,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他应付款(万元),9970,6822,6334,5817,12978,5155,4633,2804,2310,3102,2265,4436,4453,2658,1695,2157,2041,3272,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
一年内到期的非流动负债(万元),1000,1000,--,--,3000,3000,3000,3000,--,8000,7900,8000,3999,3000,2000,5800,2800,5000,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,81,26,78,
流动负债合计(万元),74974,51703,50869,46229,51247,29767,25837,27652,20467,31479,34615,33093,27854,28712,25658,24550,17080,19778,
长期借款(万元),45500,17000,18000,18000,--,--,2000,2000,5000,5000,7000,7000,15000,13000,16000,8000,7800,3000,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期应付款(万元),1014,1164,82,82,82,82,82,82,82,82,136,136,136,164,209,236,245,273,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,249,951,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
长期递延收益(万元),2682,2775,2869,2963,3056,3150,3262,3356,3068,3129,3440,2460,2639,2305,--,0,0,0,
递延所得税负债(万元),823,819,862,848,850,848,115,102,100,136,136,92,77,119,124,162,176,105,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2166,1345,0,0,
非流动负债合计(万元),50019,21759,21813,21893,3988,4079,5459,5540,8250,8346,10712,9689,17852,15587,18748,10694,8221,3377,
负债合计(万元),124994,73462,72681,68122,55235,33846,31296,33192,28717,39826,45327,42782,45706,44299,44406,35244,25301,23155,
实收资本(或股本)(万元),20868,20868,20868,20868,8347,8347,8347,8347,8347,8347,6260,6260,6260,6260,6260,6260,6260,6260,
资本公积(万元),40428,40428,40457,40460,52942,52949,52898,52898,52881,52886,2690,2729,2729,2730,3432,3232,3308,2918,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
专项储备(万元),7764,7510,7598,7391,7914,7144,7217,6942,6748,6595,6095,5714,4907,4136,3434,2630,2134,1543,
盈余公积(万元),10260,10260,9543,9543,9543,9543,8563,8563,8563,8563,7573,7573,6528,5386,4483,3724,2871,2009,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
未分配利润(万元),60749,59725,58552,56090,57482,55619,54168,51336,51496,49895,45900,46133,41158,34208,28449,22676,18195,12030,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
归属于母公司股东权益合计(万元),140706,139403,137819,135077,136963,134322,131843,128665,128600,127053,69285,68932,62017,53393,46058,38523,32768,24761,
少数股东权益(万元),29336,26366,25271,24043,23408,21588,11564,9627,8408,8269,8210,7819,6865,6234,4976,4048,3156,2818,
所有者权益(或股东权益)合计(万元),170041,165768,163090,159120,160371,155910,143408,138292,137008,135322,77495,76751,68882,59627,51034,42572,35924,27579,
负债和所有者权益(或股东权益)总计(万元),295035,239230,235771,227242,215606,189756,174704,171485,165724,175148,122822,119533,114588,103926,95439,77816,61226,50735,		
  
