报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),164,177,384,1197,--,721,--,--,
盈余公积(万元),6847,6847,6847,5591,4254,4254,3222,1790,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),87158,76309,64488,52478,45334,45946,34093,19473,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),187818,92760,81147,68697,58902,60235,46628,30575,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),187818,92760,81147,68697,58902,60235,46628,30575,
负债和所有者权益(或股东权益)总计(万元),317567,255957,253729,259710,229289,231453,201301,144272,		
  
