报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2837,3056,3693,5053,4465,4511,3544,3046,2577,2572,2219,2219,2244,2244,--,1906,1900,1765,1480,
其他非流动资产(万元),149,124,165,25,19,33,943,924,1105,1129,2896,1473,3833,5293,--,--,--,--,--,
非流动资产合计(万元),89347,90624,127592,128702,127801,129127,129375,123835,122753,117721,96503,91476,81093,78311,68364,63424,62339,56690,48977,
资产总计(万元),368036,382874,381475,370063,363795,359455,411144,401016,414854,414306,404414,389987,374554,264881,243340,222433,210803,162137,118382,
短期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,5000,15000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),455,3006,3271,1682,1824,848,276,481,7295,13338,13943,4538,3578,--,--,--,50,--,3558,
应付账款(万元),27194,42578,38479,43728,43718,40517,45633,38774,34725,32550,31251,32306,21095,18671,--,17425,17832,8991,17149,
预收账款(万元),73004,73478,76447,60913,64780,66334,127883,124082,131592,125021,137194,129625,137397,131570,--,81469,85713,57902,9236,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3509,3268,4538,4367,3205,2982,3424,3353,3464,2772,3037,2926,2855,4302,--,3543,4626,4680,2935,
应交税费(万元),1726,3028,70,5749,1444,3236,924,73,20,1025,235,866,232,339,--,1090,1707,3852,1742,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,8,32,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),965,825,1318,683,703,573,737,616,650,2873,824,790,988,1718,--,950,790,836,541,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),106854,126182,124123,117122,115674,114491,178878,167378,177745,177579,186484,171051,166145,156599,146669,107479,110717,81268,50193,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),6583,6650,6718,6587,6668,6749,6830,6911,6992,7073,7153,6853,6922,6991,--,--,--,--,--,
递延所得税负债(万元),895,895,3634,3634,3622,3622,2962,2962,2834,2834,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7129,7268,7044,6820,
非流动负债合计(万元),7478,7545,10352,10221,10290,10371,9792,9873,9825,9906,7153,6853,6922,6991,7060,7129,7268,7044,6820,
负债合计(万元),114331,133727,134475,127343,125964,124861,188670,177251,187571,187485,193638,177904,173067,163590,153730,114609,117985,88311,57013,
实收资本(或股本)(万元),41230,41230,41230,41230,41230,41230,41230,41230,41230,41230,41230,41230,41230,33000,--,33000,33000,33000,33000,
资本公积(万元),105936,105936,105934,105932,105932,105932,105930,105929,105928,105928,105721,105721,105721,15833,--,15833,15832,15812,15761,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),1020,954,896,833,765,706,633,561,493,418,401,332,268,212,--,157,98,--,--,
盈余公积(万元),13922,13922,12116,12116,12116,12116,10528,10528,10528,10528,8073,8073,8073,8073,--,5495,5495,3135,1195,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),91597,87105,86825,82609,77788,74609,64154,65518,69105,68717,55351,56726,46196,44173,--,53340,38393,21879,11414,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),253705,249147,247000,242720,237831,234594,222475,223765,227284,226821,210776,212083,201487,101291,89610,107824,92818,73825,61369,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),253705,249147,247000,242720,237831,234594,222475,223765,227284,226821,210776,212083,201487,101291,89610,107824,92818,73825,61369,
负债和所有者权益(或股东权益)总计(万元),368036,382874,381475,370063,363795,359455,411144,401016,414854,414306,404414,389987,374554,264881,243340,222433,210803,162137,118382,		
  
