报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),277464,281247,222092,253664,192625,182978,166421,165108,134277,103372,
长期借款(万元),0,4284,4284,2023,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),10936,11071,13232,10870,6274,6650,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,6872,4254,3548,2717,
非流动负债合计(万元),10936,15355,17516,12893,6274,6650,6872,4254,3548,2717,
负债合计(万元),288400,296602,239608,266557,198899,189629,173293,169362,137825,106089,
实收资本(或股本)(万元),42060,42060,41509,37358,37358,37358,37358,37358,10000,10000,
资本公积(万元),290631,290631,261559,65023,65023,65023,65023,65023,597,597,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),12434,12434,12434,12434,6894,3935,1061,1061,3512,1898,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),267802,214758,178901,173349,83932,49998,24624,14339,40403,22634,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-3,-9,--,--,
归属于母公司股东权益合计(万元),612943,559899,494420,288205,193225,156307,128063,117772,54513,35129,
少数股东权益(万元),16,28,35,81,644,713,221,215,7413,5908,
所有者权益(或股东权益)合计(万元),612959,559928,494455,288286,193869,157020,128284,117987,61926,41037,
负债和所有者权益(或股东权益)总计(万元),901359,856529,734064,554843,392767,346648,301577,287349,199750,147126,		
  
