报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),24008,24357,24690,24997,25284,25591,25713,25860,26279,26571,26769,27822,23744,20611,20051,19252,18260,15438,10824,4243,4061,
资产总计(万元),48822,47746,44770,45293,44996,45196,43436,43333,42416,43605,48757,51238,48393,48442,47414,47996,48718,29407,25431,18023,16820,
短期借款(万元),3000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,3500,--,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,143,
应付账款(万元),--,1956,1352,1706,1810,1900,1269,1304,1106,1382,937,1217,2072,1882,1643,2177,2250,2230,1756,1309,1461,
预收账款(万元),211,183,222,220,149,97,166,102,147,115,94,79,112,94,207,116,86,89,82,97,81,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),524,541,488,655,501,505,442,534,392,466,506,404,625,590,424,802,640,577,952,769,634,
应交税费(万元),218,307,185,544,307,511,350,255,271,152,178,257,260,181,63,366,290,195,220,69,514,
应付利息(万元),--,2,--,--,--,--,--,--,--,2,10,10,9,10,12,13,12,7,3,--,--,
应付股利(万元),--,--,--,--,--,667,--,--,--,457,--,--,--,1334,--,--,1534,1568,463,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),239,227,238,230,320,324,392,691,817,757,776,3094,164,64,56,60,43,40,74,153,161,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,20,80,80,20,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,2,2,1,1,1,1,5,--,--,--,51,1,1,81,101,32,34,134,6,--,
流动负债合计(万元),5759,5218,2488,3355,3087,4006,2621,2890,2733,3350,2580,5192,3264,4156,2486,3634,4886,6739,7185,2404,3995,
长期借款(万元),--,--,--,--,--,--,--,--,--,1407,7247,7247,7307,7327,7327,7327,7327,4366,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),24,24,25,25,25,25,25,25,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),47,47,47,46,28,27,27,27,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),72,71,71,71,52,52,52,52,0,1407,7247,7247,7307,7327,7327,7327,7327,4366,0,0,0,
负债合计(万元),5831,5289,2559,3426,3139,4058,2673,2943,2733,4758,9828,12439,10571,11483,9814,10961,12214,11106,7185,2404,3995,
实收资本(或股本)(万元),6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,6668,5000,5000,5000,5000,
资本公积(万元),17834,17834,17834,17834,17834,17834,17834,17834,17834,17834,17834,17834,17834,17792,17792,17792,17792,2460,2460,2460,2398,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2225,2225,2225,2225,2034,2034,2034,2034,1868,1868,1868,1868,1579,1579,1579,1579,1242,1242,1242,850,487,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),16173,15721,15572,15147,15297,14536,14116,13728,13259,12436,12558,12420,11761,10997,11632,11071,10872,9667,9624,7353,4983,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-70,-68,-79,-44,-43,
归属于母公司股东权益合计(万元),42991,42457,42212,41867,41856,41138,40763,40390,39684,38847,38929,38799,37822,36959,37601,37034,36504,18302,18246,15619,12825,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),42991,42457,42212,41867,41856,41138,40763,40390,39684,38847,38929,38799,37822,36959,37601,37034,36504,18302,18246,15619,12825,
负债和所有者权益(或股东权益)总计(万元),48822,47746,44770,45293,44996,45196,43436,43333,42416,43605,48757,51238,48393,48442,47414,47996,48718,29407,25431,18023,16820,		
  
