报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
流动资产合计(万元),31362738,28658526,25749787,23765365,22188824,21095201,21627539,19910623,19207246,18657282,17340730,16092669,14418147,13028904,10940496,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,22745,20049,17945,11096,9835,8331,8278,8754,9188,8591,10849,311366,313563,295561,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),84889,146567,285444,289108,289108,252271,147692,152069,152069,152000,74579,119761,--,--,4972,
长期股权投资(万元),955534,826394,482749,390320,320431,295195,284857,270863,269924,210030,198726,217228,209192,203557,148367,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),2775580,2733897,2707441,2485885,2481767,2540938,1272529,1234155,1185275,1172021,1118285,1094836,1066767,1015356,680735,
固定资产原值(万元),--,449040,--,460551,--,413938,--,390939,--,390787,--,353414,360828,--,--,
累计折旧(万元),--,163681,--,159883,--,150033,--,144085,--,134899,--,126282,122638,--,--,
固定资产净值(万元),--,285359,--,300668,--,263906,--,246853,--,255889,--,227132,238189,--,--,
固定资产减值准备(万元),--,1473,--,1473,--,1473,--,1473,--,1473,--,1473,1473,--,--,
固定资产(万元),318887,283886,293730,299196,257686,262433,243746,245381,249827,254416,224733,225659,236717,269022,110023,
在建工程(万元),22019,22062,12563,4586,38905,37208,39384,42941,57472,52573,40039,35181,21519,15000,14689,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),51993,46543,48208,48604,48952,49417,49505,49909,50291,50733,51174,51519,52506,72092,24276,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),18815,18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,18686,18586,
长期待摊费用(万元),52239,52657,41148,42680,43067,43864,28631,29626,30668,32114,30325,30184,30674,32727,32510,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),418193,450129,466391,464106,470134,468120,449494,442802,450438,464024,435220,436869,429150,247951,275000,
其他非流动资产(万元),--,--,--,--,--,--,13584,13463,16774,16857,46713,46126,31643,31643,31643,
非流动资产合计(万元),4698150,4603566,4376408,4061116,3979832,3977967,2556438,2508173,2490177,2432641,2247070,2286897,2408219,2219597,1636363,
资产总计(万元),36060888,33262092,30126195,27826480,26168656,25073168,24183977,22418795,21697423,21089923,19587801,18379567,16826365,15248501,12576859,
短期借款(万元),1809626,1676808,1865365,1605558,1271823,444360,655948,274383,273032,258000,325405,385376,516913,599003,451800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),5589,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),761,118542,128943,41275,60807,57643,70037,70891,84577,95945,55993,13584,4734,2727,4761,
应付账款(万元),1740048,2176866,1653042,1890160,1584702,1813034,1760240,1594715,1408906,1687542,1457503,1464708,1583166,1502519,1406472,
预收账款(万元),7050901,5506127,8104048,6819957,5981544,5248545,6194118,6137480,6058628,5099117,5333711,4438646,3563489,3760714,2850220,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),46131,109248,59980,45837,38472,106623,58933,49078,39760,106710,48682,38458,59710,57268,53653,
应交税费(万元),335713,512255,134467,177442,260339,397298,251140,146060,203824,295281,158705,154754,486113,172592,326059,
应付利息(万元),70975,66062,38697,55484,69398,69531,47568,66742,69178,49945,35344,40006,27352,24347,17629,
应付股利(万元),8705,8638,111,399488,358,4775,4126,14,469,469,1208,11806,31524,27562,44486,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),4647200,4564909,2751029,2267733,2137621,2506162,2092164,1818387,1773692,1697596,1595931,1355086,1489190,1235309,1095515,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1421749,1361276,762118,1135574,914827,908462,693413,899147,581662,550197,470096,914882,632492,699001,775823,
其他流动负债(万元),613239,613639,490122,489227,466857,522362,413164,407552,382561,448585,343224,355215,386806,361717,432385,
流动负债合计(万元),17750637,16730952,15987921,14927734,12786748,12078795,12240851,11464448,10876289,10289387,9825802,9172522,8781489,8442758,7458803,
长期借款(万元),7046948,6069656,4972950,3942256,3930084,3828529,3779496,3156786,3160464,3219983,3643646,3407009,2973822,2207171,1854130,
应付债券(万元),759813,839775,930135,835775,1013451,813322,794113,788279,772819,772594,762942,542823,301808,300338,--,
长期应付款(万元),1401,1457,3317,2376,2940,376573,373218,368504,363992,359278,362179,357621,10551,32681,33127,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,4914,5962,6316,
长期递延收益(万元),374859,304228,361770,366308,373642,143361,163341,169176,171322,172387,176394,178685,193450,224389,162794,
递延所得税负债(万元),82918,37033,39179,37494,38138,41424,33789,35754,50158,50140,60910,56455,17540,24969,17632,
其他非流动负债(万元),542,720,1438,1026,8900,8596,8764,8441,9884,9825,9351,8729,2839,3093,2656,
非流动负债合计(万元),8266481,7252869,6308788,5185235,5367154,5211805,5152720,4526940,4528640,4584207,5015422,4551323,3504924,2798602,2076655,
负债合计(万元),26017118,23983821,22296709,20112969,18153902,17290600,17393571,15991387,15404929,14873593,14841223,13723845,12286413,11241360,9535458,
实收资本(或股本)(万元),790409,790409,790409,790409,790409,790409,790409,790409,790409,790409,550000,550000,223600,223600,223600,
资本公积(万元),1956123,1971441,1970263,1977064,1977346,1975386,1766770,1766933,1766971,1767118,312593,312177,162962,114772,111041,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),197,298,8,47,27,--,234,210,139,31,502,389,67,259,118,
盈余公积(万元),283943,283943,233319,233319,233319,233319,169491,169491,169491,169491,16485,16485,128285,128285,128285,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),3897578,3322457,2522860,2497694,2758443,2546255,2213009,2034918,1937600,1857447,665198,653675,1150291,922015,758708,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),7454862,6836802,5595192,5586766,5855883,5643029,5026844,4846632,4741499,4662833,1568554,1552052,1681210,1406350,1240681,
少数股东权益(万元),2588908,2441468,2234294,2126745,2158871,2139539,1763562,1580776,1550995,1553497,3178023,3103670,2858742,2600791,1800720,
所有者权益(或股东权益)合计(万元),10043770,9278271,7829486,7713512,8014754,7782568,6790407,6427408,6292494,6216329,4746577,4655722,4539953,4007141,3041401,
负债和所有者权益(或股东权益)总计(万元),36060888,33262092,30126195,27826480,26168656,25073168,24183977,22418795,21697423,21089923,19587801,18379567,16826365,15248501,12576859,		
  
