报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),58690,36787,51456,38544,27763,24780,36220,32428,33033,28373,12908,13736,11064,5721,6915,4462,3624,3157,1902,2165,1092,877,2104,2105,1559,2986,535,133,1093,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2848,601,7497,19540,19440,25222,38375,32279,1017,345,1145,1333,1281,110,229,3,426,287,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),258593,229621,212910,216725,206133,213084,220041,217260,197413,226341,100738,98060,98631,92541,42385,43301,39174,45432,37338,37626,32669,27828,22671,21613,25262,17049,11723,7926,5048,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,3580,4104,3891,445,445,445,445,445,445,445,445,445,445,445,445,445,445,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),76,76,76,76,76,204,379,375,370,363,421,444,503,574,561,700,669,669,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),1586,1590,1556,1596,1386,1386,1251,1189,1268,1189,1039,989,1003,540,--,--,--,--,445,445,445,445,445,445,445,445,445,445,1385,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,116,126,135,--,
固定资产原值(万元),--,15142,--,13858,--,13644,--,12700,--,5749,--,5326,--,5224,--,3899,--,3899,--,3875,--,3861,3848,3839,3761,--,--,--,--,
累计折旧(万元),--,6362,--,5417,--,4584,--,3787,--,3485,--,3233,--,3032,--,2476,--,2384,--,2248,--,2103,2029,1952,1786,--,--,--,--,
固定资产净值(万元),--,8780,--,8441,--,9060,--,8913,--,2264,--,2093,--,2192,--,1424,--,1516,--,1626,--,1758,1819,1887,1975,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),--,8780,8112,8441,8723,9060,8675,8913,2278,2264,2083,2093,2135,2192,2039,1424,1468,1516,1566,1626,1693,1758,1819,1887,1975,1964,2124,1984,2064,
在建工程(万元),--,17707,19653,10416,10311,10044,8180,7540,11052,10812,4961,4618,4128,3323,2322,1969,1747,1171,49,29,--,--,--,--,--,--,--,36,27,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),11571,11995,8814,9246,9980,10097,9203,9778,10078,10500,8264,8473,8823,9027,497,538,571,664,616,685,723,802,903,532,588,668,612,473,168,
开发支出(万元),2120,1719,2373,657,--,--,420,267,84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),77564,77564,124793,124793,124793,124793,124793,124793,124889,124793,59861,59861,59861,59861,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),167,181,76,81,88,100,31,39,45,53,2,3,6,10,14,19,23,28,28,39,56,61,77,91,79,139,24,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2808,2830,1715,1708,1553,1552,1237,1269,1137,1239,723,698,710,741,255,249,230,230,239,230,196,187,206,183,149,105,124,118,104,
其他非流动资产(万元),144,146,1480,1480,1480,1480,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),122081,126168,172751,162385,158835,159161,154614,154608,151646,151656,77799,77624,77612,76712,6133,5343,5151,4721,2942,3053,3112,3252,3450,3138,3236,3437,3455,3190,3748,
资产总计(万元),380674,355789,385661,379109,364968,372245,374655,371869,349059,377997,178537,175684,176243,169253,48518,48644,44326,50153,40280,40679,35781,31080,26120,24751,28498,20486,15178,11116,8796,
短期借款(万元),58490,39890,32010,29000,19610,24244,26426,24610,23867,20785,18580,17787,14706,7620,1000,2000,2000,--,--,--,--,--,--,--,137,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,2800,--,308,1673,2870,4399,8181,10,8,64,--,--,21,159,159,146,3361,--,--,122,867,75,405,1213,--,695,52,287,
应付账款(万元),--,47619,--,27973,24854,23530,31176,31165,18796,23694,16963,15969,21949,15410,7797,6526,5869,9188,6909,6500,3683,7918,5600,4022,7480,5418,2602,1603,522,
预收账款(万元),10880,11238,8781,5060,2299,4547,11619,10100,9827,13661,728,1664,882,1003,2199,1592,1465,762,637,649,672,94,59,64,420,62,127,204,368,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2193,3020,1483,1464,1319,2307,980,914,1018,1950,783,764,706,662,24,12,35,9,--,11,10,7,--,11,6,--,--,--,--,
应交税费(万元),3080,6169,2028,1021,1048,3626,1459,1561,1789,4172,338,808,117,1512,39,676,30,2054,-83,908,3,1380,463,266,1100,852,542,513,152,
应付利息(万元),55,52,--,-6,67,12,84,62,24,26,18,17,13,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),345,345,--,345,345,345,345,345,345,1156,1156,1156,1156,1156,--,--,--,--,--,--,--,--,1336,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),--,1496,14339,5045,10560,10407,8573,7418,4938,24089,1470,693,1918,6253,653,1229,121,76,20,53,23,87,62,45,44,27,15,21,927,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1000,1000,--,--,--,--,--,--,1000,3794,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),139975,113629,91504,70211,61775,71888,85060,84356,61615,93335,40100,38858,41446,33650,11870,12194,9666,15450,7483,8120,4513,10353,7595,4813,10400,6359,3981,2393,2255,
长期借款(万元),4100,3100,4100,4100,1000,1000,--,--,--,--,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),182,190,185,195,192,182,180,163,140,97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),627,627,517,322,307,307,175,175,142,615,575,711,689,711,322,322,322,322,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1270,1210,1341,1366,944,944,955,1172,1367,1416,844,879,925,947,10,10,10,10,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,40,--,--,--,--,--,--,--,--,--,322,322,292,292,292,292,292,292,337,337,317,
非流动负债合计(万元),6179,5127,6143,5983,2442,2432,1310,1510,1689,2128,2419,2590,2636,2658,332,332,332,332,322,322,292,292,292,292,292,292,337,337,317,
负债合计(万元),146154,118756,97647,76193,64218,74321,86370,85866,63304,95463,42519,41448,44082,36307,12203,12527,9999,15782,7805,8442,4805,10645,7887,5105,10692,6651,4318,2730,2572,
实收资本(或股本)(万元),52558,52558,52558,52558,52558,52558,52558,52558,26285,26285,22202,22202,14802,14802,11430,11430,5715,5715,5715,5715,5715,5000,5000,5000,5000,5000,5000,5000,5000,
资本公积(万元),173972,173972,173969,191059,191059,191059,191059,191059,217332,217332,84129,84129,91530,91530,6575,6575,10575,10575,10575,10575,10575,843,843,843,843,843,843,843,843,
减:库存股(万元),5056,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),4457,4457,4389,4389,4389,4389,4115,4115,4115,4115,3840,3840,3840,3840,3535,3535,3535,3535,3133,3133,3133,3133,2705,2705,2705,1911,1210,716,283,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),11224,5833,52836,48714,49937,47683,38458,36719,36255,33316,24773,23126,20938,21903,14675,14481,14424,14545,13052,12815,11554,11459,9685,11098,9258,6081,3806,1827,97,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),237193,239534,286938,299705,297955,295693,286145,284435,283978,281039,134931,133297,131110,132074,36215,36021,34250,34371,32475,32237,30976,20435,18233,19646,17806,13835,10859,8386,6223,
少数股东权益(万元),-2673,-2501,1075,3211,2795,2231,2139,1568,1777,1495,1087,939,1051,871,101,97,77,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),234520,237033,288013,302916,300750,297925,288285,286003,285755,282534,136018,134236,132161,132946,36316,36117,34327,34371,32475,32237,30976,20435,18233,19646,17806,13835,10859,8386,6223,
负债和所有者权益(或股东权益)总计(万元),380674,355789,385661,379109,364968,372245,374655,371869,349059,377997,178537,175684,176243,169253,48518,48644,44326,50153,40280,40679,35781,31080,26120,24751,28498,20486,15178,11116,8796,		
  
