报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2006-12-31,2005-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期股权投资(万元),234,258,309,332,372,421,11608,11617,11512,262,199,199,200,199,199,199,199,197,196,196,99,150,--,--,--,--,0,0,0,0,4,4,4,4,9,9,9,9,10,10,0,0,0,5,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
投资性房地产(万元),771,796,822,848,873,899,925,950,976,1001,1027,1053,1078,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
固定资产原值(万元),--,676545,--,580889,--,565720,--,524679,--,459792,--,453643,--,397674,--,363330,--,348984,--,308592,--,305947,--,242377,--,219711,--,160386,--,151830,--,125306,--,117919,--,85621,--,78404,--,66559,--,64641,63663,--,
累计折旧(万元),--,178660,--,168013,--,152128,--,139686,--,128918,--,117034,--,88202,--,78966,--,70214,--,62133,--,57336,--,50700,--,44154,--,39304,--,34577,--,30864,--,26331,--,25404,--,21597,--,18685,--,15198,16357,--,
固定资产净值(万元),--,497885,--,412876,--,413592,--,384993,--,330874,--,336609,--,309472,--,284365,--,278770,--,246458,--,248611,--,191677,--,175557,--,121082,--,117254,--,94442,--,91588,--,60217,--,56807,--,47874,--,49443,47306,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,--,
固定资产(万元),504820,497885,409268,412876,415252,413592,408740,384993,326144,330874,332343,336609,340904,309472,284948,284365,282212,278770,247931,246458,251571,248611,195362,191677,190892,175557,156422,121082,119952,117254,107181,94442,95082,91588,53705,60217,56672,56807,53854,47874,48944,49443,47306,31158,
在建工程(万元),35472,29060,73280,64305,53041,45398,22836,14062,76370,65501,52741,50330,38565,28088,43635,38597,10717,7409,15075,14004,15432,20146,44345,40100,32830,28136,15013,24594,14081,8912,8401,8199,8067,12628,34976,14795,8236,7252,4648,1381,999,846,1372,459,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,13,13,13,13,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,1,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
无形资产(万元),151871,151952,97550,98412,99151,98886,91235,92032,92991,92734,86739,87223,87297,75173,53248,53662,53966,54451,52018,52307,50795,51148,42187,47673,46830,44091,30206,30377,20422,14487,14533,14668,14286,10696,6523,5803,5639,5689,5660,5654,5697,5699,78,27,
开发支出(万元),1361,1081,3774,2911,2036,1454,5310,4216,3262,2554,7937,6439,6052,4666,5029,4852,3092,2920,3318,2187,1853,1666,263,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
商誉(万元),103141,103141,102740,102740,102740,84707,84707,84707,84707,84707,84707,84707,84707,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期待摊费用(万元),151772,136282,133654,133117,132521,124942,133319,128184,130060,116564,127350,124301,136198,114622,114358,115495,103815,100333,76878,67070,59040,50018,44525,39757,35795,35334,34050,31678,30279,28085,26418,25823,23727,22447,19533,19576,19370,18932,16740,15523,15753,15834,63,9,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延所得税资产(万元),21785,22163,21989,20847,18697,17394,16194,15296,14025,13483,9801,8128,5568,4872,4063,3968,2424,2300,845,786,1026,1262,1290,1136,781,935,639,640,712,707,629,624,840,752,660,684,453,640,301,393,383,326,166,141,
其他非流动资产(万元),82471,59732,139366,124654,74962,79036,52907,52690,47955,46404,42359,37651,37128,19000,8500,8500,48326,48326,40197,1016,1016,1016,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
非流动资产合计(万元),1078062,1023979,996417,975491,917338,882610,833849,794505,792548,757646,745204,736640,737697,556093,513980,509637,504752,494706,436458,384024,380832,374017,327972,320343,307128,284053,236331,208371,185445,169446,157166,143759,142006,138116,115406,101084,90380,89329,81226,70848,71789,72162,48986,31799,
资产总计(万元),1595371,1601946,1541813,1482765,1432558,1454678,1312082,1288807,1263709,1227938,1193563,1158105,1186065,879736,849065,823438,844370,844006,769010,699593,730950,607994,569943,524259,531409,518076,459877,414835,410215,381925,338688,301895,323261,304190,295337,296708,283327,267294,254144,236124,164146,150614,105011,76491,
短期借款(万元),194402,239402,257402,211402,126000,122000,170752,162719,124883,112757,112618,135697,132800,116800,92000,89970,59970,64970,63970,10000,49990,79990,93000,73000,53000,41000,38000,38000,28000,20000,--,0,--,0,--,0,--,--,--,1000,4000,3000,1000,0,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付票据(万元),32459,32958,27155,27142,29816,40926,29035,25313,35239,40772,38694,36622,40999,42822,33501,28761,32819,40546,37427,29704,27829,29813,19876,20545,32432,33669,27605,21996,23229,25497,22981,14497,17273,20869,16411,31178,20004,7990,3715,2395,4354,6030,6108,3927,
应付账款(万元),294508,287001,235130,224173,218116,248365,207017,178519,194772,197784,184566,194733,246464,187228,166734,159683,183105,194612,165538,161467,168992,148143,128963,107554,105624,121531,107268,94368,99354,96863,87961,75418,81758,73369,79382,72248,72313,74675,71072,62805,69870,65161,40919,30351,
预收账款(万元),116007,97756,109282,98530,102110,97642,106169,93232,98946,94014,102564,92629,103243,61302,66824,59968,66286,65007,73506,66126,69428,58145,66026,52796,50769,44271,43807,38230,40686,34054,36938,30376,32823,25416,27789,19432,20449,17780,16095,13096,14570,10308,5206,4467,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付职工薪酬(万元),16071,13559,15611,10769,10888,12480,10575,8907,8979,10193,9730,8961,8693,6739,6892,6687,5452,8982,8304,7463,4611,7140,7578,6142,4943,6564,7306,6183,4740,5048,5542,4781,3327,3773,3379,3362,3244,4279,3938,3609,2878,3238,3929,2385,
应交税费(万元),18153,15280,13889,13161,12981,10176,10005,9515,10572,7729,5096,5556,10394,8363,7580,10359,15243,12957,13390,13746,13454,9712,6761,7838,9351,8144,6475,6386,6901,4896,754,-1504,-1110,-1636,-310,750,-41,1984,3137,2081,3848,3684,1494,94,
应付利息(万元),1372,789,590,254,187,226,245,243,204,206,336,320,274,249,179,151,--,111,--,--,--,163,--,--,115,162,28,3,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
应付股利(万元),--,--,--,--,--,--,5706,11685,--,--,--,6810,--,--,--,17114,--,--,--,21629,--,--,--,1937,13518,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
其他应付款(万元),151800,151571,122166,124204,148017,183498,161321,188128,182593,177521,154561,121127,97165,80155,98548,100524,119078,114459,73549,62331,56854,55850,31739,42606,57348,59245,49235,38571,33481,32588,32289,28116,25316,26227,16615,19649,18471,19555,19200,14877,15114,14891,21655,17669,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
一年内到期的非流动负债(万元),11778,31218,28707,30000,30100,30100,40100,28100,10000,10000,--,--,--,--,--,--,--,--,--,--,--,15000,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
流动负债合计(万元),836551,869534,809932,739636,678215,745412,740924,706360,666188,650977,608165,602454,640032,503657,472259,473217,481954,501645,435686,372465,391160,403956,353942,312419,327101,314587,279724,243736,236391,218947,186465,151684,159389,148019,143265,146620,134440,126264,117157,99862,114633,106313,80312,58892,
长期借款(万元),86071,76171,70900,71100,80900,51000,44700,46800,54900,44900,39900,39900,29900,29900,29900,10000,--,--,--,--,--,--,15000,15000,15000,15000,--,--,--,--,--,0,--,0,--,0,--,--,--,1500,4000,4000,0,0,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期应付款(万元),4149,5009,5055,13739,13461,13501,13570,23638,24163,25759,36785,7303,8088,7309,8927,8190,8979,7964,9485,9335,8581,8321,15341,15563,14434,13818,12964,7091,6542,6252,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,37,22,37,37,--,--,0,0,0,0,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,8,8,67,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
长期递延收益(万元),1903,1504,2623,2559,2301,2652,3987,4419,4319,4742,4943,4435,3486,698,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),1486,1517,1548,1580,1611,1642,1673,1705,1736,1767,1798,1830,1861,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,2,0,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,727,672,694,795,1996,1586,1145,450,--,169,173,177,185,185,173,130,138,141,143,70,--,0,--,--,--,--,0,0,0,0,
非流动负债合计(万元),93610,84202,80126,88977,98273,68795,63931,76561,85117,77167,83426,53468,43335,37907,39562,18870,9680,8826,11482,10921,9727,8771,30341,30732,29606,28995,13148,7276,6715,6382,138,141,143,70,37,22,37,37,--,1500,4000,4000,2,0,
负债合计(万元),930160,953736,890058,828613,776488,814207,804855,782921,751305,728145,691592,655922,683367,541564,511821,492087,491634,510470,447167,383386,400887,412728,384283,343151,356708,343581,292873,251012,243106,225329,186603,151824,159532,148089,143303,146642,134477,126300,117157,101362,118633,110313,80314,58892,
实收资本(或股本)(万元),86390,86390,86390,86390,86390,86390,77899,77899,77899,77899,77899,77899,70817,59712,59712,59712,59712,59712,59712,32676,32676,27036,27036,27036,27036,27036,27036,27036,27036,27036,27036,27036,27036,27036,27036,27036,13518,13518,13518,13518,10018,10018,9108,9108,
资本公积(万元),413164,413164,413164,413164,413164,413164,298625,298625,298625,298625,298598,298598,298663,162958,162958,162958,162958,162958,162958,189994,189994,77479,77479,77479,77479,77479,77479,77479,77479,77479,77479,77479,77479,77473,77473,77473,85584,85584,85686,85686,2246,2246,190,190,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,0,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,
盈余公积(万元),23202,23202,22006,22006,22006,22006,20925,20925,20925,20925,19492,19492,19492,19492,15194,15194,15194,15194,11499,11499,11499,11499,8405,8405,8405,8405,6431,6431,6431,6431,4975,4975,4975,4975,3613,3613,3613,3613,1992,1992,1992,1992,2468,1981,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
未分配利润(万元),116614,99868,104783,107225,110233,95058,100268,100084,107035,94553,98526,98751,113634,95849,99191,93288,114674,95474,87675,82039,95895,79252,72740,68188,61782,61574,56059,52878,56163,45650,42594,40581,54239,46238,43543,41541,45794,37840,35395,33212,30898,25683,12885,6266,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,0,--,
归属于母公司股东权益合计(万元),639361,622637,626375,628850,631890,616734,497846,497608,504520,492020,494515,494740,502606,338010,337054,331151,352537,333336,321843,316207,330063,195266,185660,181108,174702,174494,167005,163823,167109,156596,152085,150071,163730,155722,151665,149663,148509,140555,136591,134408,45154,39939,24650,17545,
少数股东权益(万元),25850,25573,25380,25301,24181,23737,9382,8278,7884,7773,7456,7443,93,162,191,200,199,200,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,378,369,402,341,439,396,355,358,362,47,54,
所有者权益(或股东权益)合计(万元),665211,648210,651755,654151,656071,640471,507227,505886,512404,499793,501971,502183,502698,338172,337244,331351,352736,333536,321843,316207,330063,195266,185660,181108,174702,174494,167005,163823,167109,156596,152085,150071,163730,156100,152034,150066,148850,140994,136987,134763,45512,40301,24697,17599,
负债和所有者权益(或股东权益)总计(万元),1595371,1601946,1541813,1482765,1432558,1454678,1312082,1288807,1263709,1227938,1193563,1158105,1186065,879736,849065,823438,844370,844006,769010,699593,730950,607994,569943,524259,531409,518076,459877,414835,410215,381925,338688,301895,323261,304190,295337,296708,283327,267294,254144,236124,164146,150614,105011,76491,		
  
