报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),77,77,50,50,50,50,50,50,50,50,50,50,40,--,
流动负债合计(万元),18943,16336,11114,11729,10221,9878,7206,6974,6103,4438,3396,3648,8905,4435,
长期借款(万元),1000,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),1265,1271,1205,1123,870,850,746,688,588,542,658,775,1005,351,
长期递延收益(万元),1182,1015,1059,1072,1084,1097,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),3786,3786,3786,3786,--,--,1109,1122,917,642,654,667,330,200,
非流动负债合计(万元),7233,6073,6050,5980,1954,1947,1855,1810,1504,1183,1312,1441,1335,551,
负债合计(万元),26176,22409,17163,17709,12176,11825,9061,8784,7607,5622,4708,5090,10239,4985,
实收资本(或股本)(万元),25362,25362,10145,10145,10000,10000,10000,7500,7500,7500,7500,7500,7500,7500,
资本公积(万元),17088,16966,32061,31939,26535,26535,26535,12274,12274,12274,12274,12274,12274,12274,
减:库存股(万元),5375,5375,5408,5408,--,0,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,
盈余公积(万元),3544,3544,3544,3544,2916,2916,2916,2916,2482,2081,2081,2081,1321,277,
一般风险准备(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),31558,29913,29628,28400,28133,25577,23401,22750,18840,18842,17459,16730,11837,2442,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),72178,70410,69969,68620,67584,65029,62853,45441,41096,40698,39314,38585,32932,22493,
少数股东权益(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),72178,70410,69969,68620,67584,65029,62853,45441,41096,40698,39314,38585,32932,22493,
负债和所有者权益(或股东权益)总计(万元),98354,92819,87133,86329,79760,76854,71914,54224,48703,46319,44021,43675,43171,27478,		
  
