报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
工程物资(万元),--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,
无形资产(万元),5427,5496,5078,4686,4766,4525,4538,
开发支出(万元),--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,
长期待摊费用(万元),1567,1590,187,193,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,
递延所得税资产(万元),1056,681,681,824,782,555,443,
其他非流动资产(万元),1249,1025,1158,1049,477,734,640,
非流动资产合计(万元),70623,70727,70602,63956,64105,65240,65140,
资产总计(万元),348015,332122,342611,313317,288972,248865,265934,
短期借款(万元),46000,44200,42000,37100,51900,48500,46800,
向中央银行借款(万元),--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,
应付票据(万元),11124,8634,9266,8235,5999,6724,14035,
应付账款(万元),63672,60399,55337,53316,43918,33516,42402,
预收账款(万元),31128,25324,34040,28165,24011,12494,17985,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,
应付职工薪酬(万元),654,654,5616,703,4688,4120,3117,
应交税费(万元),228,303,227,136,412,1779,2560,
应付利息(万元),--,--,--,--,--,--,--,
应付股利(万元),--,--,12586,12586,--,--,6426,
其他应交款(万元),--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,
其他应付款(万元),569,514,1065,3392,299,1357,2380,
预提费用(万元),--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,10400,--,8000,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),153375,140029,160138,143634,141627,108490,143705,
长期借款(万元),38800,38800,34300,34700,--,11200,12000,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),2207,2062,2224,2024,2028,1666,1436,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),41007,40862,36524,36724,2028,12866,13436,
负债合计(万元),194381,180891,196662,180358,143655,121356,157141,
实收资本(或股本)(万元),67200,67200,67200,67200,10200,10200,10200,
资本公积(万元),63781,63781,63781,63781,--,1,1,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),2095,2095,2095,--,5094,5100,5100,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),20559,18156,12873,1978,130072,112021,93316,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),153634,151231,145949,132959,145367,127322,108616,
少数股东权益(万元),--,--,--,--,-50,187,176,
所有者权益(或股东权益)合计(万元),153634,151231,145949,132959,145317,127509,108792,
负债和所有者权益(或股东权益)总计(万元),348015,332122,342611,313317,288972,248865,265934,		
  
