报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),7500,6250,4500,--,2250,--,2400,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),64426,52194,40433,36987,38105,21427,26151,23370,
长期借款(万元),17000,19500,23250,16128,5101,--,--,2600,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),3224,3237,3212,2965,2984,332,370,296,
非流动负债合计(万元),20224,22737,26462,19093,8085,332,370,2896,
负债合计(万元),84649,74931,66895,56080,46190,21760,26520,26266,
实收资本(或股本)(万元),19480,14580,14580,14580,14580,14580,8100,7500,
资本公积(万元),57840,4640,4640,4640,4640,4640,11120,--,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),1072,1072,1072,475,475,365,160,160,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),46842,42713,39084,31680,27441,15897,6234,1010,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),125234,63004,59376,51375,47136,35482,25614,8670,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),125234,63004,59376,51375,47136,35482,25614,8670,
负债和所有者权益(或股东权益)总计(万元),209883,137935,126271,107455,93326,57242,52134,34936,		
  
