报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),8000,12000,13000,14000,5000,2500,2500,2544,1500,
应付账款(万元),4485,2593,2544,1791,1568,1985,785,1712,1365,
预收账款(万元),15,18,17,13,22,28,197,128,51,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),705,678,677,750,652,525,607,494,392,
应交税费(万元),1465,1217,1810,1947,944,1194,1245,1286,1016,
应付利息(万元),20,17,10,6,9,11,13,--,--,
应付股利(万元),--,--,1121,1122,2176,2403,2655,960,1504,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),433,31,125,133,91,47,32,38,20,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),30123,29554,26303,23762,15962,14192,14533,12968,10847,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),4777,4750,4438,3134,3006,1396,917,816,521,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4777,4750,4438,3134,3006,1396,917,816,521,
负债合计(万元),34899,34303,30741,26896,18968,15588,15450,13783,11367,
实收资本(或股本)(万元),8000,6000,6000,6000,6000,6000,6000,6000,6000,
资本公积(万元),66082,12923,12923,12923,12923,12923,12923,12902,12902,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),74,93,93,93,96,60,49,20,16,
盈余公积(万元),3206,3206,3206,3206,3206,2438,2438,1586,869,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),52308,49017,46185,44058,30778,24992,23320,17303,9618,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),129669,71239,68406,66280,53003,46415,44731,37812,29406,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),129669,71239,68406,66280,53003,46415,44731,37812,29406,
负债和所有者权益(或股东权益)总计(万元),164568,105543,99148,93176,71971,62003,60181,51595,40774,		
  
