报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
其他流动资产(万元),7877,9669,9679,5483,10443,10848,9062,9776,5113,10187,5000,1,5801,6080,5000,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),152335,142143,149728,136916,133132,131216,118576,111373,123844,109433,53178,50965,47740,46490,46705,44721,44878,36866,37258,35755,33456,29529,24980,21741,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),11512,11636,11702,11880,11816,9652,8836,3098,2030,5307,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,53308,--,48508,--,47790,--,46528,--,45965,--,30314,--,30295,--,34616,--,34614,33352,33242,32583,29555,20182,18406,
累计折旧(万元),--,21329,--,19916,--,18213,--,16435,--,14663,--,8847,--,7580,--,11584,--,10568,10009,9427,8251,6125,4547,3221,
固定资产净值(万元),--,31980,--,28591,--,29577,--,30093,--,31302,--,21467,--,22715,--,23032,--,24046,23343,23815,24332,23430,15635,15185,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),32409,31980,28148,28591,28948,29577,29331,30093,30563,31302,21305,21467,22085,22715,22503,23032,23508,24046,23343,23815,24332,23430,15635,15185,
在建工程(万元),6699,3376,5172,3424,2786,1936,2089,1529,1129,1067,1024,1237,1339,1203,735,508,173,158,207,115,430,385,2623,453,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),7408,7639,7936,6250,6332,6454,6589,6594,6728,6862,2998,3016,3040,3063,3087,3120,3154,3188,3210,3198,3136,3157,3237,2046,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),54391,54391,54391,54101,54101,54101,54101,54101,54101,54101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),175,166,166,61,69,77,86,93,56,58,21,21,22,23,24,25,26,27,28,29,30,34,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1993,1980,1092,1127,1012,918,923,900,767,713,481,456,374,308,383,367,323,167,196,199,129,90,76,68,
其他非流动资产(万元),141,1272,--,--,--,--,--,--,500,500,300,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),114729,112441,108607,105435,105064,102714,101955,96408,95873,100410,26129,26199,26860,27312,26739,27053,27184,27585,26983,27356,28058,27096,21572,17752,
资产总计(万元),267064,254583,258336,242351,238196,233931,220531,207781,219717,209844,79307,77164,74600,73802,73443,71774,72062,64451,64241,63111,61514,56625,46552,39493,
短期借款(万元),73500,61500,59766,52768,51140,48140,39238,28140,24700,32700,13100,13100,13100,12965,13900,13900,13900,24400,25984,25398,25500,24030,19630,16800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2200,3200,4600,4600,5000,5000,4600,5900,5100,7800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),4315,5569,4870,5075,4141,4525,3335,3707,3575,4813,2866,2891,1946,1399,1550,1448,1460,1534,1373,1666,1689,2063,1598,1060,
预收账款(万元),5183,2845,6887,2727,3270,2532,2685,3646,2984,620,425,358,637,222,517,188,177,350,267,192,222,395,417,236,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2475,4863,3884,3033,2247,4106,3212,2460,1874,3524,2053,1708,1220,2031,1683,1413,1201,2278,1627,1433,2016,2309,2013,1864,
应交税费(万元),1819,1908,2602,2455,1992,1790,2229,2014,21877,2623,1300,1109,619,1232,591,541,557,373,527,972,385,351,-21,273,
应付利息(万元),84,75,65,58,62,66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),388,333,294,302,425,369,323,388,703,39099,94,91,352,98,107,182,776,157,212,196,183,215,29,518,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),89963,80293,82968,71017,68277,66527,55622,46457,60813,91178,19838,19257,17874,17947,18347,17671,18071,29092,29990,29857,29996,29362,23667,20751,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),767,312,247,258,268,236,239,219,228,206,--,222,230,238,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),786,838,890,741,769,797,825,853,881,909,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,214,--,--,--,209,216,223,229,236,243,171,--,--,--,
非流动负债合计(万元),1553,1150,1137,999,1037,1033,1064,1072,1108,1115,214,222,230,238,209,216,223,229,236,243,171,0,0,0,
负债合计(万元),91516,81443,84105,72016,69314,67560,56685,47528,61922,92293,20052,19479,18104,18185,18556,17887,18293,29322,30227,30100,30167,29362,23667,20751,
实收资本(或股本)(万元),17547,17547,17547,17547,17547,17547,17547,17547,17547,15927,13410,13410,13410,13410,13410,13410,13410,10350,10350,10350,10350,10350,10350,10350,
资本公积(万元),110947,110947,111009,111009,111009,111009,111009,111009,111009,74624,20573,20573,20573,20573,20573,20573,20573,5445,5445,5445,5445,5445,5445,5445,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5005,5005,5235,4177,3763,3746,3782,2952,2632,2615,2607,2580,2579,2579,2585,2475,2384,2350,2244,2154,1932,1450,858,466,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),41147,39029,39624,37501,36457,33995,31474,28704,26560,24337,22623,21084,19901,19022,18285,17396,17369,16953,15969,15061,13620,10018,6232,2480,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),174646,172528,173415,170234,168776,166297,163811,160212,157747,117503,59213,57648,56463,55584,54854,53855,53737,35098,34008,33010,31347,27263,22885,18741,
少数股东权益(万元),902,613,815,101,106,73,35,41,48,47,42,37,34,32,33,32,32,31,7,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),175547,173141,174230,170335,168882,166370,163846,160253,157796,117550,59255,57685,56497,55617,54887,53887,53769,35129,34015,33010,31347,27263,22885,18741,
负债和所有者权益(或股东权益)总计(万元),267064,254583,258336,242351,238196,233931,220531,207781,219717,209844,79307,77164,74600,73802,73443,71774,72062,64451,64241,63111,61514,56625,46552,39493,		
  
