报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
长期借款(万元),16700,16700,20000,20000,10000,10000,--,1,3,4,7,9,11,14,11,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),555,257,260,260,260,359,260,260,260,260,260,260,145,145,145,--,--,
递延所得税负债(万元),414,427,438,462,480,480,--,--,--,--,--,0,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,
非流动负债合计(万元),17669,17384,20698,20722,10740,10840,260,261,263,264,267,269,156,159,156,0,0,
负债合计(万元),83465,81891,70842,67126,61524,58156,4441,3667,3079,3242,5449,4144,3644,3285,2644,3545,3452,
实收资本(或股本)(万元),7054,7054,7054,7054,6668,6668,6668,6668,6668,6668,6668,6668,5000,5000,5000,5000,5000,
资本公积(万元),31012,30104,28957,28111,15216,15238,15238,15238,15238,15238,15238,15238,7242,7242,7242,7242,7242,
减:库存股(万元),12383,12383,12403,12403,--,--,--,--,--,--,--,0,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
盈余公积(万元),1383,1383,1383,1383,1383,1383,1369,1369,1369,1369,1162,1162,1162,1162,918,595,123,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),8801,8555,8748,7945,7583,6798,5819,5837,7016,6476,6348,7378,6642,6149,5320,4060,1777,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,
归属于母公司股东权益合计(万元),35839,34675,33705,32064,30831,30054,29104,29115,30253,29681,29340,30388,19989,19506,18437,16904,14142,
少数股东权益(万元),10252,9530,8645,8252,6941,6256,120,--,--,--,0,0,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),46091,44205,42349,40316,37772,36310,29224,29115,30253,29681,29340,30388,19989,19506,18437,16904,14142,
负债和所有者权益(或股东权益)总计(万元),129556,126095,113192,107442,99296,94466,33665,32783,33332,32923,34788,34533,23633,22790,21081,20449,17594,		
  
