报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),242621,214908,208737,141494,148840,159781,143494,100255,86557,69499,81557,82132,76412,85955,94509,66099,54864,49455,52769,52144,39545,39965,34254,22400,16436,16544,14442,12049,12605,12790,8666,6765,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),34,34,--,--,24,24,48,48,--,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),17605,30498,20917,9566,8713,6190,4876,2891,2571,3888,2782,8172,11160,10006,174,2298,803,713,46,196,323,365,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),1053964,879346,707270,661764,502875,567643,510712,392939,350308,405985,369850,338485,329339,368830,323740,275413,219197,213786,185274,163105,138858,158531,131439,126164,125729,129138,134845,142237,68406,53594,43934,37977,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),19104,17966,17687,16242,16554,12972,8685,8372,8372,8222,5222,3842,3842,3842,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3044,5951,10746,10711,4466,5775,13452,10918,4306,2301,2240,2360,2714,2586,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,245653,--,181852,--,176245,--,114275,--,106158,--,54505,--,56014,--,39403,--,35487,--,32237,--,30589,--,25737,--,16452,--,14525,--,12359,9463,--,
累计折旧(万元),--,36077,--,31127,--,27300,--,21964,--,17193,--,13302,--,14495,--,11472,--,11081,--,9580,--,8151,--,6827,--,5770,--,4941,--,4250,3168,--,
固定资产净值(万元),--,209576,--,150725,--,148945,--,92311,--,88965,--,41202,--,41519,--,27931,--,24406,--,22657,--,22437,--,18910,--,10682,--,9583,--,8109,6296,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),218090,209576,158755,150725,150382,148945,92744,92311,91999,88965,44340,41199,41400,41519,32908,27931,24588,24406,22491,22657,23300,22437,21466,18910,14857,10682,10021,9583,8760,8109,6296,5714,
在建工程(万元),103924,82927,40425,30966,23098,23272,35741,30120,25714,21616,51861,40815,38869,35783,33360,31278,27391,25363,23579,23563,23070,18310,16358,10280,6690,5154,2612,2533,2218,1067,128,14,
工程物资(万元),--,--,--,--,902,428,471,564,--,270,--,--,--,248,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),28044,27977,27646,27763,27911,27962,21118,21291,21096,21191,10473,10252,10385,10276,4067,3923,3983,4020,2246,2107,2127,2147,2140,2160,2093,2110,2089,2075,2090,2097,2148,2196,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),7073,7073,7073,6232,6232,6232,5295,5295,5121,5121,5121,5121,5121,5121,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),29147,27660,15356,9959,10247,10332,10933,11193,9814,8351,5366,5561,5162,5451,4694,4674,4109,4380,4060,4306,4547,4799,350,15,19,24,57,89,120,44,--,6,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),5403,4862,1795,1407,1889,1883,981,1252,831,796,911,868,656,669,432,495,581,647,444,435,383,386,241,199,238,213,178,156,152,130,126,123,
其他非流动资产(万元),46974,42548,77701,46080,40589,27444,9819,7802,7270,8332,17474,17515,6488,6920,7197,9104,8235,8000,5818,5818,5727,5727,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),460803,426539,357184,300084,282270,265244,199238,189119,174523,165164,143008,127533,114637,112414,85058,77406,68887,66816,58638,58887,59154,53807,40556,31565,23896,18182,14957,14436,13341,11447,8697,8053,
资产总计(万元),1514767,1305886,1064454,961847,785144,832886,709950,582058,524831,571150,512858,466018,443976,481244,408798,352819,288084,280602,243912,221992,198012,212338,171995,157729,149625,147320,149802,156673,81747,65041,52632,46030,
短期借款(万元),284424,192409,155610,126660,80554,47654,58664,36372,39436,70463,72717,52466,81709,89099,70665,85409,56344,55025,37291,28240,19786,15990,7500,11183,7000,4000,9500,19981,25714,14670,12844,10405,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,63,115,101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),189069,211035,192616,143227,176731,180995,133177,83326,83875,76851,55125,36556,59401,53257,36026,15273,22103,13921,14735,7337,7356,7731,5695,7038,6813,2595,3693,8232,9123,10237,5404,6431,
应付账款(万元),250496,376038,239201,252958,165017,240809,208786,162918,110783,136656,141323,127987,73665,119342,93888,88056,61360,63636,48669,47892,31524,55618,34631,18063,14437,19540,17174,11475,14025,9216,8539,8350,
预收账款(万元),5661,5113,4592,4513,4156,3816,4530,3143,2303,1282,2326,2172,2031,933,14261,1695,1968,2454,4710,2007,2395,1166,1656,1016,671,490,615,424,350,570,1752,994,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),14318,22031,12940,11137,9859,15060,10165,9582,8828,12345,6057,5649,5085,6659,4614,3893,2675,3157,1957,1656,1282,1889,1882,1233,1023,1223,961,665,667,636,595,458,
应交税费(万元),5278,3048,3345,2014,3387,5090,2090,6986,1823,2037,3193,3817,1999,2630,85,1081,59,1869,737,311,706,674,-1241,-36,-488,-47,848,695,506,573,663,337,
应付利息(万元),5345,3433,1581,2284,1514,963,405,2013,1646,1537,864,2140,1454,1251,574,408,23,275,--,--,26,26,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),17619,17713,15691,15944,26191,27072,25774,25556,30553,28284,7318,7073,8609,8595,1918,821,2381,1405,671,709,565,485,526,403,303,287,257,256,272,235,292,179,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),12176,11593,8243,7922,3111,3776,4250,5370,7031,7588,5213,5178,4598,5175,2160,2160,2160,2160,2073,1533,1386,853,56,56,1033,1033,--,21,41,60,1073,65,
其他流动负债(万元),308,438,222,231,240,240,250,250,265,250,180,180,185,185,151,156,127,127,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),784694,842852,634042,566890,470760,525474,448090,335515,286544,337293,294318,243219,238736,287127,224404,199067,149299,144028,110843,89685,65025,84433,50704,38956,30792,29120,33048,41749,50897,36197,31162,27218,
长期借款(万元),29400,29400,29400,29400,29400,26000,--,38,2086,2695,3271,24408,13259,5117,5217,5757,6297,5663,6203,6743,7283,3616,--,--,--,--,990,1000,1000,1000,60,1133,
应付债券(万元),95155,95052,95307,72435,24851,24851,24820,24820,24802,24802,24753,24753,24753,24753,25000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),11571,14746,8795,10380,242,1456,1844,2488,3681,4824,2290,2988,3969,4374,6870,5676,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),173,173,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),15938,14718,14796,14763,10590,10603,11019,9164,8661,7416,6490,2108,2075,2110,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),436,448,470,480,497,513,529,545,561,578,990,1070,1070,1070,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2077,1883,1902,1833,1541,1557,1076,1082,1077,588,309,318,375,384,384,395,503,344,
非流动负债合计(万元),152673,154537,148768,127458,65580,63423,38212,37054,39792,40314,37794,55327,45126,37425,39164,13317,8199,7499,7744,8300,8360,4698,1077,588,309,318,1365,1384,1384,1395,563,1477,
负债合计(万元),937367,997390,782810,694349,536339,588897,486303,372570,326335,377607,332112,298546,283862,324552,263568,212384,157498,151527,118587,97985,73385,89131,51781,39544,31101,29438,34414,43134,52281,37592,31726,28695,
实收资本(或股本)(万元),154867,129191,129191,129191,129262,129290,128972,64510,64510,64543,63078,63078,25154,25161,25161,25161,24440,24440,24440,24440,24440,24440,24440,24440,18800,18800,18800,18800,14100,14100,14100,14100,
资本公积(万元),233959,7822,5501,5232,5330,6519,3453,67296,66536,65788,45983,45526,81678,80756,80106,79441,71994,71994,71994,71994,71994,71994,71994,71994,77634,77634,77634,77634,--,--,--,--,
减:库存股(万元),6550,13967,14064,14064,25707,25850,24106,23548,27334,27334,6631,6631,7947,7947,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),20741,20741,14643,14643,14643,14643,10987,10987,9230,9230,5564,5564,5564,5564,3548,3548,3548,3548,2676,2676,2676,2676,1971,1971,1971,1971,1112,1112,1112,1112,535,233,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),158436,146909,128873,116839,110404,103146,90425,76522,71748,67433,59793,48343,42985,41117,35131,31072,29072,27558,24730,23481,24155,22770,20503,18533,18856,18207,16571,14708,12999,10798,5106,2013,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-14,-15,-6,-5,-1,-6,-2,-3,0,0,0,0,0,0,0,0,-0,--,
归属于母公司股东权益合计(万元),561158,290604,264044,251862,233886,227697,209709,195746,184672,179640,167770,155877,147451,144660,143932,139207,129048,127536,123840,122585,123263,121878,118908,116939,117261,116612,114119,112255,28212,26011,19742,16346,
少数股东权益(万元),16242,17892,17600,15637,14919,16292,13938,13742,13823,13904,12976,11595,12663,12032,1298,1227,1538,1540,1485,1421,1364,1329,1306,1247,1262,1269,1269,1285,1254,1438,1164,988,
所有者权益(或股东权益)合计(万元),577400,308496,281644,267499,248805,243989,223647,209488,198495,193543,180746,167472,160114,156692,145230,140434,130586,129076,125324,124007,124627,123207,120214,118185,118524,117882,115388,113540,29466,27449,20906,17335,
负债和所有者权益(或股东权益)总计(万元),1514767,1305886,1064454,961847,785144,832886,709950,582058,524831,571150,512858,466018,443976,481244,408798,352819,288084,280602,243912,221992,198012,212338,171995,157729,149625,147320,149802,156673,81747,65041,52632,46030,		
  
