报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4966,4993,5021,5048,5075,5103,5226,5131,2579,2593,2604,2617,2631,2644,2698,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),5575,5575,9311,9311,9311,9311,11146,11146,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),354,440,520,580,625,725,1725,926,950,1048,1148,1244,1343,1441,1877,1911,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),427,418,412,354,246,246,171,243,338,252,322,264,246,189,149,152,163,
其他非流动资产(万元),4452,4649,3365,3577,3425,3607,4942,5404,8316,7685,4865,3711,3222,2753,--,--,--,
非流动资产合计(万元),167955,170034,170727,164795,158577,145231,147393,148431,128397,122360,118281,113551,102840,99227,55323,29752,15794,
资产总计(万元),290714,283121,280616,267464,273905,266706,225534,228668,204520,201639,194359,191476,124687,127231,88858,64024,48651,
短期借款(万元),82300,80650,80650,75250,81592,77642,74781,82424,72000,69000,62300,61300,39800,39800,25200,10400,2500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,100,100,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),18780,14935,10637,9802,8208,6123,12412,9189,3603,3393,2879,2286,3125,5337,2857,2452,3547,
预收账款(万元),1624,2503,3066,797,667,1331,499,752,331,1081,1176,196,271,676,2662,813,735,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1277,1021,962,822,685,666,663,629,422,514,571,552,502,498,301,257,311,
应交税费(万元),3960,3136,3981,2868,4021,3187,2663,1974,912,1104,1009,1007,698,1363,602,1491,1839,
应付利息(万元),18,10,20,15,2,--,20,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,1570,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3480,3149,2732,1941,1630,1352,1511,1449,1304,1114,1522,3090,1690,885,954,1505,929,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),8013,8758,4578,6383,5661,9600,8362,9235,5866,7982,8280,7667,6292,6173,862,--,--,
其他流动负债(万元),--,--,22,--,--,--,22,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),119452,114161,106648,97878,102567,100001,100933,105651,84437,84189,77737,76098,53949,54732,33437,16917,9860,
长期借款(万元),689,689,5984,6020,9627,6779,2732,3038,2319,2331,2569,2743,3031,3294,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),350,350,2367,2394,2701,3135,5751,6577,5568,4531,6175,7585,6006,7329,1748,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1171,1201,1232,1262,1294,1327,1360,1394,946,967,791,1009,1030,1051,1135,1215,--,
递延所得税负债(万元),376,384,392,400,407,415,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,1094,
非流动负债合计(万元),2586,2624,9975,10076,14032,11656,9843,11008,8833,7829,9534,11337,10068,11674,2883,1215,1094,
负债合计(万元),122038,116785,116623,107954,116598,111657,110776,116659,93270,92019,87271,87434,64017,66407,36320,18132,10954,
实收资本(或股本)(万元),109487,109487,109487,109487,57625,57625,54680,54680,27340,27340,27340,27340,20500,20500,20500,20500,20500,
资本公积(万元),632,632,632,632,52494,52494,17491,17491,44831,44831,44831,44831,10973,10973,10973,10973,10973,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5968,5968,4929,4929,4929,4929,4181,4181,4181,4181,3363,3363,3363,3363,2492,1848,1268,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),52589,50249,48945,44462,42259,40001,38406,35656,34897,33268,31554,28507,25834,25988,18573,12571,4956,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),168675,166336,163993,159510,157307,155049,114758,112009,111250,109620,107088,104042,60670,60824,52538,45892,37697,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),168675,166336,163993,159510,157307,155049,114758,112009,111250,109620,107088,104042,60670,60824,52538,45892,37697,
负债和所有者权益(或股东权益)总计(万元),290714,283121,280616,267464,273905,266706,225534,228668,204520,201639,194359,191476,124687,127231,88858,64024,48651,		
  
