报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,170,1560,207,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),29003,26212,28263,29126,26370,24733,21609,15129,15609,
预收账款(万元),149,13,18,15,33,58,25,15,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4346,4070,4571,5243,4160,3560,1239,714,936,
应交税费(万元),7082,6549,11120,9071,10851,8953,2702,772,476,
应付利息(万元),--,49,44,49,64,65,--,--,--,
应付股利(万元),--,--,--,--,--,707,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),504,527,746,322,276,1023,403,366,1344,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,2325,2080,3527,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),41108,74604,81941,76477,74814,74010,63618,57005,60823,
长期借款(万元),4685,8541,9554,10561,12064,5000,5000,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,649,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),21062,20877,19240,18633,14826,11559,--,--,--,
递延所得税负债(万元),75,4,12,--,--,--,414,291,153,
其他非流动负债(万元),--,--,--,--,--,--,7879,7487,6433,
非流动负债合计(万元),25822,29422,28806,29194,26889,16559,13293,7777,7236,
负债合计(万元),66931,104026,110747,105671,101703,90569,76911,64782,68058,
实收资本(或股本)(万元),40800,36000,36000,17472,17472,17472,18000,18000,18000,
资本公积(万元),107670,857,857,857,857,154,1157,1157,1157,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),8913,8913,8913,8913,8722,7780,7376,6257,5508,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),136970,120665,107140,122363,94702,70557,56348,46158,35733,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-377,-267,-257,
归属于母公司股东权益合计(万元),294397,166925,153714,150477,121832,95523,82504,71304,60141,
少数股东权益(万元),323,347,309,280,295,580,580,710,817,
所有者权益(或股东权益)合计(万元),294720,167272,154022,150757,122127,96103,83084,72014,60958,
负债和所有者权益(或股东权益)总计(万元),361650,271298,264769,256428,223831,186672,159995,136797,129016,		
  
