报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2008-09-30,2007-12-31,2006-12-31,2005-12-31,
存货(万元),10053037,9864972,8997364,8553980,7231136,6411123,5503425,5600292,5355511,5400719,5260055,5111983,5122275,4885316,4639042,4268639,4152866,3760201,3586623,3325949,3290927,3228689,3005107,2875006,2880091,2726947,2664178,2322148,2137620,2099371,1831546,1647595,1072304,1065713,637110,549373,506337,285789,276271,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,1145,1473,--,--,--,--,0,0,0,0,0,0,0,0,0,
其他流动资产(万元),346906,343885,267721,321128,278876,288181,193409,208267,230854,225423,209445,195279,150480,172193,155031,128901,122755,129709,126571,129773,102685,107688,92321,98922,73958,71560,2477,2455,1641,1699,5119,4554,2800,4263,3519,0,1054,0,0,
流动资产合计(万元),14587232,14358926,13826526,13398432,12100721,11947873,9589953,9024619,9167561,8933563,8088826,7552693,7408856,7501881,6868388,6378069,6426321,6015723,5753768,5225404,4931047,4710188,4832952,4552112,4540297,4470192,4279709,3765839,3369506,3325453,3066537,2610896,2159886,2197892,1107015,1194588,1088828,808978,590372,
发放贷款及垫款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,770,0,0,0,0,0,0,0,0,
可供出售金融资产(万元),415145,289789,382590,415518,255693,249835,60437,60437,60437,60437,110611,110511,110511,110511,50540,50540,50540,50540,0,--,--,--,--,0,--,10,11,12,13,13,0,770,477,912,264,1657,604,1116,638,
持有至到期投资(万元),100,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
长期应收款(万元),49112,48538,23332,24032,21911,20771,100000,96698,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
长期股权投资(万元),218073,217494,240650,204869,220334,223365,28728,29104,29635,30569,29453,30010,30807,31387,31758,34410,33972,34580,37214,38697,40762,41987,42128,42618,42993,44031,45745,51230,54980,55555,56782,56782,72634,72988,106199,104000,51864,53020,51334,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
投资性房地产(万元),1544045,1544045,1517155,1517155,1496923,1497663,1489199,1489199,1444480,1444480,1431242,1431242,1405181,1405181,1381300,1381300,1354590,1354590,1316980,1316980,1284040,1284040,1194600,1194600,1159900,1159900,1126072,1106757,976220,976220,915317,915317,383632,867822,699585,246257,467400,227006,223334,
固定资产原值(万元),--,6000750,--,5759594,--,5637327,--,2782368,--,2767409,--,2712658,--,2636857,--,2453105,--,2429916,--,2203862,--,2157579,--,2077591,--,2030430,--,1850611,--,1655822,1181569,1170164,1035645,1005783,557784,499541,521731,421851,377698,
累计折旧(万元),--,1368143,--,1202752,--,1033173,--,983546,--,919956,--,861579,--,800417,--,750552,--,698777,--,652161,--,610115,--,589605,--,549922,--,508961,--,439164,373959,369863,314920,345111,183215,182247,159642,158140,143031,
固定资产净值(万元),--,4632608,--,4556841,--,4604155,--,1798822,--,1847453,--,1851079,--,1836440,--,1702553,--,1731139,--,1551700,--,1547464,--,1487986,--,1480507,--,1341650,--,1216657,807611,800300,720725,660672,374569,317295,362089,263711,234667,
固定资产减值准备(万元),--,43075,--,26555,--,26826,--,40777,--,33336,--,34226,--,34321,--,34968,--,37707,--,9592,--,14349,--,16657,--,19161,--,13086,--,13044,5162,5169,3663,5259,3925,1510,1590,6698,7333,
固定资产(万元),4518128,4589532,4477212,4530287,4521848,4577328,1748409,1758044,1782773,1814117,1781728,1816853,1808372,1802119,1755024,1667586,1686546,1693432,1584425,1542109,1539564,1533115,1506651,1471329,1498777,1461346,1420531,1328564,1228429,1203613,802449,795132,717063,655414,370644,315784,360499,257013,227334,
在建工程(万元),311677,287149,400745,414357,418816,396362,161438,168710,138626,124919,145461,125189,97877,83489,104970,194840,162710,169922,241101,252839,244797,214649,185036,149953,122653,95057,101175,138452,195470,178966,313125,242312,105698,127989,124485,165752,124915,87701,74088,
工程物资(万元),10691,10957,14156,22141,27803,31397,694,693,702,728,5429,1389,1303,1074,1238,796,796,787,1295,1462,2002,1428,1804,2479,1774,1524,1534,1031,923,768,8609,4775,14290,11426,1801,190927,2153,0,0,
固定资产清理(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,-925,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
无形资产(万元),1086850,1085709,1098528,1114646,1136159,1135017,407590,401587,410147,408725,408693,406103,399963,397720,401637,397737,395520,396268,370736,367122,367277,360068,335915,337828,336963,335207,324333,320015,327300,284815,204011,198223,184151,184022,144451,0,81739,68598,69715,
开发支出(万元),--,--,--,301,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
商誉(万元),274029,274029,274977,274977,274977,274977,25837,25837,25837,25837,26111,26111,26111,26111,30756,30756,30756,30756,31205,31205,31205,31205,31205,31205,31205,31205,31356,31356,31356,31356,31356,31356,24067,25728,9917,9924,9917,2378,2378,
长期待摊费用(万元),113511,113436,103229,96916,99573,96020,43464,40877,40861,40477,29613,27945,32739,28978,28317,23493,21251,20469,20281,17979,20889,18923,45105,43143,17089,16991,15788,13900,13058,12234,4077,2962,9412,2917,2096,1821,1600,1663,2095,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
递延所得税资产(万元),301382,295201,255653,265837,272845,269568,170495,160733,137883,142363,133785,144016,140824,140092,119279,125858,116261,116888,125756,117785,116782,120577,90392,74166,81371,75833,74361,63789,57172,53038,40344,39128,23764,33955,11937,9905,8439,7697,8900,
其他非流动资产(万元),100487,105943,112273,117622,112800,119536,398237,355684,48238,48455,39939,42355,37568,39954,--,--,--,--,0,--,--,--,--,--,--,--,90,95,100,106,111,120,125,149,36,0,0,0,0,
非流动资产合计(万元),8943230,8861822,8900501,8998656,8859679,8891839,4634526,4587602,4119619,4141107,4142066,4161723,4091256,4066616,3904820,3907316,3852944,3868232,3728993,3686177,3647318,3605992,3432836,3347321,3292727,3221104,3140995,3055202,2885020,2796684,2376951,2286877,1534387,1983323,1471415,1046027,1109131,706192,659816,
资产总计(万元),23530462,23220748,22727027,22397088,20960400,20839712,14224480,13612222,13287180,13074670,12230892,11714417,11500112,11568497,10773208,10285385,10279265,9883955,9482760,8911581,8578366,8316180,8265788,7899432,7833024,7691296,7420704,6821040,6254526,6122137,5443488,4897773,3694272,4181215,2578430,2240615,2197958,1515170,1250188,
短期借款(万元),3593154,3437520,3705490,3618844,3304609,3202773,1461899,1696417,1510358,1680600,1675964,1464449,1287259,1163564,1125821,1102120,1229103,1351650,1334352,1125050,1058831,1138829,1177690,1240559,1309774,1128686,1088172,1036653,801716,706789,662109,652987,386310,154460,395820,451015,276303,266279,179790,
向中央银行借款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付票据(万元),132435,145799,130754,95025,73577,231332,37979,36771,49916,43648,40017,32689,46879,23722,57379,29726,53836,50611,45351,33176,66829,43000,52640,41818,29649,36182,31208,18048,31103,32508,29315,21421,18193,17561,13438,10511,13791,9410,8955,
应付账款(万元),1293190,1574709,1345233,1341680,1082582,1231164,802552,842624,719067,862571,794901,879244,853382,929755,761580,832481,769387,851670,758416,701543,641924,656920,621957,565492,493601,512435,452045,450341,437636,419860,265533,254589,212142,229970,183632,140407,140664,140576,116882,
预收账款(万元),3028762,2734049,2723509,2567258,2312964,2346250,2136192,1697953,2009361,1903403,1945354,1619486,1616649,1652967,1653625,1280322,1434117,1556795,1699310,1524500,1502905,1420695,1248073,1070051,1207921,1162178,1216651,799708,802529,723547,681462,565598,330942,536251,238056,175158,206866,149359,117957,
卖出回购金融资产款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付职工薪酬(万元),21946,36559,26382,27701,31066,40009,10179,10359,10462,11860,12389,11683,10505,12458,13334,13477,10488,14386,11031,13920,9471,15346,10666,11301,10865,14372,12055,13094,12671,14641,8441,7923,7990,8327,7332,14679,8430,17344,16077,
应交税费(万元),95663,176926,88966,125658,100255,182979,71771,131511,69857,146451,35822,44240,28435,81995,52264,31546,71789,75089,90655,89019,111797,130890,103269,73893,101756,123561,135659,131593,107276,126649,34295,38320,29186,39359,34840,28025,27397,25015,14249,
应付利息(万元),70808,85811,95730,96913,61004,79903,66226,53239,38878,42913,55765,60257,52862,49329,43882,45522,29105,25381,16358,27664,23477,15527,8651,18189,8626,12186,2242,13106,14261,8855,905,127,57,99,0,0,0,0,0,
应付股利(万元),35800,19080,31980,80107,24317,20258,20890,28416,4847,5527,12692,18054,4055,5552,4397,40322,4306,4519,4510,34400,3841,4305,4571,36189,5504,5504,4129,33355,1222,1680,0,32699,0,3802,3701,1767,6926,774,525,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
其他应付款(万元),783678,802634,471193,615333,630983,598069,326361,344533,307061,307856,431663,460268,305420,307834,324445,316584,268009,275727,253625,234257,208591,248312,306327,346964,359513,366493,468449,429180,309080,380089,226762,235687,273872,216239,272279,537436,635750,392201,408945,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
应付短期债券(万元),600000,276970,600000,379855,600000,300000,700000,700000,300000,600000,200000,100000,200000,660000,660000,660000,560000,300000,300000,300000,300000,100000,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债(万元),1089362,1149144,1024259,1240693,1066087,689742,248000,88571,382000,390750,389512,974459,556495,611651,113973,177145,325708,319922,164969,166142,250315,257602,430213,510430,325486,360412,183150,159398,143323,226093,108050,204250,137600,149950,119400,158200,119800,54466,31409,
其他流动负债(万元),620723,604236,625145,608912,604741,573938,619950,609183,538546,523076,479515,497020,484533,452539,407870,410695,403512,380247,421345,372915,327089,314868,283538,260027,208329,216588,146386,130083,135655,126643,152470,97636,85415,76320,68098,0,67486,0,0,
流动负债合计(万元),11365521,11043436,10868640,10797980,9892186,9496419,6501998,6239578,5940354,6518657,6073594,6161850,5446473,5951366,5218569,4939941,5159361,5205997,5099922,4622586,4505069,4346295,4247595,4174912,4061024,3938596,3740147,3214558,2796472,2767354,2169341,2111237,1481707,1432337,1336596,1517198,1503413,1055423,894788,
长期借款(万元),2684198,2567103,2615866,2408284,2061822,1808769,936926,858910,967340,688860,926549,376400,632950,677950,931792,761542,822742,687992,644834,600700,505540,475705,566404,600750,749452,777260,789818,847265,788196,757045,854098,608361,526880,509836,187270,70870,87570,98341,57447,
应付债券(万元),1745822,1815484,1920769,1949349,1630144,2127940,1500000,1700000,1698127,1200000,1218102,1170000,1357486,906991,816343,816266,632783,630560,669682,670561,669019,669245,769167,469719,474215,468710,473210,468870,468680,468479,391775,189599,195609,193390,0,0,0,0,0,
长期应付款(万元),75514,92077,106118,122131,342919,374089,1419,1502,1905,1905,1995,2073,2221,2221,45654,2109,44521,2241,51162,51162,51742,51742,52274,52274,52813,52813,53365,53365,54053,54053,54784,54883,83764,56243,55833,1726,58392,0,92775,
专项应付款(万元),--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,14029,14029,14029,14029,13826,13826,3190,14029,24083,0,25265,0,0,
预计非流动负债(万元),48567,46494,41218,40150,36972,37128,21829,20253,13884,13645,11016,9695,10490,10108,10470,10705,10147,10198,11197,9760,10111,10008,4703,3638,4151,3303,678,440,413,328,7970,7946,7770,7744,0,0,0,0,0,
长期递延收益(万元),84655,85552,82045,82035,84461,86007,63439,61369,61378,62892,63535,65757,63636,64167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,5501,0,2498,2902,
递延所得税负债(万元),484571,447373,447847,463913,471663,480087,282884,276572,269025,264599,259996,261022,254045,255117,256082,254928,247252,241883,240496,220357,198291,198999,232820,233540,225238,214592,211359,197079,168647,160963,140669,139483,11669,123488,95416,4168,67345,0,0,
其他非流动负债(万元),66046,66046,66366,66046,66046,66046,60156,60156,60156,60156,60156,60156,31420,31420,62323,62273,58281,60273,61397,59933,61892,61718,64785,62208,65375,64460,67129,67717,79102,66952,25020,25247,29649,24966,30478,4260,6203,933,819,
非流动负债合计(万元),5254751,5185531,5346429,5198108,4766303,5052342,2911520,3023344,3117584,2337826,2584894,1988648,2396668,1992393,2122663,1951367,1815725,1675426,1678768,1612472,1496594,1467417,1690154,1422129,1571244,1581138,1609588,1648765,1573120,1521850,1488143,1039345,858530,929696,393080,146370,244774,192782,153942,
负债合计(万元),16620272,16228967,16215069,15996087,14658489,14548761,9413519,9262921,9057938,8856483,8658488,8150498,7843141,7943758,7341232,6891308,6975086,6881424,6778690,6235058,6001663,5813711,5937749,5597041,5632268,5519734,5349735,4863323,4369592,4289204,3657484,3150582,2340238,2362033,1729676,1663568,1748187,1248205,1048730,
实收资本(或股本)(万元),1067777,1067777,1067777,1067777,1067777,1067777,1067777,533889,533889,533889,478464,478464,478464,478464,478464,478464,478464,428374,428374,428374,428374,428374,428374,428374,428374,428374,428374,428374,428374,387333,387333,387333,387333,387333,280000,280000,180000,180000,149204,
资本公积(万元),581990,582020,586281,586281,586520,586520,624080,1158166,1157970,1157970,750667,750667,789869,789869,813197,813197,812488,585105,532870,536548,535776,539579,530543,531027,531181,531187,544216,544216,599562,550870,608267,606425,640890,775075,192482,127907,34642,52247,35517,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
专项储备(万元),956,1299,1784,1123,840,866,1354,1059,619,890,1491,1330,1461,793,2443,2442,2182,1379,1990,1640,1287,955,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
盈余公积(万元),136802,136802,127687,127687,127687,127687,105329,105329,105329,105329,82850,82850,82850,82850,71120,71120,71120,71120,58055,58055,58055,58055,34088,34088,34088,34088,19255,19255,19255,19255,111,111,0,111,111,0,0,0,0,
一般风险准备(万元),29948,29948,26968,26968,17804,17804,5999,7452,5999,5999,4658,4658,3764,3764,2442,2570,70,70,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
未分配利润(万元),2239812,2275818,2276659,2205671,2142071,2098012,2095645,2049261,1899683,1884616,1812868,1811465,1746136,1731508,1676368,1640225,1563331,1541980,1406534,1362945,1257319,1263440,1171723,1129622,1051106,1021741,916826,845450,731069,687283,573787,544662,155053,470399,290980,76455,173670,11462,-628,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-12,-12,-12,-12,-12,0,0,0,0,0,0,0,0,0,
归属于母公司股东权益合计(万元),5078478,5116285,4609660,4538078,4464888,4420049,4420361,3975041,3824465,3808297,3154477,3152913,3126023,3110727,3044021,3008004,2927642,2628014,2427810,2387549,2280798,2290390,2164715,2123098,2044736,2015378,1908658,1837283,1778248,1644729,1569499,1538532,1183276,1632919,763574,484362,388312,243709,184092,
少数股东权益(万元),1831712,1875496,1902299,1862923,1837023,1870902,390601,374260,404777,409890,417927,411005,530948,514012,387955,386072,376537,374517,276260,288974,295905,212078,163324,179294,156021,156184,162311,120435,106686,188205,216505,208659,170759,186262,85181,92685,61459,23256,17365,
所有者权益(或股东权益)合计(万元),6910189,6991781,6511959,6401001,6301911,6290951,4810961,4349300,4229242,4218187,3572404,3563919,3656971,3624739,3431975,3394076,3304179,3002531,2704070,2676523,2576702,2502469,2328038,2302392,2200757,2171562,2070969,1957718,1884934,1832933,1786004,1747192,1354035,1819182,848755,577047,449771,266965,201457,
负债和所有者权益(或股东权益)总计(万元),23530462,23220748,22727027,22397088,20960400,20839712,14224480,13612222,13287180,13074670,12230892,11714417,11500112,11568497,10773208,10285385,10279265,9883955,9482760,8911581,8578366,8316180,8265788,7899432,7833024,7691296,7420704,6821040,6254526,6122137,5443488,4897773,3694272,4181215,2578430,2240615,2197958,1515170,1250188,		
  
