报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其他非流动资产(万元),200,295,167,159,388,6,79,--,4,7,
非流动资产合计(万元),27377,26701,24771,23663,15491,5286,5536,5081,2868,2257,
资产总计(万元),82332,58581,53347,54695,50248,33734,31176,32158,26414,13569,
短期借款(万元),9937,9379,4800,6482,10111,2769,5273,5998,3778,362,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1000,463,503,1398,--,53,--,1029,--,--,
应付账款(万元),10134,12384,12282,11869,10516,6165,4968,4470,4064,2277,
预收账款(万元),100,92,57,52,3,3,6,3,--,--,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),632,537,512,581,463,304,314,302,359,253,
应交税费(万元),204,180,301,378,391,395,670,360,1336,1861,
应付利息(万元),14,13,5,38,36,1,15,39,25,--,
应付股利(万元),--,--,--,--,--,--,--,--,6000,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),8,1,509,505,7,2,6,11,3,3585,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,15,--,--,
流动负债合计(万元),22030,23048,18969,21304,21528,9692,11253,12227,15566,8339,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,
负债合计(万元),22030,23048,18969,21304,21528,9692,11253,12227,15566,8339,
实收资本(或股本)(万元),12520,9390,9390,9390,9390,9390,9390,9390,766,500,
资本公积(万元),22832,1462,1462,1462,1462,1462,1462,1462,5026,--,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),2835,2835,2835,2835,2081,1526,920,920,473,473,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),22157,21831,20831,19749,14882,10674,8153,8161,4582,4257,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,-0,-1,1,--,
归属于母公司股东权益合计(万元),60303,35532,34378,33391,27856,23055,19924,19932,10848,5230,
少数股东权益(万元),--,--,--,--,864,987,--,--,--,--,
所有者权益(或股东权益)合计(万元),60303,35532,34378,33391,28720,24042,19924,19932,10848,5230,
负债和所有者权益(或股东权益)总计(万元),82332,58581,53347,54695,50248,33734,31176,32158,26414,13569,		
  
