报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
预计流动负债(万元),--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,208,208,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,
流动负债合计(万元),31569,29437,25149,30248,37515,22524,21207,
长期借款(万元),10514,10579,5868,2876,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,
长期递延收益(万元),1068,1110,1148,1186,1347,906,975,
递延所得税负债(万元),--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,
非流动负债合计(万元),11582,11689,7016,4062,1347,906,975,
负债合计(万元),43151,41126,32166,34310,38862,23430,22182,
实收资本(或股本)(万元),8000,8000,6000,6000,6000,6000,6000,
资本公积(万元),34057,34057,10391,10391,10391,10391,10391,
减:库存股(万元),--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,
盈余公积(万元),1529,1529,1529,1529,932,498,278,
一般风险准备(万元),--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,
未分配利润(万元),22010,20173,18200,16680,11875,8261,6159,
拟分配现金股利(万元),--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),65778,63945,36327,34785,29277,25148,22820,
少数股东权益(万元),17,18,18,19,37,-0,--,
所有者权益(或股东权益)合计(万元),65795,63963,36345,34804,29314,25148,22820,
负债和所有者权益(或股东权益)总计(万元),108946,105088,68511,69114,68176,48578,45001,		
  
