报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,2685,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,101792,--,98592,--,86251,--,74231,--,60814,--,56992,--,57702,--,45838,--,29244,--,29734,--,29897,--,29862,--,29754,--,29716,29582,28644,--,--,
累计折旧(万元),--,38033,--,33483,--,29773,--,26631,--,25951,--,23417,--,21371,--,18766,--,17346,--,16442,--,15298,--,14089,--,12891,--,11681,10465,9263,--,--,
固定资产净值(万元),--,63758,--,65108,--,56479,--,47600,--,34863,--,33575,--,36331,--,27071,--,11898,--,13292,--,14599,--,15773,--,16862,--,18035,19116,19380,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),61929,63758,66038,65108,55468,56479,62609,47600,38722,34863,33187,33575,37202,36331,33103,27071,23911,11898,12399,13292,14027,14599,15208,15773,16379,16862,17454,18035,19116,19380,21307,22658,
在建工程(万元),6066,2918,2753,5694,6023,1531,1806,13115,18340,20185,12988,10618,1186,777,265,170,643,9095,7490,9982,4398,2045,1834,791,6,3,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1455,1465,1475,1826,1495,1661,1514,1680,1530,1695,1706,1715,1569,1578,1588,1583,1605,1615,1614,1624,1631,1641,1654,1661,1671,1680,1690,1700,1440,1458,1495,1521,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),25770,25770,25770,25770,25770,25706,25706,25706,25706,25706,25706,25706,16990,10812,--,--,166,166,147,166,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),215,168,172,176,146,127,130,132,135,137,140,142,144,147,146,--,--,--,--,--,--,--,--,--,--,--,1,23,151,279,700,606,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),690,796,395,866,683,355,698,373,315,307,266,319,180,103,85,16,11,14,13,10,7,6,5,5,6,3,6,3,5,3,2,8,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,730,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),96124,94876,96603,99440,89585,88544,92464,88606,84748,82893,73993,72806,57271,49748,35187,28840,26337,22788,21663,25074,20062,18291,18701,18231,18061,18549,19152,19762,20712,21120,23503,24792,
资产总计(万元),317692,301424,306385,277619,306640,278863,271925,230537,213171,184452,185702,180811,164660,180893,119114,99414,99732,96146,79851,75423,75651,74947,66698,68463,75695,66601,60249,56618,64566,64780,48698,44644,
短期借款(万元),29333,26423,48245,42586,65600,62365,65452,45041,57485,27070,41247,39202,50946,26661,8500,13900,9200,16500,9100,7500,4000,3700,--,3800,5000,--,0,1800,--,--,--,--,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,70226,66305,63934,56624,50093,51424,32343,28035,29391,43974,40796,30725,54555,42580,20464,27769,13414,6070,7913,9600,13402,8350,6700,10800,6660,6050,25197,34400,34580,30510,16000,
应付账款(万元),--,28819,30311,13648,35753,26857,22958,9166,10336,11572,5282,7328,2581,23587,3030,3340,2020,1731,1255,1290,1458,875,1102,986,1181,2170,849,381,1966,1590,389,6626,
预收账款(万元),9318,8770,12744,5779,16475,10816,11093,16923,9838,5815,8914,9389,5531,1707,1521,2453,2858,7204,5720,1197,4753,2933,2227,1408,5041,4424,1175,2399,3771,7312,2176,1580,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),373,471,671,575,474,304,204,424,55,37,9,401,11,0,0,309,-2,-4,0,244,--,--,--,251,--,--,--,87,--,--,--,--,
应交税费(万元),856,1107,1800,622,765,1180,256,599,1492,832,748,258,444,1029,529,174,-20,231,5,262,-162,-995,-373,665,361,585,-338,-217,-13,230,78,831,
应付利息(万元),--,7,1,947,--,--,--,521,--,7,--,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,131,13,
应付股利(万元),--,--,--,--,--,--,3200,--,--,--,1600,--,--,--,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1847,1835,1833,1836,2284,1680,4753,1678,3077,1814,185,110,185,219,219,182,90,102,143,230,20,40,26,165,15,10,-1,53,7,15,118,2134,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),3525,3525,1800,3681,1800,1800,3600,3600,1800,3600,3600,3600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),153452,141183,163709,133608,179776,155097,162941,110296,112119,80137,105560,101114,90423,107759,57180,40822,41913,39179,22293,18636,19669,19956,11333,13976,22399,13850,7735,29700,40131,43727,33401,27184,
长期借款(万元),62936,61522,42868,45518,32774,32639,17841,33430,19397,29677,10650,10650,7500,7500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5902,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),325,337,349,361,--,384,272,281,--,299,--,317,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),923,2,2,29,384,12,13,47,1,76,2,78,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,296,--,308,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),64184,61862,43219,45908,33158,33036,18126,33759,19694,30052,10960,11045,7500,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902,
负债合计(万元),217636,203045,206929,179516,212934,188133,181067,144054,131813,110189,116519,112159,97923,115259,57180,40822,41913,39179,22293,18636,19669,19956,11333,13976,22399,13850,7735,29700,40131,43727,33401,33086,
实收资本(或股本)(万元),51206,51206,51206,51206,51206,51206,32004,32004,32004,32004,32004,32004,32004,32004,32004,16002,16002,16002,16002,16002,16002,16002,10668,10668,10668,10668,10668,8000,8000,8000,8000,8000,
资本公积(万元),921,921,921,921,849,921,7249,7322,7249,7322,7322,7322,8965,8909,7322,20048,20048,20048,20048,20048,20048,20048,25382,25382,25382,25382,25382,3537,3537,3537,3537,3537,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3347,3347,3347,3347,3006,3006,3006,3006,2817,2817,2817,2817,2681,2681,2681,2681,2314,2314,2314,2314,1950,1950,1950,1950,1538,1538,1538,1538,952,952,376,2,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),21298,20103,21061,18956,16794,15745,27299,26769,25176,21902,20244,20430,18899,17300,16566,19862,19223,18355,18929,18143,17982,16991,17365,16487,15708,15163,14926,13842,11946,8564,3384,18,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),75627,74490,76168,74824,72443,71171,71140,69785,67160,63140,60576,60787,61648,60588,58573,58592,57587,56719,57292,56507,55982,54991,55365,54487,53296,52751,52514,26917,24435,21053,15297,11558,
少数股东权益(万元),24429,23889,23288,23278,21263,19559,19718,16698,14197,11124,8607,7866,5089,5046,3361,--,232,249,266,279,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),100056,98379,99456,98103,93706,90730,90858,86482,81358,74263,69183,68652,66737,65634,61934,58592,57819,56967,57558,56787,55982,54991,55365,54487,53296,52751,52514,26917,24435,21053,15297,11558,
负债和所有者权益(或股东权益)总计(万元),317692,301424,306385,277619,306640,278863,271925,230537,213171,184452,185702,180811,164660,180893,119114,99414,99732,96146,79851,75423,75651,74947,66698,68463,75695,66601,60249,56618,64566,64780,48698,44644,		
  
