报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,17906,--,17761,--,17484,--,16840,--,16322,--,15267,--,13986,13327,12826,11321,5468,
累计折旧(万元),--,8024,--,7314,--,6523,--,5752,--,4999,--,4552,--,3894,3284,2685,1617,1110,
固定资产净值(万元),--,9882,--,10447,--,10961,--,11088,--,11322,--,10715,--,10092,10043,10141,9704,4358,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9505,9882,10194,10447,10598,10961,10743,11088,11129,11322,10707,10715,9814,10092,10043,10141,9704,4358,
在建工程(万元),2728,1818,1653,1464,1065,744,927,579,643,525,968,867,1484,945,582,282,878,821,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,3,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2733,2749,2765,2781,2797,2813,2829,2845,2861,2877,2893,2909,2925,2942,2957,1992,2035,2078,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),59,60,61,62,63,63,64,67,69,71,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),54,54,58,57,58,58,70,66,53,53,65,52,43,43,46,45,37,38,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),15080,14563,14730,14811,14581,14639,14633,14644,14755,14848,14633,14543,14268,14021,13628,12461,12656,7295,
资产总计(万元),64386,61264,58274,54872,57513,54307,51449,49493,49641,47097,47752,44763,32641,32856,29424,30342,22867,15314,
短期借款(万元),--,--,--,--,--,--,--,--,--,376,3089,3614,2240,3315,3393,3543,1539,3200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),643,104,658,500,280,157,770,933,418,455,455,--,--,--,--,--,--,--,
应付账款(万元),1263,1761,1672,869,1556,1344,1042,1530,1153,1369,977,758,1253,920,742,1761,1721,1422,
预收账款(万元),22,11,27,36,37,18,31,35,11,43,27,15,47,61,11,19,52,54,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),148,146,479,481,134,141,376,361,116,82,83,80,66,99,64,62,39,128,
应交税费(万元),911,883,650,522,869,1050,742,819,715,514,349,376,1055,507,597,279,417,647,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),44,45,135,83,68,64,385,124,107,85,287,454,93,69,28,35,41,30,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,708,708,1958,1958,2500,2500,1000,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),3030,2950,3621,2491,2944,2774,3345,3803,2519,2926,5975,6005,6713,6929,7335,8198,4809,5481,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,708,1958,4458,608,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),1814,1827,1760,1773,1786,1799,1512,1525,1538,1551,1564,1577,1590,1603,--,793,730,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1279,--,--,743,
非流动负债合计(万元),1814,1827,1760,1773,1786,1799,1512,1525,1538,1551,1564,1577,1590,1603,1987,2751,5188,1351,
负债合计(万元),4844,4776,5381,4264,4730,4573,4857,5328,4057,4477,7539,7583,8303,8532,9322,10948,9997,6833,
实收资本(或股本)(万元),12280,12280,12280,12280,12280,12280,12280,12280,6140,6140,6140,6140,4600,4600,4600,4600,4600,4600,
资本公积(万元),3560,3560,3560,3560,3560,3560,3560,3560,9700,9700,9682,9669,55,55,55,55,55,55,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),5354,5354,4310,4310,4310,4310,3230,3230,3230,3230,2991,2243,2243,2243,1821,1474,821,383,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),38348,35294,32744,30458,32633,29584,27522,25095,26513,23550,21400,19129,17439,17425,13626,13265,7393,3444,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),59542,56488,52894,50608,52784,49734,46593,44165,45583,42620,40213,37180,24338,24323,20102,19394,12870,8482,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),59542,56488,52894,50608,52784,49734,46593,44165,45583,42620,40213,37180,24338,24323,20102,19394,12870,8482,
负债和所有者权益(或股东权益)总计(万元),64386,61264,58274,54872,57513,54307,51449,49493,49641,47097,47752,44763,32641,32856,29424,30342,22867,15314,		
  
