报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),400,400,60,60,60,60,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),5482,5689,6269,2936,2622,2873,3108,3163,3255,3283,--,--,--,--,--,--,--,143,410,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,52089,--,30904,--,25158,--,19030,--,16503,--,15432,--,15294,13929,13416,12827,--,--,
累计折旧(万元),--,8800,--,7853,--,6777,--,4978,--,4231,--,3573,--,3093,2797,2669,2156,--,--,
固定资产净值(万元),--,43290,--,23051,--,18380,--,14052,--,12273,--,11859,--,12201,11132,10747,10671,--,--,
固定资产减值准备(万元),--,51,--,52,--,52,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),45352,43238,32410,22999,21708,18328,16828,14052,13445,12273,11670,11859,11894,12201,11132,10747,10671,7198,4569,
在建工程(万元),6667,7749,15782,14112,13161,13978,13802,9170,4610,5346,1465,307,359,291,1201,1489,434,1506,2811,
工程物资(万元),678,693,806,2886,2763,2631,2615,687,766,188,211,182,43,5,--,30,90,5,93,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),19076,19285,18970,8922,9778,9833,6527,3381,3224,3179,1844,1854,1204,1212,1218,1222,1380,1402,955,
开发支出(万元),--,--,1173,916,780,561,973,864,733,428,468,35,--,--,--,--,--,--,--,
商誉(万元),27122,27122,27270,1446,1446,1446,1446,--,--,--,--,--,--,--,--,--,4,--,--,
长期待摊费用(万元),415,473,537,436,421,440,513,533,456,492,416,419,361,325,343,295,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),586,547,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动资产(万元),5439,2333,1326,1872,3276,1510,1422,8590,--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),111217,107529,104603,56584,56017,51660,47233,40440,26489,25189,16074,14656,13867,14034,13894,13784,12580,10255,8838,
资产总计(万元),221647,207192,205011,141793,135242,135299,130300,123216,47285,44605,41169,35970,35012,25728,25069,24977,22899,19284,17919,
短期借款(万元),24555,16355,24600,14400,14400,14500,12000,2800,4490,4490,4490,1690,1200,2800,3300,3700,2880,1200,200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),384,125,1722,--,--,--,--,32,--,26,360,180,--,--,--,--,300,400,1350,
应付账款(万元),17867,13862,11693,5104,3414,3626,3928,3735,2795,2247,1566,1812,1610,1253,1013,1503,1736,1516,1836,
预收账款(万元),1359,2515,3748,722,550,407,443,303,161,267,132,91,136,189,155,243,254,113,92,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),981,1415,639,437,423,897,488,422,404,530,327,311,278,443,314,373,519,346,297,
应交税费(万元),1984,2313,1037,547,840,651,650,453,100,-196,63,228,14,33,202,121,-55,261,377,
应付利息(万元),49,31,22,15,15,13,13,4,6,6,5,2,5,6,8,8,6,3,1,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,36,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),37066,37051,3127,3358,1156,552,1201,158,807,571,88,65,63,68,50,87,105,546,43,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),1000,1100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),85245,74767,46590,24584,20798,20647,18722,7907,8764,7941,7031,4380,3305,4791,5041,6035,5745,4385,4232,
长期借款(万元),6400,6400,900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,35200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),3382,3494,3544,3179,3133,2935,3070,2233,2329,2276,1651,1345,1260,1218,--,--,--,--,--,
递延所得税负债(万元),1844,1882,2099,679,685,690,696,7,7,7,7,7,7,7,7,7,12,12,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,809,828,578,471,250,
非流动负债合计(万元),11626,11776,41742,3858,3817,3625,3766,2240,2336,2283,1658,1352,1267,1225,816,835,590,483,250,
负债合计(万元),96870,86544,88332,28442,24615,24272,22489,10147,11100,10224,8689,5732,4573,6016,5857,6870,6334,4868,4482,
实收资本(或股本)(万元),38615,38615,38615,38615,38615,38615,38615,17552,14960,14960,14960,14960,6800,5100,5100,5100,5100,5100,5100,
资本公积(万元),60366,60366,60366,60366,60366,60752,60752,81815,8746,8746,8746,8746,13506,4796,4796,4796,4796,4987,4987,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3394,3394,1955,1955,1955,1955,1610,1786,1610,1610,849,849,849,849,819,746,640,439,239,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),20616,17436,15540,11983,9249,7517,4632,11414,10363,8555,7429,5683,9284,8967,8497,7465,6030,3672,3111,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),122991,119810,116476,112918,110184,108839,105610,112567,35680,33872,31984,30238,30439,19712,19212,18107,16565,14198,13438,
少数股东权益(万元),1786,839,204,433,442,2188,2202,502,505,509,496,--,--,--,--,--,--,218,--,
所有者权益(或股东权益)合计(万元),124777,120649,116680,113351,110627,111027,107811,113069,36185,34381,32481,30238,30439,19712,19212,18107,16565,14416,13438,
负债和所有者权益(或股东权益)总计(万元),221647,207192,205011,141793,135242,135299,130300,123216,47285,44605,41169,35970,35012,25728,25069,24977,22899,19284,17919,		
  
